cell	node	doublet
Cell_452	3	no
Cell_453	2	yes
Cell_454	3	no
Cell_455	3	yes
Cell_456	2	yes
Cell_457	3	no
Cell_458	3	no
Cell_459	3	no
Cell_460	2	yes
Cell_461	3	no
Cell_462	3	yes
Cell_463	3	no
Cell_464	3	no
Cell_465	3	yes
Cell_466	3	no
Cell_467	3	no
Cell_468	2	no
Cell_469	2	yes
Cell_470	3	no
Cell_471	3	no
Cell_472	3	no
Cell_473	2	no
Cell_474	2	yes
Cell_475	2	no
Cell_476	2	yes
Cell_477	2	no
Cell_478	3	no
Cell_479	2	no
Cell_480	2	yes
Cell_481	3	no
Cell_482	3	no
Cell_483	1	no
Cell_484	3	no
Cell_485	2	no
Cell_486	3	no
Cell_487	2	yes
Cell_488	3	no
Cell_489	2	no
Cell_490	2	no
Cell_491	2	no
Cell_492	3	yes
Cell_493	3	no
Cell_494	3	yes
Cell_495	3	yes
Cell_496	1	no
Cell_497	2	yes
Cell_498	2	yes
Cell_499	3	no
Cell_500	3	yes
Cell_501	3	no
Cell_502	2	no
Cell_503	3	no
Cell_504	3	no
Cell_505	2	no
Cell_506	3	no
Cell_507	3	no
Cell_508	2	no
Cell_509	3	no
Cell_510	3	yes
Cell_511	3	no
Cell_512	3	no
Cell_513	3	no
Cell_514	2	no
Cell_515	3	no
Cell_516	2	yes
Cell_517	3	no
Cell_518	3	no
Cell_519	3	no
Cell_520	3	no
Cell_521	3	no
Cell_522	3	yes
Cell_523	3	no
Cell_524	3	no
Cell_525	3	no
Cell_526	3	no
Cell_527	3	no
Cell_528	3	no
Cell_529	3	yes
Cell_530	3	no
Cell_531	3	no
Cell_532	3	yes
Cell_533	3	no
Cell_534	3	no
Cell_535	3	no
Cell_536	3	no
Cell_537	3	no
Cell_538	3	no
Cell_539	3	no
Cell_540	2	yes
Cell_541	3	no
Cell_542	3	no
Cell_543	2	yes
Cell_544	3	no
Cell_545	3	no
Cell_546	2	yes
Cell_547	2	no
Cell_548	3	no
Cell_549	2	yes
Cell_550	3	no
Cell_551	3	no
Cell_552	3	no
Cell_553	3	no
Cell_554	2	yes
Cell_555	2	no
Cell_556	3	no
Cell_557	3	no
Cell_558	3	no
Cell_559	3	no
Cell_560	3	no
Cell_561	3	no
Cell_562	3	no
Cell_563	2	no
Cell_564	2	no
Cell_565	3	no
Cell_566	3	no
Cell_567	2	no
Cell_568	3	no
Cell_569	3	no
Cell_570	3	no
Cell_571	3	yes
Cell_572	3	no
Cell_573	3	no
Cell_574	2	no
Cell_575	3	no
Cell_576	3	no
Cell_577	2	yes
Cell_578	3	no
Cell_579	2	yes
Cell_580	2	yes
Cell_581	3	no
Cell_582	2	yes
Cell_583	2	no
Cell_584	3	no
Cell_585	3	no
Cell_586	3	yes
Cell_587	3	yes
Cell_588	3	no
Cell_589	3	no
Cell_590	3	no
Cell_591	3	no
Cell_592	2	no
Cell_593	2	yes
Cell_594	2	yes
Cell_595	3	no
Cell_596	2	yes
Cell_597	2	no
Cell_598	3	no
Cell_599	3	no
Cell_600	3	no
Cell_601	2	yes
Cell_602	3	no
Cell_603	3	yes
Cell_604	3	no
Cell_605	2	no
Cell_606	3	no
Cell_607	2	yes
Cell_608	3	yes
Cell_609	3	yes
Cell_610	2	no
Cell_611	3	no
Cell_612	2	yes
Cell_613	3	no
Cell_614	3	no
Cell_615	3	no
Cell_616	3	no
Cell_617	2	no
Cell_618	2	yes
Cell_619	2	yes
Cell_620	2	no
Cell_621	3	no
Cell_622	2	yes
Cell_623	3	no
Cell_624	3	no
Cell_625	3	yes
Cell_626	3	no
Cell_627	3	no
Cell_628	2	yes
Cell_629	3	no
Cell_630	3	no
Cell_631	3	no
Cell_632	3	no
Cell_633	2	yes
Cell_634	2	yes
Cell_635	2	yes
Cell_636	2	yes
Cell_637	3	no
Cell_638	3	no
Cell_639	3	no
Cell_640	2	no
Cell_641	2	yes
Cell_642	2	yes
Cell_643	2	yes
Cell_644	3	no
Cell_645	2	no
Cell_646	3	no
Cell_647	3	no
Cell_648	3	no
Cell_649	3	no
Cell_650	3	no
Cell_651	2	yes
Cell_652	3	no
Cell_653	3	yes
Cell_654	3	no
Cell_655	2	yes
Cell_656	3	no
Cell_657	2	yes
Cell_658	3	no
Cell_659	3	no
Cell_660	2	yes
Cell_661	3	yes
Cell_662	3	no
Cell_663	3	no
Cell_664	2	no
Cell_665	2	no
Cell_666	3	no
Cell_667	2	no
Cell_668	1	no
Cell_669	3	no
Cell_670	2	no
Cell_671	3	no
Cell_672	3	no
Cell_673	3	yes
Cell_674	3	no
Cell_675	3	no
Cell_676	3	yes
Cell_677	3	yes
Cell_678	3	no
Cell_679	3	yes
Cell_680	3	no
Cell_681	2	yes
Cell_682	1	no
Cell_683	2	no
Cell_684	3	no
Cell_685	2	no
Cell_686	2	yes
Cell_687	2	yes
Cell_688	3	yes
Cell_689	3	no
Cell_690	3	no
Cell_691	3	no
Cell_692	3	no
Cell_693	3	yes
Cell_694	3	yes
Cell_695	2	yes
Cell_696	3	no
Cell_697	3	no
Cell_698	3	yes
Cell_699	3	no
Cell_700	2	yes
Cell_701	2	no
Cell_702	3	no
Cell_703	1	no
Cell_704	2	yes
Cell_705	2	yes
Cell_706	3	no
Cell_707	3	no
Cell_708	3	no
Cell_709	3	no
Cell_710	3	no
Cell_711	3	no
Cell_712	3	no
Cell_713	3	no
Cell_714	3	no
Cell_715	3	yes
Cell_716	2	yes
Cell_717	2	no
Cell_718	2	yes
Cell_719	3	yes
Cell_720	3	no
Cell_721	3	no
Cell_722	2	no
Cell_723	1	no
Cell_724	3	no
Cell_725	3	no
Cell_726	2	yes
Cell_727	3	no
Cell_728	2	no
Cell_729	2	yes
Cell_730	3	yes
Cell_731	2	no
Cell_732	3	no
Cell_733	3	no
Cell_734	2	yes
Cell_735	3	yes
Cell_736	2	no
Cell_737	3	yes
Cell_738	3	no
Cell_739	2	no
Cell_740	3	no
Cell_741	3	yes
Cell_742	3	no
Cell_743	2	yes
Cell_744	3	no
Cell_745	3	no
Cell_746	3	no
Cell_747	3	no
Cell_748	3	yes
Cell_749	3	no
Cell_750	2	no
Cell_751	2	no
Cell_752	3	no
Cell_753	3	no
Cell_754	3	no
Cell_755	3	yes
Cell_756	2	yes
Cell_757	3	no
Cell_758	3	no
Cell_759	3	no
Cell_760	3	no
Cell_761	3	no
Cell_762	3	no
Cell_763	2	no
Cell_764	2	yes
Cell_765	3	no
Cell_766	3	no
Cell_767	3	yes
Cell_768	3	no
Cell_769	3	no
Cell_770	3	yes
Cell_771	3	no
Cell_772	2	yes
Cell_773	2	yes
Cell_774	3	no
Cell_775	2	yes
Cell_776	3	no
Cell_777	3	no
Cell_778	3	no
Cell_779	3	no
Cell_780	3	no
Cell_781	3	no
Cell_782	3	no
Cell_783	3	no
Cell_784	3	no
Cell_785	3	no
Cell_786	3	yes
Cell_787	3	no
Cell_788	2	yes
Cell_789	3	no
Cell_790	3	yes
Cell_791	2	no
Cell_792	3	no
Cell_793	2	no
Cell_794	3	no
Cell_795	3	yes
Cell_796	3	no
Cell_797	3	no
Cell_798	3	no
Cell_799	3	no
Cell_800	3	yes
Cell_801	3	no
Cell_802	3	no
Cell_803	3	no
Cell_804	3	no
Cell_805	2	no
Cell_806	3	no
Cell_807	2	no
Cell_808	2	no
Cell_809	2	yes
Cell_810	3	yes
Cell_811	1	no
Cell_812	3	yes
Cell_813	3	no
Cell_814	3	no
Cell_815	2	no
Cell_816	2	yes
Cell_817	2	no
Cell_818	3	no
Cell_819	3	no
Cell_820	3	no
Cell_821	3	no
Cell_822	3	no
Cell_823	2	yes
Cell_824	2	yes
Cell_825	3	no
Cell_826	2	yes
Cell_827	3	no
Cell_828	2	yes
Cell_829	3	no
Cell_830	3	no
Cell_831	2	yes
Cell_832	3	no
Cell_833	3	no
Cell_834	2	yes
Cell_835	2	no
Cell_836	1	yes
Cell_837	3	no
Cell_838	3	yes
Cell_839	3	no
Cell_840	3	no
Cell_841	3	no
Cell_842	3	no
Cell_843	3	no
Cell_844	3	no
Cell_845	3	no
Cell_846	3	yes
Cell_847	3	no
Cell_848	2	yes
Cell_849	2	yes
Cell_850	3	no
Cell_851	3	no
Cell_852	2	no
Cell_853	2	no
Cell_854	1	yes
Cell_855	2	yes
Cell_856	3	no
Cell_857	2	yes
Cell_858	2	no
Cell_859	3	no
Cell_860	2	no
Cell_861	1	no
Cell_862	3	yes
Cell_863	3	no
Cell_864	2	yes
Cell_865	2	no
Cell_866	3	no
Cell_867	3	no
Cell_868	3	no
Cell_869	2	yes
Cell_870	3	no
Cell_871	2	yes
Cell_872	3	no
Cell_873	3	no
Cell_874	3	no
Cell_875	3	no
Cell_876	2	no
Cell_877	3	no
Cell_878	3	yes
Cell_879	3	no
Cell_880	3	no
Cell_881	3	no
Cell_882	3	yes
Cell_883	2	no
Cell_884	3	no
Cell_885	3	yes
Cell_886	3	no
Cell_887	3	no
Cell_888	3	no
Cell_889	3	no
Cell_890	2	no
Cell_891	3	no
Cell_892	2	no
Cell_893	2	yes
Cell_894	2	yes
Cell_895	3	no
Cell_896	2	no
Cell_897	3	no
Cell_898	3	yes
Cell_899	3	no
Cell_900	2	yes
Cell_901	3	no
Cell_902	2	no
Cell_903	3	yes
Cell_904	3	no
Cell_905	3	no
Cell_906	3	no
Cell_907	3	no
Cell_908	3	no
Cell_909	3	yes
Cell_910	3	no
Cell_911	3	yes
Cell_912	3	no
Cell_913	3	no
Cell_914	2	no
Cell_915	3	no
Cell_916	3	yes
Cell_917	3	yes
Cell_918	2	no
Cell_919	2	yes
Cell_920	1	no
Cell_921	2	yes
Cell_922	3	no
Cell_923	3	no
Cell_924	1	no
Cell_925	3	no
Cell_926	3	no
Cell_927	3	no
Cell_928	3	no
Cell_929	3	no
Cell_930	3	yes
Cell_931	2	yes
Cell_932	3	no
Cell_933	2	no
Cell_934	2	yes
Cell_935	2	yes
Cell_936	2	no
Cell_937	2	no
Cell_938	3	yes
Cell_939	3	yes
Cell_940	3	no
Cell_941	3	no
Cell_942	3	no
Cell_943	3	no
Cell_944	3	no
Cell_945	3	no
Cell_946	3	no
Cell_947	3	no
Cell_948	3	yes
Cell_949	2	no
Cell_950	3	yes
Cell_951	2	yes
Cell_952	3	no
Cell_953	3	no
Cell_954	3	no
Cell_955	3	no
Cell_956	3	no
Cell_957	3	no
Cell_958	2	no
Cell_959	3	no
Cell_960	3	yes
Cell_961	3	no
Cell_962	2	yes
Cell_963	2	no
Cell_964	2	yes
Cell_965	2	yes
Cell_966	3	yes
Cell_967	2	yes
Cell_968	2	no
Cell_969	3	no
Cell_970	2	yes
Cell_971	3	no
Cell_972	3	no
Cell_973	3	no
Cell_974	3	no
Cell_975	2	yes
Cell_976	3	no
Cell_977	2	yes
Cell_978	2	yes
Cell_979	3	no
Cell_980	3	no
Cell_981	3	no
Cell_982	3	no
Cell_983	3	no
Cell_984	3	no
Cell_985	3	no
Cell_986	2	yes
Cell_987	3	no
Cell_988	3	no
Cell_989	3	no
Cell_990	2	yes
Cell_991	2	yes
Cell_992	3	yes
Cell_993	3	no
Cell_994	3	no
Cell_995	3	no
Cell_996	3	no
Cell_997	3	no
Cell_998	2	no
Cell_999	3	no
Cell_1000	2	yes
Cell_1001	2	no
Cell_1002	3	no
Cell_1003	3	no
Cell_1004	3	no
Cell_1005	3	no
Cell_1006	3	no
Cell_1007	3	no
Cell_1008	3	yes
Cell_1009	3	no
Cell_1010	3	no
Cell_1011	3	no
Cell_1012	3	no
Cell_1013	2	no
Cell_1014	3	no
Cell_1015	3	yes
Cell_1016	3	no
Cell_1017	2	yes
Cell_1018	2	no
Cell_1019	3	no
Cell_1020	2	yes
Cell_1021	3	no
Cell_1022	3	no
Cell_1023	3	no
Cell_1024	2	no
Cell_1025	3	no
Cell_1026	2	no
Cell_1027	3	no
Cell_1028	3	no
Cell_1029	3	yes
Cell_1030	3	no
Cell_1031	3	no
Cell_1032	2	yes
Cell_1033	3	no
Cell_1034	2	no
Cell_1035	2	yes
Cell_1036	2	yes
Cell_1037	2	no
Cell_1038	3	no
Cell_1039	2	yes
Cell_1040	2	no
Cell_1041	3	no
Cell_1042	3	no
Cell_1043	2	yes
Cell_1044	3	no
Cell_1045	3	no
Cell_1046	3	yes
Cell_1047	3	no
Cell_1048	3	no
Cell_1049	2	no
Cell_1050	3	yes
Cell_1051	3	no
Cell_1052	3	no
Cell_1053	3	no
Cell_1054	3	no
Cell_1055	3	no
Cell_1056	2	no
Cell_1057	3	no
Cell_1058	3	no
Cell_1059	3	no
Cell_1060	3	no
Cell_1061	3	no
Cell_1062	3	no
Cell_1063	3	no
Cell_1064	3	no
Cell_1065	2	yes
Cell_1066	3	yes
Cell_1067	2	no
Cell_1068	1	no
Cell_1069	3	no
Cell_1070	3	no
Cell_1071	3	no
Cell_1072	3	no
Cell_1073	2	yes
Cell_1074	3	yes
Cell_1075	2	no
Cell_1076	2	no
Cell_1077	2	no
Cell_1078	3	no
Cell_1079	3	no
Cell_1080	3	no
Cell_1081	2	no
Cell_1082	3	no
Cell_1083	3	no
Cell_1084	2	yes
Cell_1085	3	no
Cell_1086	2	no
Cell_1087	3	yes
Cell_1088	3	no
Cell_1089	2	no
Cell_1090	2	no
Cell_1091	2	yes
Cell_1092	3	no
Cell_1093	3	no
Cell_1094	3	no
Cell_1095	3	no
Cell_1096	3	no
Cell_1097	3	no
Cell_1098	3	no
Cell_1099	3	no
Cell_1100	3	no
Cell_1101	2	no
Cell_1102	2	no
Cell_1103	1	yes
Cell_1104	3	no
Cell_1105	3	no
Cell_1106	3	no
Cell_1107	3	no
Cell_1108	2	no
Cell_1109	3	no
Cell_1110	3	no
Cell_1111	3	no
Cell_1112	3	no
Cell_1113	2	no
Cell_1114	3	no
Cell_1115	3	no
Cell_1116	2	yes
Cell_1117	3	no
Cell_1118	3	yes
Cell_1119	3	yes
Cell_1120	3	no
Cell_1121	3	no
Cell_1122	2	yes
Cell_1123	2	no
Cell_1124	3	no
Cell_1125	3	no
Cell_1126	2	yes
Cell_1127	3	no
Cell_1128	2	yes
Cell_1129	2	no
Cell_1130	3	no
Cell_1131	3	no
Cell_1132	2	yes
Cell_1133	2	yes
Cell_1134	3	yes
Cell_1135	3	no
Cell_1136	2	yes
Cell_1137	2	yes
Cell_1138	3	no
Cell_1139	3	no
Cell_1140	2	no
Cell_1141	3	no
Cell_1142	3	no
Cell_1143	3	no
Cell_1144	3	no
Cell_1145	2	no
Cell_1146	2	yes
Cell_1147	2	no
Cell_1148	3	no
Cell_1149	2	yes
Cell_1150	3	no
Cell_1151	1	yes
Cell_1152	2	no
Cell_1153	3	no
Cell_1154	3	no
Cell_1155	3	no
Cell_1156	3	yes
Cell_1157	3	yes
Cell_1158	3	no
Cell_1159	3	no
Cell_1160	2	yes
Cell_1161	3	no
Cell_1162	3	no
Cell_1163	3	yes
Cell_1164	3	no
Cell_1165	3	no
Cell_1166	2	yes
Cell_1167	2	yes
Cell_1168	3	no
Cell_1169	3	no
Cell_1170	2	yes
Cell_1171	1	no
Cell_1172	2	no
Cell_1173	3	no
Cell_1174	2	no
Cell_1175	2	yes
Cell_1176	3	yes
Cell_1177	3	no
Cell_1178	2	yes
Cell_1179	3	yes
Cell_1180	2	yes
Cell_1181	1	no
Cell_1182	3	no
Cell_1183	3	no
Cell_1184	3	no
Cell_1185	2	yes
Cell_1186	3	no
Cell_1187	3	no
Cell_1188	3	no
Cell_1189	3	no
Cell_1190	3	yes
Cell_1191	3	no
Cell_1192	2	no
Cell_1193	2	no
Cell_1194	2	no
Cell_1195	2	yes
Cell_1196	3	no
Cell_1197	3	no
Cell_1198	3	no
Cell_1199	3	no
Cell_1200	3	no
Cell_1201	3	yes
Cell_1202	3	no
Cell_1203	2	yes
Cell_1204	3	no
Cell_1205	3	yes
Cell_1206	3	no
Cell_1207	3	no
Cell_1208	2	yes
Cell_1209	3	no
Cell_1210	3	no
Cell_1211	3	no
Cell_1212	3	no
Cell_1213	3	no
Cell_1214	3	yes
Cell_1215	3	no
Cell_1216	2	no
Cell_1217	3	no
Cell_1218	2	no
Cell_1219	3	no
Cell_1220	3	no
Cell_1221	3	no
Cell_1222	3	yes
Cell_1223	3	yes
Cell_1224	3	no
Cell_1225	2	no
Cell_1226	2	no
Cell_1227	3	no
Cell_1228	3	no
Cell_1229	2	no
Cell_1230	3	no
Cell_1231	3	no
Cell_1232	3	no
Cell_1233	3	no
Cell_1234	3	no
Cell_1235	3	no
Cell_1236	3	no
Cell_1237	3	no
Cell_1238	3	no
Cell_1239	3	no
Cell_1240	3	no
Cell_1241	3	no
Cell_1242	2	no
Cell_1243	3	no
Cell_1244	2	no
Cell_1245	2	yes
Cell_1246	2	no
Cell_1247	3	yes
Cell_1248	3	no
Cell_1249	3	no
Cell_1250	3	no
Cell_1251	3	no
Cell_1252	3	no
Cell_1253	3	no
Cell_1254	3	no
Cell_1255	3	no
Cell_1256	2	yes
Cell_1257	3	yes
Cell_1258	3	no
Cell_1259	3	no
Cell_1260	2	yes
Cell_1261	2	yes
Cell_1262	3	no
Cell_1263	3	no
Cell_1264	2	no
Cell_1265	2	yes
Cell_1266	3	no
Cell_1267	3	no
Cell_1268	2	no
Cell_1269	3	no
Cell_1270	3	yes
Cell_1271	3	no
Cell_1272	3	no
Cell_1273	2	no
Cell_1274	2	yes
Cell_1275	3	no
Cell_1276	3	no
Cell_1277	3	no
Cell_1278	3	no
Cell_1279	2	no
Cell_1280	2	no
Cell_1281	3	yes
Cell_1282	3	no
Cell_1283	3	no
Cell_1284	3	no
Cell_1285	3	no
Cell_1286	3	no
Cell_1287	1	no
Cell_1288	3	no
Cell_1289	3	no
Cell_1290	3	no
Cell_1291	2	no
Cell_1292	3	yes
Cell_1293	3	no
Cell_1294	3	no
Cell_1295	3	no
Cell_1296	3	no
Cell_1297	2	no
Cell_1298	2	yes
Cell_1299	2	no
Cell_1300	2	yes
Cell_1301	2	no
Cell_1302	3	no
Cell_1303	2	yes
Cell_1304	2	yes
Cell_1305	3	no
Cell_1306	3	no
Cell_1307	2	no
Cell_1308	3	no
Cell_1309	3	no
Cell_1310	3	no
Cell_1311	2	no
Cell_1312	2	no
Cell_1313	2	no
Cell_1314	2	no
Cell_1315	3	no
Cell_1316	3	no
Cell_1317	3	no
Cell_1318	3	no
Cell_1319	3	no
Cell_1320	3	yes
Cell_1321	1	no
Cell_1322	3	no
Cell_1323	2	no
Cell_1324	3	no
Cell_1325	3	no
Cell_1326	2	no
