cell	node	doublet
Cell_257	1	no
Cell_258	3	no
Cell_259	1	no
Cell_260	3	no
Cell_261	1	no
Cell_262	1	no
Cell_263	3	no
Cell_264	3	no
Cell_265	3	no
Cell_266	1	no
Cell_267	0	no
Cell_268	1	no
Cell_269	3	no
Cell_270	3	no
Cell_271	3	no
Cell_272	3	no
Cell_273	3	no
Cell_274	2	no
Cell_275	3	no
Cell_276	0	no
Cell_277	3	no
Cell_278	3	no
Cell_279	1	no
Cell_280	2	no
Cell_281	3	no
Cell_282	3	no
Cell_283	1	no
Cell_284	3	no
Cell_285	3	no
Cell_286	3	no
Cell_287	3	no
Cell_288	0	no
Cell_289	0	no
Cell_290	1	no
Cell_291	1	no
Cell_292	1	no
Cell_293	1	no
Cell_294	2	no
Cell_295	3	no
Cell_296	1	no
Cell_297	1	no
Cell_298	1	no
Cell_299	3	no
Cell_300	3	no
Cell_301	2	no
Cell_302	3	no
Cell_303	3	no
Cell_304	1	no
Cell_305	3	no
Cell_306	1	no
Cell_307	1	no
Cell_308	3	no
Cell_309	3	no
Cell_310	3	no
Cell_311	3	no
Cell_312	3	no
Cell_313	2	no
Cell_314	1	no
Cell_315	3	no
Cell_316	2	no
Cell_317	1	no
Cell_318	3	no
Cell_319	1	no
Cell_320	3	no
Cell_321	3	no
Cell_322	3	no
Cell_323	3	no
Cell_324	1	no
Cell_325	3	no
Cell_326	3	no
Cell_327	2	no
Cell_328	3	no
Cell_329	3	no
Cell_330	3	no
Cell_331	0	no
Cell_332	3	no
Cell_333	1	no
Cell_334	1	no
Cell_335	3	no
Cell_336	1	no
Cell_337	1	no
Cell_338	1	no
Cell_339	3	no
Cell_340	1	no
Cell_341	0	no
Cell_342	1	no
Cell_343	2	no
Cell_344	3	no
Cell_345	1	no
Cell_346	1	no
Cell_347	3	no
Cell_348	1	no
Cell_349	3	no
Cell_350	1	no
Cell_351	1	no
Cell_352	1	no
Cell_353	3	no
Cell_354	1	no
Cell_355	1	no
Cell_356	1	no
Cell_357	1	no
Cell_358	1	no
Cell_359	3	no
Cell_360	3	no
Cell_361	2	no
Cell_362	3	no
Cell_363	1	no
Cell_364	3	no
Cell_365	3	no
Cell_366	3	no
Cell_367	3	no
Cell_368	1	no
Cell_369	3	no
Cell_370	3	no
Cell_371	0	no
Cell_372	3	no
Cell_373	1	no
Cell_374	0	no
Cell_375	3	no
Cell_376	1	no
Cell_377	3	no
Cell_378	1	no
Cell_379	1	no
Cell_380	1	no
Cell_381	3	no
Cell_382	0	no
Cell_383	1	no
Cell_384	1	no
Cell_385	1	no
Cell_386	3	no
Cell_387	1	no
Cell_388	3	no
Cell_389	1	no
Cell_390	3	no
Cell_391	0	no
Cell_392	3	no
Cell_393	2	no
Cell_394	1	no
Cell_395	3	no
Cell_396	1	no
Cell_397	3	no
Cell_398	3	no
Cell_399	3	no
Cell_400	1	no
Cell_401	0	no
Cell_402	1	no
Cell_403	1	no
Cell_404	3	no
Cell_405	1	no
Cell_406	3	no
Cell_407	1	no
Cell_408	1	no
Cell_409	1	no
Cell_410	3	no
Cell_411	3	no
Cell_412	3	no
Cell_413	0	no
Cell_414	3	no
Cell_415	3	no
Cell_416	0	no
Cell_417	2	no
Cell_418	0	no
Cell_419	3	no
Cell_420	3	no
Cell_421	2	no
Cell_422	3	no
Cell_423	3	no
Cell_424	3	no
Cell_425	3	no
Cell_426	1	no
Cell_427	3	no
Cell_428	1	no
Cell_429	3	no
Cell_430	1	no
Cell_431	3	no
Cell_432	2	no
Cell_433	3	no
Cell_434	1	no
Cell_435	0	no
Cell_436	3	no
Cell_437	3	no
Cell_438	1	no
Cell_439	1	no
Cell_440	3	no
Cell_441	1	no
Cell_442	1	no
Cell_443	0	no
Cell_444	1	no
Cell_445	1	no
Cell_446	1	no
Cell_447	3	no
Cell_448	3	no
Cell_449	1	no
Cell_450	1	no
Cell_451	3	no
Cell_452	1	no
Cell_453	0	no
Cell_454	3	no
Cell_455	1	no
Cell_456	3	no
Cell_457	0	no
Cell_458	3	no
Cell_459	1	no
Cell_460	3	no
Cell_461	2	no
Cell_462	1	no
Cell_463	3	no
Cell_464	1	no
Cell_465	3	no
Cell_466	3	no
Cell_467	3	no
Cell_468	3	no
Cell_469	1	no
Cell_470	3	no
Cell_471	1	no
Cell_472	3	no
Cell_473	0	no
Cell_474	3	no
Cell_475	3	no
Cell_476	3	no
Cell_477	3	no
Cell_478	3	no
Cell_479	3	no
Cell_480	2	no
Cell_481	1	no
Cell_482	1	no
Cell_483	2	no
Cell_484	3	no
Cell_485	1	no
Cell_486	0	no
Cell_487	3	no
Cell_488	3	no
Cell_489	1	no
Cell_490	1	no
Cell_491	3	no
Cell_492	3	no
Cell_493	1	no
Cell_494	1	no
Cell_495	3	no
Cell_496	2	no
Cell_497	3	no
Cell_498	3	no
Cell_499	1	no
Cell_500	3	no
Cell_501	1	no
Cell_502	3	no
Cell_503	1	no
Cell_504	1	no
Cell_505	1	no
Cell_506	3	no
Cell_507	3	no
Cell_508	3	no
Cell_509	1	no
Cell_510	0	no
Cell_511	3	no
Cell_512	1	no
Cell_513	1	no
Cell_514	0	no
Cell_515	1	no
Cell_516	3	no
Cell_517	3	no
Cell_518	1	no
Cell_519	0	no
Cell_520	3	no
Cell_521	3	no
Cell_522	3	no
Cell_523	1	no
Cell_524	0	no
Cell_525	3	no
Cell_526	3	no
Cell_527	3	no
Cell_528	0	no
Cell_529	1	no
Cell_530	1	no
Cell_531	3	no
Cell_532	3	no
Cell_533	1	no
Cell_534	1	no
Cell_535	3	no
Cell_536	3	no
Cell_537	1	no
Cell_538	1	no
Cell_539	1	no
Cell_540	3	no
Cell_541	3	no
Cell_542	3	no
Cell_543	0	no
Cell_544	1	no
Cell_545	3	no
Cell_546	1	no
Cell_547	1	no
Cell_548	1	no
Cell_549	3	no
Cell_550	3	no
Cell_551	1	no
Cell_552	3	no
Cell_553	1	no
Cell_554	3	no
Cell_555	1	no
Cell_556	0	no
Cell_557	3	no
Cell_558	1	no
Cell_559	3	no
Cell_560	1	no
Cell_561	0	no
Cell_562	3	no
Cell_563	3	no
Cell_564	3	no
Cell_565	1	no
Cell_566	3	no
Cell_567	3	no
Cell_568	1	no
Cell_569	1	no
Cell_570	3	no
Cell_571	3	no
Cell_572	1	no
Cell_573	3	no
Cell_574	3	no
Cell_575	3	no
Cell_576	3	no
Cell_577	3	no
Cell_578	0	no
Cell_579	3	no
Cell_580	1	no
Cell_581	3	no
Cell_582	1	no
Cell_583	1	no
Cell_584	1	no
Cell_585	1	no
Cell_586	1	no
Cell_587	3	no
Cell_588	1	no
Cell_589	0	no
Cell_590	3	no
Cell_591	0	no
Cell_592	0	no
Cell_593	3	no
Cell_594	2	yes
Cell_595	3	no
Cell_596	3	no
Cell_597	1	no
Cell_598	3	no
Cell_599	1	no
Cell_600	1	no
Cell_601	1	no
Cell_602	3	no
Cell_603	1	no
Cell_604	3	no
Cell_605	1	no
Cell_606	1	no
Cell_607	3	no
Cell_608	3	no
Cell_609	3	no
Cell_610	3	no
Cell_611	1	no
Cell_612	3	no
Cell_613	0	no
Cell_614	3	no
Cell_615	3	no
Cell_616	3	no
Cell_617	1	no
Cell_618	1	no
Cell_619	1	no
Cell_620	1	no
Cell_621	3	no
Cell_622	1	no
Cell_623	1	no
Cell_624	3	no
Cell_625	1	no
Cell_626	1	no
Cell_627	1	no
Cell_628	1	no
Cell_629	1	no
Cell_630	1	no
Cell_631	3	no
Cell_632	1	no
Cell_633	3	no
Cell_634	0	no
Cell_635	3	no
Cell_636	1	no
Cell_637	1	no
Cell_638	3	no
Cell_639	3	no
Cell_640	1	no
Cell_641	1	no
Cell_642	1	no
Cell_643	0	no
Cell_644	1	no
Cell_645	3	no
Cell_646	1	no
Cell_647	3	no
Cell_648	1	no
Cell_649	3	no
Cell_650	3	no
Cell_651	3	no
Cell_652	1	no
Cell_653	3	no
Cell_654	3	no
Cell_655	3	no
Cell_656	3	no
Cell_657	3	no
Cell_658	1	no
Cell_659	3	no
Cell_660	0	no
Cell_661	1	no
Cell_662	1	no
Cell_663	3	no
Cell_664	0	no
Cell_665	3	no
Cell_666	1	no
Cell_667	1	no
Cell_668	2	no
Cell_669	0	no
Cell_670	3	no
Cell_671	1	no
Cell_672	3	no
Cell_673	3	no
Cell_674	3	no
Cell_675	1	no
Cell_676	1	no
Cell_677	1	no
Cell_678	3	no
Cell_679	3	no
Cell_680	1	no
Cell_681	3	no
Cell_682	2	no
Cell_683	3	no
Cell_684	1	no
Cell_685	3	no
Cell_686	0	no
Cell_687	1	no
Cell_688	2	no
Cell_689	0	no
Cell_690	3	no
Cell_691	3	no
Cell_692	0	no
Cell_693	3	no
Cell_694	1	no
Cell_695	3	no
Cell_696	3	no
Cell_697	3	no
Cell_698	2	no
Cell_699	1	no
Cell_700	3	no
Cell_701	3	no
Cell_702	0	no
Cell_703	2	no
Cell_704	3	no
Cell_705	1	no
Cell_706	3	no
Cell_707	3	no
Cell_708	1	no
Cell_709	3	no
Cell_710	3	no
Cell_711	3	no
Cell_712	3	no
Cell_713	3	no
Cell_714	0	no
Cell_715	1	no
Cell_716	3	no
Cell_717	1	no
Cell_718	1	no
Cell_719	1	no
Cell_720	1	no
Cell_721	1	no
Cell_722	0	no
Cell_723	2	no
Cell_724	3	no
Cell_725	1	no
Cell_726	1	no
Cell_727	1	no
Cell_728	3	no
Cell_729	1	no
Cell_730	1	no
Cell_731	1	no
Cell_732	1	no
Cell_733	3	no
Cell_734	1	no
Cell_735	1	no
Cell_736	1	no
Cell_737	3	no
Cell_738	3	no
Cell_739	1	no
Cell_740	0	no
Cell_741	1	no
Cell_742	1	no
Cell_743	3	no
Cell_744	3	no
Cell_745	1	no
Cell_746	3	no
Cell_747	0	no
Cell_748	3	no
Cell_749	1	no
Cell_750	3	no
Cell_751	3	no
Cell_752	1	no
Cell_753	1	no
Cell_754	1	no
Cell_755	2	no
Cell_756	1	no
Cell_757	1	no
Cell_758	3	no
Cell_759	3	no
Cell_760	2	no
Cell_761	3	no
Cell_762	1	no
Cell_763	3	no
Cell_764	1	no
Cell_765	1	no
Cell_766	1	no
Cell_767	1	no
Cell_768	1	no
Cell_769	1	no
Cell_770	1	no
Cell_771	0	no
Cell_772	3	no
Cell_773	2	no
Cell_774	3	no
Cell_775	3	no
Cell_776	3	no
Cell_777	3	no
Cell_778	3	no
Cell_779	1	no
Cell_780	1	no
Cell_781	3	no
Cell_782	1	no
Cell_783	1	no
Cell_784	1	no
Cell_785	3	no
Cell_786	3	no
Cell_787	3	no
Cell_788	3	no
Cell_789	3	no
Cell_790	1	no
Cell_791	1	no
Cell_792	3	no
Cell_793	3	no
Cell_794	1	no
Cell_795	1	no
Cell_796	3	no
Cell_797	3	no
Cell_798	1	no
Cell_799	1	no
Cell_800	3	no
Cell_801	1	no
Cell_802	1	no
Cell_803	3	no
Cell_804	1	no
Cell_805	1	no
Cell_806	1	no
Cell_807	1	no
Cell_808	1	no
Cell_809	3	no
Cell_810	2	no
Cell_811	2	no
Cell_812	3	no
Cell_813	0	no
Cell_814	1	no
Cell_815	3	no
Cell_816	3	no
Cell_817	3	no
Cell_818	1	no
Cell_819	1	no
Cell_820	3	no
Cell_821	3	no
Cell_822	3	no
Cell_823	2	no
Cell_824	1	no
Cell_825	1	no
Cell_826	1	no
Cell_827	1	no
Cell_828	3	no
Cell_829	1	no
Cell_830	1	no
Cell_831	0	no
Cell_832	1	no
Cell_833	3	no
Cell_834	1	no
Cell_835	1	no
Cell_836	2	no
Cell_837	3	no
Cell_838	3	no
Cell_839	1	no
Cell_840	3	no
Cell_841	3	no
Cell_842	3	no
Cell_843	1	no
Cell_844	1	no
Cell_845	1	no
Cell_846	3	no
Cell_847	3	no
Cell_848	1	no
Cell_849	2	no
Cell_850	3	no
Cell_851	3	no
Cell_852	3	no
Cell_853	1	no
Cell_854	2	no
Cell_855	2	no
Cell_856	1	no
Cell_857	3	no
Cell_858	3	no
Cell_859	3	no
Cell_860	3	no
Cell_861	2	no
Cell_862	1	no
Cell_863	0	no
Cell_864	1	no
Cell_865	3	no
Cell_866	3	no
Cell_867	3	no
Cell_868	1	no
Cell_869	1	no
Cell_870	3	no
Cell_871	0	no
Cell_872	3	no
Cell_873	3	no
Cell_874	0	no
Cell_875	1	no
Cell_876	1	no
Cell_877	1	no
Cell_878	1	no
Cell_879	3	no
Cell_880	3	no
Cell_881	3	no
Cell_882	3	no
Cell_883	1	no
Cell_884	3	no
Cell_885	1	no
Cell_886	3	no
Cell_887	0	no
Cell_888	1	no
Cell_889	2	no
Cell_890	0	no
Cell_891	1	no
Cell_892	1	no
Cell_893	3	no
Cell_894	3	no
Cell_895	1	no
Cell_896	3	no
Cell_897	3	no
Cell_898	3	no
Cell_899	0	no
Cell_900	3	no
Cell_901	1	no
Cell_902	1	no
Cell_903	1	no
Cell_904	0	no
Cell_905	1	no
Cell_906	3	no
Cell_907	3	no
Cell_908	0	no
Cell_909	3	no
Cell_910	3	no
Cell_911	3	no
Cell_912	1	no
Cell_913	3	no
Cell_914	1	no
Cell_915	3	no
Cell_916	1	no
Cell_917	3	no
Cell_918	1	no
Cell_919	1	no
Cell_920	2	no
Cell_921	3	no
Cell_922	1	no
Cell_923	1	no
Cell_924	2	no
Cell_925	3	no
Cell_926	3	no
Cell_927	3	no
Cell_928	1	no
Cell_929	3	no
Cell_930	3	no
Cell_931	3	no
Cell_932	3	no
Cell_933	3	no
Cell_934	3	no
Cell_935	1	no
Cell_936	3	no
Cell_937	3	no
Cell_938	1	no
Cell_939	3	no
Cell_940	0	no
Cell_941	0	no
Cell_942	1	no
Cell_943	3	no
Cell_944	3	no
Cell_945	1	no
Cell_946	3	no
Cell_947	1	no
Cell_948	1	no
Cell_949	1	no
Cell_950	1	no
Cell_951	3	no
Cell_952	3	no
Cell_953	3	no
Cell_954	1	no
Cell_955	1	no
Cell_956	1	no
Cell_957	1	no
Cell_958	1	no
Cell_959	1	no
Cell_960	3	no
Cell_961	1	no
Cell_962	1	no
Cell_963	3	no
Cell_964	0	no
Cell_965	1	no
Cell_966	3	no
Cell_967	3	no
Cell_968	3	no
Cell_969	3	no
Cell_970	1	no
Cell_971	1	no
Cell_972	1	no
Cell_973	3	no
Cell_974	1	no
Cell_975	0	no
Cell_976	3	no
Cell_977	1	no
Cell_978	3	no
Cell_979	1	no
Cell_980	1	no
Cell_981	3	no
Cell_982	3	no
Cell_983	1	no
Cell_984	0	no
Cell_985	1	no
Cell_986	0	no
Cell_987	1	no
Cell_988	3	no
Cell_989	0	no
Cell_990	3	no
Cell_991	1	no
Cell_992	1	no
Cell_993	3	no
Cell_994	1	no
Cell_995	0	no
Cell_996	3	no
Cell_997	1	no
Cell_998	0	no
Cell_999	1	no
Cell_1000	3	no
Cell_1001	3	no
Cell_1002	3	no
Cell_1003	3	no
Cell_1004	1	no
Cell_1005	1	no
Cell_1006	3	no
Cell_1007	1	no
Cell_1008	0	no
Cell_1009	0	no
Cell_1010	1	no
Cell_1011	1	no
Cell_1012	1	no
Cell_1013	1	no
Cell_1014	3	no
Cell_1015	0	no
Cell_1016	3	no
Cell_1017	3	no
Cell_1018	1	no
Cell_1019	0	no
Cell_1020	3	no
Cell_1021	1	no
Cell_1022	1	no
Cell_1023	3	no
Cell_1024	3	no
Cell_1025	3	no
Cell_1026	3	no
Cell_1027	1	no
Cell_1028	3	no
Cell_1029	2	no
Cell_1030	1	no
Cell_1031	1	no
Cell_1032	3	no
Cell_1033	1	no
Cell_1034	0	no
Cell_1035	1	no
Cell_1036	1	no
Cell_1037	3	no
Cell_1038	1	no
Cell_1039	1	no
Cell_1040	0	no
Cell_1041	1	no
Cell_1042	1	no
Cell_1043	2	no
Cell_1044	1	no
Cell_1045	3	no
Cell_1046	3	no
Cell_1047	1	no
Cell_1048	1	no
Cell_1049	3	no
Cell_1050	0	no
Cell_1051	0	no
Cell_1052	1	no
Cell_1053	3	no
Cell_1054	3	no
Cell_1055	1	no
Cell_1056	1	no
Cell_1057	3	no
Cell_1058	1	no
Cell_1059	0	no
Cell_1060	3	no
Cell_1061	1	no
Cell_1062	3	no
Cell_1063	3	no
Cell_1064	3	no
Cell_1065	1	no
Cell_1066	1	no
Cell_1067	1	no
Cell_1068	2	no
Cell_1069	0	no
Cell_1070	3	no
Cell_1071	1	no
Cell_1072	1	no
Cell_1073	3	no
Cell_1074	1	no
Cell_1075	3	no
Cell_1076	1	no
Cell_1077	1	no
Cell_1078	0	no
Cell_1079	3	no
Cell_1080	1	no
Cell_1081	1	no
Cell_1082	0	no
Cell_1083	3	no
Cell_1084	0	no
Cell_1085	0	no
Cell_1086	1	no
Cell_1087	3	no
Cell_1088	1	no
Cell_1089	0	no
Cell_1090	1	no
Cell_1091	1	no
Cell_1092	0	no
Cell_1093	3	no
Cell_1094	1	no
Cell_1095	1	no
Cell_1096	3	no
Cell_1097	3	no
Cell_1098	1	no
Cell_1099	3	no
Cell_1100	3	no
Cell_1101	3	no
Cell_1102	2	no
Cell_1103	2	no
Cell_1104	3	no
Cell_1105	3	no
Cell_1106	3	no
Cell_1107	3	no
Cell_1108	3	no
Cell_1109	1	no
Cell_1110	1	no
Cell_1111	3	no
Cell_1112	1	no
Cell_1113	1	no
Cell_1114	1	no
Cell_1115	3	no
Cell_1116	2	no
Cell_1117	1	no
Cell_1118	3	no
Cell_1119	2	no
Cell_1120	0	no
Cell_1121	1	no
Cell_1122	3	no
Cell_1123	1	no
Cell_1124	3	no
Cell_1125	1	no
Cell_1126	1	no
Cell_1127	1	no
Cell_1128	1	no
Cell_1129	1	no
Cell_1130	1	no
Cell_1131	3	no
Cell_1132	1	no
Cell_1133	3	no
Cell_1134	1	no
Cell_1135	3	no
Cell_1136	3	no
Cell_1137	1	no
Cell_1138	3	no
Cell_1139	3	no
Cell_1140	1	no
Cell_1141	1	no
Cell_1142	1	no
Cell_1143	1	no
Cell_1144	0	no
Cell_1145	0	no
Cell_1146	0	no
Cell_1147	3	no
Cell_1148	1	no
Cell_1149	2	no
Cell_1150	3	no
Cell_1151	2	no
Cell_1152	1	no
Cell_1153	3	no
Cell_1154	3	no
Cell_1155	3	no
Cell_1156	2	no
Cell_1157	1	no
Cell_1158	1	no
Cell_1159	3	no
Cell_1160	3	no
Cell_1161	3	no
Cell_1162	0	no
Cell_1163	2	no
Cell_1164	3	no
Cell_1165	1	no
Cell_1166	3	no
Cell_1167	1	no
Cell_1168	1	no
Cell_1169	1	no
Cell_1170	1	no
Cell_1171	2	no
Cell_1172	0	no
Cell_1173	3	no
Cell_1174	0	no
Cell_1175	1	no
Cell_1176	3	no
Cell_1177	1	no
Cell_1178	3	no
Cell_1179	1	no
Cell_1180	3	no
Cell_1181	2	no
Cell_1182	1	no
Cell_1183	3	no
Cell_1184	3	no
Cell_1185	3	no
Cell_1186	3	no
Cell_1187	1	no
Cell_1188	1	no
Cell_1189	1	no
Cell_1190	1	no
Cell_1191	3	no
Cell_1192	1	no
Cell_1193	1	no
Cell_1194	0	no
Cell_1195	3	no
Cell_1196	1	no
Cell_1197	1	no
Cell_1198	3	no
Cell_1199	3	no
Cell_1200	1	no
Cell_1201	1	no
Cell_1202	1	no
Cell_1203	0	no
Cell_1204	3	no
Cell_1205	0	no
Cell_1206	0	no
Cell_1207	0	no
Cell_1208	1	no
Cell_1209	1	no
Cell_1210	3	no
Cell_1211	1	no
Cell_1212	3	no
Cell_1213	1	no
Cell_1214	1	no
Cell_1215	1	no
Cell_1216	3	no
Cell_1217	3	no
Cell_1218	1	no
Cell_1219	3	no
Cell_1220	0	no
Cell_1221	1	no
Cell_1222	3	no
Cell_1223	3	no
Cell_1224	3	no
Cell_1225	3	no
Cell_1226	3	no
Cell_1227	3	no
Cell_1228	3	no
Cell_1229	1	no
Cell_1230	1	no
Cell_1231	1	no
Cell_1232	3	no
Cell_1233	3	no
Cell_1234	1	no
Cell_1235	1	no
Cell_1236	3	no
Cell_1237	3	no
Cell_1238	1	no
Cell_1239	1	no
Cell_1240	3	no
Cell_1241	1	no
Cell_1242	1	no
Cell_1243	1	no
Cell_1244	1	no
Cell_1245	1	no
Cell_1246	1	no
Cell_1247	3	no
Cell_1248	0	no
Cell_1249	1	no
Cell_1250	1	no
Cell_1251	3	no
Cell_1252	3	no
Cell_1253	1	no
Cell_1254	3	no
Cell_1255	1	no
Cell_1256	3	no
Cell_1257	1	no
Cell_1258	3	no
Cell_1259	3	no
Cell_1260	3	no
Cell_1261	1	no
Cell_1262	1	no
Cell_1263	3	no
Cell_1264	3	no
Cell_1265	1	no
Cell_1266	3	no
Cell_1267	1	no
Cell_1268	1	no
Cell_1269	1	no
Cell_1270	1	no
Cell_1271	2	no
Cell_1272	1	no
Cell_1273	0	no
Cell_1274	1	no
Cell_1275	1	no
Cell_1276	1	no
Cell_1277	1	no
Cell_1278	1	no
Cell_1279	3	no
Cell_1280	1	no
Cell_1281	3	no
Cell_1282	3	no
Cell_1283	1	no
Cell_1284	3	no
Cell_1285	1	no
Cell_1286	3	no
Cell_1287	2	no
Cell_1288	1	no
Cell_1289	1	no
Cell_1290	1	no
Cell_1291	1	no
Cell_1292	3	no
Cell_1293	3	no
Cell_1294	1	no
Cell_1295	1	no
Cell_1296	3	no
Cell_1297	1	no
Cell_1298	1	no
Cell_1299	3	no
Cell_1300	1	no
Cell_1301	1	no
Cell_1302	3	no
Cell_1303	1	no
Cell_1304	1	no
Cell_1305	1	no
Cell_1306	3	no
Cell_1307	1	no
Cell_1308	1	no
Cell_1309	1	no
Cell_1310	1	no
Cell_1311	3	no
Cell_1312	0	no
Cell_1313	3	no
Cell_1314	3	no
Cell_1315	1	no
Cell_1316	1	no
Cell_1317	3	no
Cell_1318	3	no
Cell_1319	1	no
Cell_1320	1	no
Cell_1321	2	no
Cell_1322	0	no
Cell_1323	3	no
Cell_1324	3	no
Cell_1325	1	no
Cell_1326	3	no
Cell_1327	1	no
Cell_1328	3	no
Cell_1329	3	no
Cell_1330	3	no
Cell_1331	0	no
Cell_1332	3	no
Cell_1333	0	no
Cell_1334	3	no
Cell_1335	3	no
Cell_1336	3	no
Cell_1337	1	no
Cell_1338	3	no
Cell_1339	3	no
Cell_1340	1	no
Cell_1341	1	no
Cell_1342	1	no
Cell_1343	3	no
Cell_1344	1	no
Cell_1345	3	no
Cell_1346	0	no
Cell_1347	1	no
Cell_1348	3	no
Cell_1349	1	no
Cell_1350	1	no
Cell_1351	3	no
Cell_1352	3	no
Cell_1353	3	no
Cell_1354	1	no
Cell_1355	3	no
Cell_1356	3	no
Cell_1357	3	no
Cell_1358	3	no
Cell_1359	0	no
Cell_1360	1	no
