cell	node	doublet
Cell_222	2	no
Cell_223	2	no
Cell_224	4	no
Cell_225	2	no
Cell_226	2	no
Cell_227	2	no
Cell_228	2	no
Cell_229	2	no
Cell_230	4	no
Cell_231	4	no
Cell_232	1	no
Cell_233	1	no
Cell_234	1	no
Cell_235	2	no
Cell_236	1	no
Cell_237	2	no
Cell_238	4	no
Cell_239	4	no
Cell_240	2	no
Cell_241	2	no
Cell_242	2	no
Cell_243	4	no
Cell_244	2	no
Cell_245	2	no
Cell_246	1	no
Cell_247	2	no
Cell_248	0	no
Cell_249	2	no
Cell_250	1	no
Cell_251	1	no
Cell_252	2	no
Cell_253	4	no
Cell_254	2	no
Cell_255	2	no
Cell_256	1	no
Cell_257	3	no
Cell_258	2	no
Cell_259	2	no
Cell_260	2	no
Cell_261	2	no
Cell_262	2	no
Cell_263	2	no
Cell_264	1	no
Cell_265	3	no
Cell_266	2	no
Cell_267	2	no
Cell_268	2	no
Cell_269	2	no
Cell_270	2	no
Cell_271	2	no
Cell_272	2	no
Cell_273	3	no
Cell_274	2	no
Cell_275	2	no
Cell_276	0	no
Cell_277	2	no
Cell_278	2	no
Cell_279	2	no
Cell_280	1	no
Cell_281	2	no
Cell_282	4	no
Cell_283	2	no
Cell_284	2	no
Cell_285	2	no
Cell_286	4	no
Cell_287	4	no
Cell_288	1	no
Cell_289	1	no
Cell_290	2	no
Cell_291	2	no
Cell_292	2	no
Cell_293	2	no
Cell_294	2	no
Cell_295	3	no
Cell_296	4	no
Cell_297	3	no
Cell_298	4	no
Cell_299	4	no
Cell_300	2	no
Cell_301	2	no
Cell_302	0	no
Cell_303	1	no
Cell_304	4	no
Cell_305	2	no
Cell_306	2	no
Cell_307	2	no
Cell_308	2	no
Cell_309	4	no
Cell_310	3	no
Cell_311	4	no
Cell_312	2	no
Cell_313	1	no
Cell_314	2	no
Cell_315	2	no
Cell_316	2	no
Cell_317	2	no
Cell_318	2	no
Cell_319	2	no
Cell_320	2	no
Cell_321	4	no
Cell_322	4	no
Cell_323	2	no
Cell_324	4	no
Cell_325	2	no
Cell_326	0	no
Cell_327	1	no
Cell_328	2	no
Cell_329	4	no
Cell_330	2	no
Cell_331	2	no
Cell_332	3	no
Cell_333	2	no
Cell_334	4	no
Cell_335	2	no
Cell_336	2	no
Cell_337	2	no
Cell_338	1	no
Cell_339	2	no
Cell_340	2	no
Cell_341	4	no
Cell_342	2	no
Cell_343	0	no
Cell_344	2	no
Cell_345	2	no
Cell_346	0	no
Cell_347	2	no
Cell_348	1	no
Cell_349	1	no
Cell_350	2	no
Cell_351	2	no
Cell_352	1	no
Cell_353	4	no
Cell_354	0	no
Cell_355	2	no
Cell_356	0	no
Cell_357	2	no
Cell_358	2	no
Cell_359	2	no
Cell_360	2	no
Cell_361	3	no
Cell_362	4	no
Cell_363	1	no
Cell_364	2	no
Cell_365	2	no
Cell_366	0	no
Cell_367	2	no
Cell_368	1	no
Cell_369	0	no
Cell_370	1	no
Cell_371	2	no
Cell_372	1	no
Cell_373	2	no
Cell_374	2	no
Cell_375	2	no
Cell_376	2	no
Cell_377	2	no
Cell_378	2	no
Cell_379	2	no
Cell_380	2	no
Cell_381	2	no
Cell_382	2	no
Cell_383	2	no
Cell_384	2	no
Cell_385	4	yes
Cell_386	2	no
Cell_387	1	no
Cell_388	2	no
Cell_389	1	no
Cell_390	2	no
Cell_391	3	no
Cell_392	2	no
Cell_393	1	no
Cell_394	2	no
Cell_395	2	no
Cell_396	1	no
Cell_397	2	no
Cell_398	0	no
Cell_399	2	no
Cell_400	2	no
Cell_401	4	no
Cell_402	2	no
Cell_403	1	no
Cell_404	2	no
Cell_405	1	no
Cell_406	2	no
Cell_407	2	no
Cell_408	2	no
Cell_409	0	no
Cell_410	2	no
Cell_411	2	no
Cell_412	4	no
Cell_413	2	no
Cell_414	0	no
Cell_415	4	no
Cell_416	4	no
Cell_417	2	no
Cell_418	2	no
Cell_419	1	no
Cell_420	2	no
Cell_421	4	no
Cell_422	4	no
Cell_423	1	no
Cell_424	1	no
Cell_425	4	no
Cell_426	1	no
Cell_427	1	no
Cell_428	2	no
Cell_429	2	no
Cell_430	4	no
Cell_431	1	no
Cell_432	4	no
Cell_433	2	no
Cell_434	4	no
Cell_435	2	no
Cell_436	2	no
Cell_437	2	no
Cell_438	2	no
Cell_439	2	no
Cell_440	2	no
Cell_441	2	no
Cell_442	4	no
Cell_443	2	no
Cell_444	0	no
Cell_445	2	no
Cell_446	2	no
Cell_447	1	no
Cell_448	2	no
Cell_449	4	no
Cell_450	1	no
Cell_451	2	no
Cell_452	2	no
Cell_453	2	no
Cell_454	1	no
Cell_455	2	no
Cell_456	2	no
Cell_457	2	no
Cell_458	1	no
Cell_459	0	no
Cell_460	2	no
Cell_461	2	no
Cell_462	2	no
Cell_463	1	no
Cell_464	0	no
Cell_465	2	no
Cell_466	2	no
Cell_467	2	no
Cell_468	2	no
Cell_469	2	no
Cell_470	2	no
Cell_471	2	no
Cell_472	0	no
Cell_473	4	no
Cell_474	2	no
Cell_475	2	no
Cell_476	4	no
Cell_477	3	no
Cell_478	1	no
Cell_479	2	no
Cell_480	2	no
Cell_481	2	no
Cell_482	2	no
Cell_483	0	no
Cell_484	4	no
Cell_485	3	no
Cell_486	2	no
Cell_487	2	no
Cell_488	1	no
Cell_489	2	no
Cell_490	2	no
Cell_491	2	no
Cell_492	1	no
Cell_493	4	no
Cell_494	2	no
Cell_495	2	no
Cell_496	1	no
Cell_497	2	no
Cell_498	1	no
Cell_499	4	no
Cell_500	2	no
Cell_501	0	no
Cell_502	2	no
Cell_503	2	no
Cell_504	2	no
Cell_505	1	no
Cell_506	1	no
Cell_507	2	no
Cell_508	2	no
Cell_509	1	no
Cell_510	0	no
Cell_511	2	no
Cell_512	2	no
Cell_513	2	no
Cell_514	2	no
Cell_515	0	no
Cell_516	2	no
Cell_517	2	no
Cell_518	0	no
Cell_519	1	no
Cell_520	2	no
Cell_521	2	no
Cell_522	1	no
Cell_523	1	no
Cell_524	2	no
Cell_525	2	no
Cell_526	2	no
Cell_527	1	no
Cell_528	2	no
Cell_529	1	no
Cell_530	0	no
Cell_531	0	no
Cell_532	4	no
Cell_533	3	no
Cell_534	2	no
Cell_535	1	no
Cell_536	4	no
Cell_537	2	no
Cell_538	2	no
Cell_539	2	no
Cell_540	2	no
Cell_541	2	no
Cell_542	2	no
Cell_543	2	no
Cell_544	1	no
Cell_545	2	no
Cell_546	2	no
Cell_547	1	no
Cell_548	2	no
Cell_549	2	no
Cell_550	2	no
Cell_551	4	no
Cell_552	0	no
Cell_553	1	no
Cell_554	2	no
Cell_555	2	no
Cell_556	4	no
Cell_557	1	no
Cell_558	2	no
Cell_559	2	no
Cell_560	2	no
Cell_561	4	no
Cell_562	2	no
Cell_563	2	no
Cell_564	2	no
Cell_565	3	no
Cell_566	3	no
Cell_567	2	no
Cell_568	2	no
Cell_569	2	no
Cell_570	1	no
Cell_571	3	no
Cell_572	1	no
Cell_573	2	no
Cell_574	2	no
Cell_575	2	no
Cell_576	2	no
Cell_577	2	no
Cell_578	2	no
Cell_579	2	no
Cell_580	4	no
Cell_581	4	no
Cell_582	2	no
Cell_583	2	no
Cell_584	2	no
Cell_585	2	no
Cell_586	4	no
Cell_587	2	no
Cell_588	2	no
Cell_589	4	no
Cell_590	2	no
Cell_591	4	no
Cell_592	4	no
Cell_593	1	no
Cell_594	2	no
Cell_595	4	no
Cell_596	2	no
Cell_597	1	no
Cell_598	3	no
Cell_599	0	no
Cell_600	3	no
Cell_601	3	no
Cell_602	2	no
Cell_603	2	no
Cell_604	2	no
Cell_605	1	no
Cell_606	1	no
Cell_607	4	no
Cell_608	0	no
Cell_609	2	no
Cell_610	2	no
Cell_611	4	no
Cell_612	2	no
Cell_613	4	no
Cell_614	0	no
Cell_615	1	no
Cell_616	2	no
Cell_617	2	no
Cell_618	2	no
Cell_619	1	no
Cell_620	2	no
Cell_621	2	no
Cell_622	2	no
Cell_623	1	no
Cell_624	2	no
Cell_625	2	no
Cell_626	2	no
Cell_627	2	no
Cell_628	1	no
Cell_629	2	no
Cell_630	2	no
Cell_631	1	no
Cell_632	1	no
Cell_633	2	no
Cell_634	1	no
Cell_635	2	no
Cell_636	3	no
Cell_637	2	no
Cell_638	2	no
Cell_639	2	no
Cell_640	1	no
Cell_641	2	no
Cell_642	2	no
Cell_643	2	no
Cell_644	4	no
Cell_645	2	no
Cell_646	2	no
Cell_647	2	no
Cell_648	4	no
Cell_649	2	no
Cell_650	1	no
Cell_651	2	no
Cell_652	2	no
Cell_653	2	no
Cell_654	2	no
Cell_655	2	no
Cell_656	2	no
Cell_657	2	no
Cell_658	2	no
Cell_659	2	no
Cell_660	2	no
Cell_661	2	no
Cell_662	0	no
Cell_663	4	no
Cell_664	1	no
Cell_665	2	no
Cell_666	4	no
Cell_667	2	no
Cell_668	1	no
Cell_669	2	no
Cell_670	2	no
Cell_671	2	no
Cell_672	2	no
Cell_673	2	no
Cell_674	2	no
Cell_675	2	no
Cell_676	1	no
Cell_677	1	no
Cell_678	4	no
Cell_679	2	no
Cell_680	2	no
Cell_681	1	no
Cell_682	2	no
Cell_683	4	no
Cell_684	4	no
Cell_685	4	no
Cell_686	2	no
Cell_687	2	no
Cell_688	2	no
Cell_689	0	no
Cell_690	1	no
Cell_691	2	no
Cell_692	2	no
Cell_693	2	no
Cell_694	2	no
Cell_695	2	no
Cell_696	2	no
Cell_697	2	no
Cell_698	2	no
Cell_699	2	no
Cell_700	2	no
Cell_701	3	no
Cell_702	4	no
Cell_703	2	no
Cell_704	2	no
Cell_705	1	no
Cell_706	3	no
Cell_707	4	no
Cell_708	1	no
Cell_709	2	no
Cell_710	2	no
Cell_711	0	no
Cell_712	2	no
Cell_713	2	no
Cell_714	4	no
Cell_715	0	no
Cell_716	2	no
Cell_717	2	no
Cell_718	1	no
Cell_719	2	no
Cell_720	2	no
Cell_721	1	no
Cell_722	2	no
Cell_723	4	no
Cell_724	4	no
Cell_725	2	no
Cell_726	2	no
Cell_727	2	no
Cell_728	2	no
Cell_729	0	no
Cell_730	2	no
Cell_731	2	no
Cell_732	4	no
Cell_733	2	no
Cell_734	2	no
Cell_735	3	no
Cell_736	0	no
Cell_737	1	no
Cell_738	2	no
Cell_739	4	no
Cell_740	2	no
Cell_741	2	no
Cell_742	4	no
Cell_743	3	no
Cell_744	2	no
Cell_745	2	no
Cell_746	2	no
Cell_747	2	no
Cell_748	1	no
Cell_749	2	no
Cell_750	1	no
Cell_751	2	no
Cell_752	2	no
Cell_753	2	no
Cell_754	1	no
Cell_755	1	no
Cell_756	2	no
Cell_757	0	no
Cell_758	2	no
Cell_759	4	no
Cell_760	2	no
Cell_761	2	no
Cell_762	4	no
Cell_763	2	no
Cell_764	2	no
Cell_765	1	no
Cell_766	2	no
Cell_767	2	no
Cell_768	1	no
Cell_769	2	no
Cell_770	2	no
Cell_771	2	no
Cell_772	2	no
Cell_773	2	no
Cell_774	2	no
Cell_775	1	no
Cell_776	1	no
Cell_777	2	no
Cell_778	1	no
Cell_779	1	no
Cell_780	2	no
Cell_781	0	no
Cell_782	3	no
Cell_783	3	no
Cell_784	2	no
Cell_785	4	no
Cell_786	2	no
Cell_787	2	no
Cell_788	2	no
Cell_789	2	no
Cell_790	4	no
Cell_791	0	no
Cell_792	1	no
Cell_793	1	no
Cell_794	2	no
Cell_795	1	no
Cell_796	2	no
Cell_797	2	no
Cell_798	2	no
Cell_799	2	no
Cell_800	2	no
Cell_801	2	no
Cell_802	2	no
Cell_803	2	no
Cell_804	2	no
Cell_805	2	no
Cell_806	1	no
Cell_807	4	no
Cell_808	2	no
Cell_809	2	no
Cell_810	2	no
Cell_811	1	no
Cell_812	2	no
Cell_813	4	no
Cell_814	4	no
Cell_815	1	no
Cell_816	4	no
Cell_817	2	no
Cell_818	0	no
Cell_819	2	no
Cell_820	4	no
Cell_821	1	no
Cell_822	2	no
Cell_823	2	no
Cell_824	2	no
Cell_825	2	no
Cell_826	2	no
Cell_827	2	no
Cell_828	2	no
Cell_829	2	no
Cell_830	4	no
Cell_831	2	no
Cell_832	2	no
Cell_833	0	no
Cell_834	2	no
Cell_835	1	no
Cell_836	2	no
Cell_837	1	no
Cell_838	2	no
Cell_839	1	no
Cell_840	2	no
Cell_841	0	no
Cell_842	2	no
Cell_843	2	no
Cell_844	1	no
Cell_845	4	no
Cell_846	2	no
Cell_847	4	no
Cell_848	0	no
Cell_849	2	no
Cell_850	1	no
Cell_851	1	no
Cell_852	1	no
Cell_853	2	no
Cell_854	0	no
Cell_855	4	no
Cell_856	4	no
Cell_857	2	no
Cell_858	2	no
Cell_859	2	no
Cell_860	4	no
Cell_861	2	no
Cell_862	0	no
Cell_863	1	no
Cell_864	1	no
Cell_865	0	no
Cell_866	2	no
Cell_867	2	no
Cell_868	2	no
Cell_869	2	no
Cell_870	2	no
Cell_871	4	no
Cell_872	1	no
Cell_873	4	no
Cell_874	2	no
Cell_875	2	no
Cell_876	2	no
Cell_877	2	no
Cell_878	2	no
Cell_879	2	no
Cell_880	1	no
Cell_881	2	no
Cell_882	1	no
Cell_883	2	no
Cell_884	2	no
Cell_885	2	no
Cell_886	4	yes
Cell_887	3	no
Cell_888	2	no
Cell_889	2	no
Cell_890	1	no
Cell_891	3	no
Cell_892	2	no
Cell_893	2	no
Cell_894	2	no
Cell_895	2	no
Cell_896	2	no
Cell_897	2	no
Cell_898	1	no
Cell_899	2	no
Cell_900	3	no
Cell_901	4	no
Cell_902	1	no
Cell_903	2	no
Cell_904	2	no
Cell_905	2	no
Cell_906	2	no
Cell_907	2	no
Cell_908	0	no
Cell_909	2	no
Cell_910	4	no
Cell_911	2	no
Cell_912	4	no
Cell_913	1	no
Cell_914	2	no
Cell_915	0	no
Cell_916	2	yes
Cell_917	2	no
Cell_918	2	no
Cell_919	4	no
Cell_920	0	no
Cell_921	2	no
Cell_922	1	no
Cell_923	2	no
Cell_924	4	no
Cell_925	2	no
Cell_926	2	no
Cell_927	2	no
Cell_928	1	no
Cell_929	2	no
Cell_930	2	no
Cell_931	2	no
Cell_932	2	no
Cell_933	3	no
Cell_934	2	no
Cell_935	0	no
Cell_936	2	no
Cell_937	2	no
Cell_938	2	no
Cell_939	1	no
Cell_940	2	no
Cell_941	2	no
Cell_942	2	no
Cell_943	2	no
Cell_944	1	no
Cell_945	3	no
Cell_946	1	no
Cell_947	2	no
Cell_948	3	no
Cell_949	2	no
Cell_950	2	no
Cell_951	2	no
Cell_952	2	no
Cell_953	2	no
Cell_954	0	no
Cell_955	2	no
Cell_956	3	no
Cell_957	0	no
Cell_958	4	no
Cell_959	2	no
Cell_960	1	no
Cell_961	2	no
Cell_962	2	no
Cell_963	4	no
Cell_964	4	no
Cell_965	4	no
Cell_966	2	no
Cell_967	2	no
Cell_968	1	no
Cell_969	2	no
Cell_970	2	no
Cell_971	2	no
Cell_972	0	no
Cell_973	2	no
Cell_974	2	no
Cell_975	2	no
Cell_976	4	no
Cell_977	2	no
Cell_978	2	no
Cell_979	2	no
Cell_980	2	no
Cell_981	4	yes
Cell_982	2	no
Cell_983	2	no
Cell_984	2	no
Cell_985	4	no
Cell_986	2	no
Cell_987	2	no
Cell_988	2	no
Cell_989	1	no
Cell_990	2	no
Cell_991	2	no
Cell_992	4	no
Cell_993	2	no
Cell_994	2	no
Cell_995	1	no
Cell_996	2	no
Cell_997	4	no
Cell_998	2	no
Cell_999	2	no
Cell_1000	2	no
Cell_1001	2	no
Cell_1002	2	no
Cell_1003	1	no
Cell_1004	2	no
Cell_1005	2	no
Cell_1006	2	no
Cell_1007	2	no
Cell_1008	2	no
Cell_1009	2	no
Cell_1010	4	no
Cell_1011	1	no
Cell_1012	2	no
Cell_1013	1	no
Cell_1014	1	no
Cell_1015	1	no
Cell_1016	2	no
Cell_1017	2	no
Cell_1018	1	yes
Cell_1019	2	no
Cell_1020	4	no
Cell_1021	2	no
Cell_1022	0	no
Cell_1023	2	no
Cell_1024	1	no
Cell_1025	4	no
Cell_1026	1	no
Cell_1027	2	no
Cell_1028	1	no
Cell_1029	2	no
Cell_1030	1	no
Cell_1031	0	no
Cell_1032	2	no
Cell_1033	1	no
Cell_1034	1	no
Cell_1035	2	no
Cell_1036	2	no
Cell_1037	1	no
Cell_1038	2	no
Cell_1039	4	no
Cell_1040	2	no
Cell_1041	3	no
Cell_1042	2	no
Cell_1043	2	no
Cell_1044	2	no
Cell_1045	2	no
Cell_1046	0	no
Cell_1047	2	no
Cell_1048	1	no
Cell_1049	1	no
Cell_1050	2	no
Cell_1051	2	no
Cell_1052	2	no
Cell_1053	2	no
Cell_1054	2	no
Cell_1055	0	no
Cell_1056	4	no
Cell_1057	2	no
Cell_1058	1	no
Cell_1059	2	no
Cell_1060	2	no
Cell_1061	2	no
Cell_1062	2	no
Cell_1063	0	no
Cell_1064	4	no
Cell_1065	2	no
Cell_1066	2	no
Cell_1067	2	no
Cell_1068	3	no
Cell_1069	2	no
Cell_1070	2	no
Cell_1071	1	no
Cell_1072	2	no
Cell_1073	4	no
Cell_1074	2	no
Cell_1075	3	no
Cell_1076	2	no
Cell_1077	3	no
Cell_1078	2	no
Cell_1079	2	no
Cell_1080	2	no
Cell_1081	2	no
Cell_1082	2	no
Cell_1083	1	no
Cell_1084	2	no
Cell_1085	1	no
Cell_1086	0	no
Cell_1087	2	no
Cell_1088	4	no
Cell_1089	1	no
Cell_1090	2	no
Cell_1091	2	no
Cell_1092	2	no
Cell_1093	4	no
Cell_1094	2	no
Cell_1095	2	no
Cell_1096	0	no
Cell_1097	2	no
Cell_1098	2	no
Cell_1099	2	no
Cell_1100	3	no
Cell_1101	2	no
Cell_1102	1	no
Cell_1103	2	no
Cell_1104	2	no
Cell_1105	2	no
Cell_1106	4	no
Cell_1107	3	no
Cell_1108	2	no
Cell_1109	4	no
Cell_1110	0	no
Cell_1111	0	no
Cell_1112	2	no
Cell_1113	2	no
Cell_1114	2	no
Cell_1115	2	no
Cell_1116	2	no
Cell_1117	2	no
Cell_1118	3	no
Cell_1119	2	no
Cell_1120	2	no
Cell_1121	1	no
Cell_1122	1	no
Cell_1123	2	no
Cell_1124	2	no
Cell_1125	2	no
Cell_1126	2	no
Cell_1127	0	no
Cell_1128	4	no
Cell_1129	2	no
Cell_1130	2	no
Cell_1131	4	no
Cell_1132	2	no
Cell_1133	2	no
Cell_1134	2	no
Cell_1135	2	no
Cell_1136	2	no
Cell_1137	4	no
Cell_1138	2	no
Cell_1139	2	no
Cell_1140	2	no
Cell_1141	4	no
Cell_1142	2	no
Cell_1143	2	no
Cell_1144	2	no
Cell_1145	1	no
Cell_1146	0	no
Cell_1147	2	no
Cell_1148	4	no
Cell_1149	1	no
Cell_1150	4	no
Cell_1151	4	no
Cell_1152	4	no
Cell_1153	0	no
Cell_1154	3	no
Cell_1155	2	no
Cell_1156	1	no
Cell_1157	2	no
Cell_1158	3	no
Cell_1159	3	no
Cell_1160	2	no
Cell_1161	2	no
Cell_1162	4	no
Cell_1163	2	no
Cell_1164	4	no
Cell_1165	3	no
Cell_1166	1	no
Cell_1167	0	no
Cell_1168	0	no
Cell_1169	2	no
Cell_1170	2	no
Cell_1171	2	no
Cell_1172	2	no
Cell_1173	2	no
Cell_1174	1	no
Cell_1175	2	no
Cell_1176	2	no
Cell_1177	2	no
Cell_1178	4	no
Cell_1179	2	no
Cell_1180	0	no
Cell_1181	1	no
Cell_1182	4	no
Cell_1183	2	no
Cell_1184	2	no
Cell_1185	2	no
Cell_1186	2	no
Cell_1187	4	no
Cell_1188	0	no
Cell_1189	1	no
Cell_1190	4	no
Cell_1191	4	no
Cell_1192	2	no
Cell_1193	2	no
Cell_1194	2	no
Cell_1195	2	no
Cell_1196	2	no
Cell_1197	2	no
Cell_1198	2	no
Cell_1199	1	no
Cell_1200	2	no
Cell_1201	2	no
Cell_1202	4	no
Cell_1203	2	no
Cell_1204	1	no
Cell_1205	2	no
Cell_1206	3	no
Cell_1207	1	no
Cell_1208	1	no
Cell_1209	1	no
Cell_1210	4	no
Cell_1211	2	no
Cell_1212	2	no
Cell_1213	1	no
Cell_1214	4	no
Cell_1215	1	no
Cell_1216	4	no
Cell_1217	0	no
Cell_1218	2	no
Cell_1219	2	no
Cell_1220	2	no
Cell_1221	3	no
Cell_1222	3	no
Cell_1223	2	no
Cell_1224	2	no
Cell_1225	2	no
Cell_1226	2	no
Cell_1227	2	no
Cell_1228	2	no
Cell_1229	2	no
Cell_1230	1	no
Cell_1231	1	no
Cell_1232	2	no
Cell_1233	2	no
Cell_1234	2	no
Cell_1235	1	no
Cell_1236	4	no
Cell_1237	2	no
Cell_1238	2	no
Cell_1239	2	yes
Cell_1240	2	no
Cell_1241	2	no
Cell_1242	4	no
Cell_1243	2	no
Cell_1244	4	no
Cell_1245	2	no
Cell_1246	1	no
Cell_1247	1	no
Cell_1248	2	no
Cell_1249	2	no
Cell_1250	2	no
Cell_1251	0	no
Cell_1252	4	no
Cell_1253	1	no
Cell_1254	2	no
Cell_1255	2	no
Cell_1256	1	no
Cell_1257	2	no
Cell_1258	2	no
Cell_1259	2	no
Cell_1260	2	no
Cell_1261	2	no
Cell_1262	2	no
Cell_1263	2	yes
Cell_1264	3	no
Cell_1265	2	no
Cell_1266	2	no
Cell_1267	2	no
Cell_1268	2	no
Cell_1269	1	no
Cell_1270	1	no
Cell_1271	1	no
Cell_1272	2	no
Cell_1273	2	no
Cell_1274	4	no
Cell_1275	2	no
Cell_1276	2	no
Cell_1277	2	no
Cell_1278	2	no
Cell_1279	1	no
Cell_1280	0	no
Cell_1281	4	no
Cell_1282	4	no
Cell_1283	1	no
Cell_1284	2	no
Cell_1285	4	no
Cell_1286	2	no
Cell_1287	1	no
Cell_1288	2	no
Cell_1289	1	no
Cell_1290	2	no
Cell_1291	2	no
Cell_1292	2	no
Cell_1293	4	no
Cell_1294	2	no
Cell_1295	2	no
Cell_1296	2	no
Cell_1297	4	no
Cell_1298	3	no
Cell_1299	2	no
Cell_1300	4	no
Cell_1301	4	no
Cell_1302	2	no
Cell_1303	2	no
Cell_1304	2	no
Cell_1305	4	no
Cell_1306	2	no
Cell_1307	4	no
Cell_1308	2	no
Cell_1309	4	no
Cell_1310	4	no
Cell_1311	2	no
Cell_1312	4	no
Cell_1313	2	no
Cell_1314	2	no
Cell_1315	2	no
Cell_1316	2	no
Cell_1317	4	no
Cell_1318	4	no
Cell_1319	2	no
Cell_1320	0	no
Cell_1321	4	no
Cell_1322	4	no
Cell_1323	2	no
Cell_1324	4	no
Cell_1325	1	no
Cell_1326	4	no
Cell_1327	2	no
Cell_1328	2	no
Cell_1329	4	no
Cell_1330	0	no
Cell_1331	2	no
Cell_1332	1	no
Cell_1333	4	no
Cell_1334	2	no
Cell_1335	1	no
Cell_1336	4	no
Cell_1337	2	no
Cell_1338	2	no
Cell_1339	2	no
Cell_1340	1	no
Cell_1341	2	no
Cell_1342	2	no
Cell_1343	2	no
Cell_1344	2	no
Cell_1345	0	no
Cell_1346	0	no
Cell_1347	2	no
Cell_1348	4	no
Cell_1349	0	no
Cell_1350	4	no
Cell_1351	1	no
Cell_1352	4	no
Cell_1353	2	no
Cell_1354	1	no
Cell_1355	2	no
Cell_1356	2	no
Cell_1357	2	no
Cell_1358	1	no
Cell_1359	2	no
Cell_1360	2	no
