cell	node	doublet
Cell_222	2	no
Cell_223	6	no
Cell_224	4	no
Cell_225	2	no
Cell_226	6	no
Cell_227	6	no
Cell_228	2	no
Cell_229	6	no
Cell_230	4	no
Cell_231	4	no
Cell_232	1	no
Cell_233	3	no
Cell_234	1	no
Cell_235	6	no
Cell_236	1	no
Cell_237	6	no
Cell_238	4	no
Cell_239	4	no
Cell_240	2	no
Cell_241	6	no
Cell_242	2	no
Cell_243	4	no
Cell_244	6	no
Cell_245	6	no
Cell_246	1	no
Cell_247	1	no
Cell_248	0	no
Cell_249	6	no
Cell_250	1	no
Cell_251	1	no
Cell_252	6	no
Cell_253	4	no
Cell_254	6	no
Cell_255	6	no
Cell_256	1	no
Cell_257	5	no
Cell_258	6	no
Cell_259	6	no
Cell_260	3	no
Cell_261	6	no
Cell_262	6	no
Cell_263	6	no
Cell_264	1	no
Cell_265	5	no
Cell_266	6	no
Cell_267	6	no
Cell_268	6	no
Cell_269	6	no
Cell_270	2	no
Cell_271	2	no
Cell_272	6	no
Cell_273	5	no
Cell_274	3	no
Cell_275	1	no
Cell_276	0	no
Cell_277	1	no
Cell_278	6	no
Cell_279	6	no
Cell_280	4	no
Cell_281	6	no
Cell_282	4	no
Cell_283	1	no
Cell_284	6	no
Cell_285	2	no
Cell_286	4	no
Cell_287	4	no
Cell_288	1	no
Cell_289	1	no
Cell_290	2	no
Cell_291	1	no
Cell_292	6	no
Cell_293	2	no
Cell_294	6	no
Cell_295	5	no
Cell_296	4	no
Cell_297	5	no
Cell_298	4	no
Cell_299	4	no
Cell_300	6	no
Cell_301	2	no
Cell_302	0	no
Cell_303	1	no
Cell_304	4	no
Cell_305	6	no
Cell_306	6	no
Cell_307	6	no
Cell_308	2	no
Cell_309	4	no
Cell_310	5	no
Cell_311	4	no
Cell_312	2	no
Cell_313	4	no
Cell_314	6	no
Cell_315	2	no
Cell_316	2	no
Cell_317	2	no
Cell_318	6	no
Cell_319	2	no
Cell_320	6	no
Cell_321	4	no
Cell_322	4	no
Cell_323	6	no
Cell_324	4	no
Cell_325	3	no
Cell_326	0	no
Cell_327	1	no
Cell_328	2	no
Cell_329	6	no
Cell_330	2	no
Cell_331	2	no
Cell_332	5	no
Cell_333	6	no
Cell_334	4	no
Cell_335	6	no
Cell_336	6	no
Cell_337	2	no
Cell_338	1	no
Cell_339	2	no
Cell_340	6	no
Cell_341	4	no
Cell_342	2	no
Cell_343	0	no
Cell_344	2	no
Cell_345	6	no
Cell_346	0	no
Cell_347	6	no
Cell_348	1	no
Cell_349	4	no
Cell_350	6	no
Cell_351	2	no
Cell_352	1	no
Cell_353	6	no
Cell_354	0	no
Cell_355	6	no
Cell_356	0	no
Cell_357	1	no
Cell_358	2	no
Cell_359	6	no
Cell_360	6	no
Cell_361	5	no
Cell_362	4	no
Cell_363	4	no
Cell_364	6	no
Cell_365	6	no
Cell_366	0	no
Cell_367	6	no
Cell_368	1	no
Cell_369	0	no
Cell_370	1	no
Cell_371	6	no
Cell_372	1	no
Cell_373	1	no
Cell_374	6	no
Cell_375	2	no
Cell_376	6	no
Cell_377	2	no
Cell_378	6	no
Cell_379	6	no
Cell_380	6	no
Cell_381	6	no
Cell_382	6	no
Cell_383	1	no
Cell_384	6	no
Cell_385	4	yes
Cell_386	6	no
Cell_387	1	no
Cell_388	6	no
Cell_389	1	no
Cell_390	6	no
Cell_391	5	no
Cell_392	2	no
Cell_393	1	no
Cell_394	6	no
Cell_395	6	no
Cell_396	1	no
Cell_397	6	no
Cell_398	0	no
Cell_399	6	no
Cell_400	1	no
Cell_401	4	no
Cell_402	6	no
Cell_403	4	no
Cell_404	2	no
Cell_405	1	no
Cell_406	6	no
Cell_407	6	no
Cell_408	6	no
Cell_409	0	no
Cell_410	2	no
Cell_411	6	no
Cell_412	4	no
Cell_413	6	no
Cell_414	0	no
Cell_415	4	no
Cell_416	4	no
Cell_417	1	no
Cell_418	6	no
Cell_419	1	no
Cell_420	6	no
Cell_421	6	no
Cell_422	4	no
Cell_423	1	no
Cell_424	4	no
Cell_425	4	no
Cell_426	1	no
Cell_427	1	no
Cell_428	1	no
Cell_429	2	no
Cell_430	4	no
Cell_431	1	no
Cell_432	4	no
Cell_433	2	no
Cell_434	4	no
Cell_435	6	no
Cell_436	6	no
Cell_437	3	no
Cell_438	1	no
Cell_439	6	no
Cell_440	6	no
Cell_441	6	no
Cell_442	4	no
Cell_443	0	no
Cell_444	0	no
Cell_445	3	no
Cell_446	6	no
Cell_447	1	no
Cell_448	6	no
Cell_449	4	no
Cell_450	1	no
Cell_451	2	no
Cell_452	6	no
Cell_453	1	no
Cell_454	1	no
Cell_455	6	no
Cell_456	1	no
Cell_457	6	no
Cell_458	1	no
Cell_459	0	no
Cell_460	2	no
Cell_461	6	no
Cell_462	1	no
Cell_463	4	no
Cell_464	0	no
Cell_465	2	no
Cell_466	2	no
Cell_467	2	no
Cell_468	2	no
Cell_469	6	no
Cell_470	6	no
Cell_471	6	no
Cell_472	0	no
Cell_473	4	no
Cell_474	2	no
Cell_475	6	no
Cell_476	4	no
Cell_477	4	yes
Cell_478	1	no
Cell_479	6	no
Cell_480	2	no
Cell_481	2	no
Cell_482	6	no
Cell_483	0	no
Cell_484	4	no
Cell_485	5	no
Cell_486	6	no
Cell_487	6	no
Cell_488	1	no
Cell_489	2	no
Cell_490	2	no
Cell_491	6	no
Cell_492	1	no
Cell_493	4	no
Cell_494	6	no
Cell_495	6	no
Cell_496	1	no
Cell_497	2	no
Cell_498	1	no
Cell_499	4	no
Cell_500	6	no
Cell_501	0	no
Cell_502	6	no
Cell_503	2	no
Cell_504	2	no
Cell_505	1	no
Cell_506	1	no
Cell_507	2	no
Cell_508	2	no
Cell_509	1	no
Cell_510	0	no
Cell_511	2	no
Cell_512	6	no
Cell_513	6	no
Cell_514	6	no
Cell_515	0	no
Cell_516	6	no
Cell_517	6	no
Cell_518	0	no
Cell_519	1	no
Cell_520	2	no
Cell_521	2	no
Cell_522	1	no
Cell_523	1	no
Cell_524	2	no
Cell_525	6	no
Cell_526	6	no
Cell_527	1	no
Cell_528	2	no
Cell_529	1	no
Cell_530	0	no
Cell_531	0	no
Cell_532	4	no
Cell_533	5	no
Cell_534	6	no
Cell_535	1	no
Cell_536	4	no
Cell_537	1	no
Cell_538	6	no
Cell_539	6	no
Cell_540	6	no
Cell_541	6	no
Cell_542	2	no
Cell_543	2	no
Cell_544	1	no
Cell_545	6	no
Cell_546	1	no
Cell_547	4	no
Cell_548	6	no
Cell_549	1	no
Cell_550	6	no
Cell_551	4	no
Cell_552	0	no
Cell_553	1	no
Cell_554	2	no
Cell_555	6	no
Cell_556	4	no
Cell_557	1	no
Cell_558	2	no
Cell_559	1	no
Cell_560	6	no
Cell_561	4	no
Cell_562	2	no
Cell_563	6	no
Cell_564	2	no
Cell_565	5	no
Cell_566	5	no
Cell_567	6	no
Cell_568	6	no
Cell_569	6	no
Cell_570	4	no
Cell_571	5	no
Cell_572	1	no
Cell_573	6	no
Cell_574	6	no
Cell_575	6	no
Cell_576	6	no
Cell_577	6	no
Cell_578	6	no
Cell_579	6	no
Cell_580	6	no
Cell_581	4	no
Cell_582	6	no
Cell_583	6	no
Cell_584	2	no
Cell_585	2	no
Cell_586	4	no
Cell_587	6	no
Cell_588	6	no
Cell_589	4	no
Cell_590	6	no
Cell_591	4	no
Cell_592	4	no
Cell_593	1	no
Cell_594	2	no
Cell_595	6	no
Cell_596	2	no
Cell_597	1	no
Cell_598	5	no
Cell_599	0	no
Cell_600	5	no
Cell_601	5	yes
Cell_602	2	no
Cell_603	2	no
Cell_604	6	no
Cell_605	1	no
Cell_606	1	no
Cell_607	4	no
Cell_608	0	no
Cell_609	2	no
Cell_610	2	no
Cell_611	4	no
Cell_612	6	no
Cell_613	4	no
Cell_614	0	no
Cell_615	1	no
Cell_616	2	no
Cell_617	2	no
Cell_618	2	no
Cell_619	1	no
Cell_620	2	no
Cell_621	6	no
Cell_622	6	no
Cell_623	1	no
Cell_624	6	no
Cell_625	2	no
Cell_626	6	no
Cell_627	6	no
Cell_628	4	no
Cell_629	6	no
Cell_630	1	no
Cell_631	1	no
Cell_632	1	no
Cell_633	6	no
Cell_634	4	no
Cell_635	2	no
Cell_636	5	no
Cell_637	2	no
Cell_638	6	no
Cell_639	1	no
Cell_640	1	no
Cell_641	6	no
Cell_642	2	no
Cell_643	6	no
Cell_644	4	no
Cell_645	6	no
Cell_646	1	no
Cell_647	1	no
Cell_648	6	no
Cell_649	6	no
Cell_650	4	no
Cell_651	6	no
Cell_652	2	no
Cell_653	6	no
Cell_654	1	no
Cell_655	6	no
Cell_656	2	no
Cell_657	6	no
Cell_658	1	no
Cell_659	6	no
Cell_660	2	no
Cell_661	2	no
Cell_662	0	no
Cell_663	4	no
Cell_664	1	no
Cell_665	6	no
Cell_666	4	no
Cell_667	6	no
Cell_668	4	no
Cell_669	6	no
Cell_670	2	no
Cell_671	6	no
Cell_672	6	no
Cell_673	3	no
Cell_674	2	no
Cell_675	2	no
Cell_676	1	no
Cell_677	1	no
Cell_678	4	no
Cell_679	1	no
Cell_680	6	no
Cell_681	1	no
Cell_682	6	no
Cell_683	4	no
Cell_684	4	no
Cell_685	4	no
Cell_686	2	no
Cell_687	6	no
Cell_688	1	no
Cell_689	0	no
Cell_690	3	no
Cell_691	1	no
Cell_692	2	no
Cell_693	1	no
Cell_694	6	no
Cell_695	2	no
Cell_696	6	no
Cell_697	2	no
Cell_698	6	no
Cell_699	2	no
Cell_700	2	no
Cell_701	5	no
Cell_702	4	no
Cell_703	2	no
Cell_704	6	no
Cell_705	1	no
Cell_706	5	no
Cell_707	4	no
Cell_708	1	no
Cell_709	2	no
Cell_710	6	no
Cell_711	0	no
Cell_712	6	no
Cell_713	1	no
Cell_714	4	no
Cell_715	0	no
Cell_716	1	no
Cell_717	1	no
Cell_718	1	no
Cell_719	2	no
Cell_720	6	no
Cell_721	1	no
Cell_722	2	no
Cell_723	4	no
Cell_724	4	no
Cell_725	2	no
Cell_726	6	no
Cell_727	6	no
Cell_728	6	no
Cell_729	0	no
Cell_730	2	no
Cell_731	1	no
Cell_732	6	no
Cell_733	6	no
Cell_734	6	no
Cell_735	5	no
Cell_736	0	no
Cell_737	1	no
Cell_738	6	no
Cell_739	4	no
Cell_740	6	no
Cell_741	6	no
Cell_742	4	no
Cell_743	5	no
Cell_744	6	no
Cell_745	6	no
Cell_746	6	no
Cell_747	6	no
Cell_748	1	no
Cell_749	6	no
Cell_750	1	no
Cell_751	6	no
Cell_752	6	no
Cell_753	1	no
Cell_754	1	no
Cell_755	1	no
Cell_756	6	no
Cell_757	0	no
Cell_758	2	no
Cell_759	4	no
Cell_760	6	no
Cell_761	6	no
Cell_762	4	no
Cell_763	6	no
Cell_764	2	no
Cell_765	1	no
Cell_766	6	no
Cell_767	6	no
Cell_768	1	no
Cell_769	6	no
Cell_770	6	no
Cell_771	6	no
Cell_772	6	no
Cell_773	2	no
Cell_774	6	no
Cell_775	1	no
Cell_776	1	no
Cell_777	6	no
Cell_778	1	no
Cell_779	1	no
Cell_780	6	no
Cell_781	0	no
Cell_782	5	no
Cell_783	5	no
Cell_784	6	no
Cell_785	4	no
Cell_786	1	no
Cell_787	6	no
Cell_788	1	no
Cell_789	1	no
Cell_790	4	no
Cell_791	0	no
Cell_792	1	no
Cell_793	1	no
Cell_794	2	no
Cell_795	1	no
Cell_796	6	no
Cell_797	2	no
Cell_798	6	no
Cell_799	6	no
Cell_800	6	no
Cell_801	1	no
Cell_802	6	no
Cell_803	6	no
Cell_804	6	no
Cell_805	6	no
Cell_806	1	no
Cell_807	4	no
Cell_808	6	no
Cell_809	6	no
Cell_810	2	no
Cell_811	1	no
Cell_812	2	no
Cell_813	4	no
Cell_814	4	no
Cell_815	1	no
Cell_816	4	no
Cell_817	1	no
Cell_818	0	no
Cell_819	6	no
Cell_820	4	no
Cell_821	1	no
Cell_822	6	no
Cell_823	6	no
Cell_824	1	no
Cell_825	6	no
Cell_826	6	no
Cell_827	2	no
Cell_828	2	no
Cell_829	1	no
Cell_830	4	no
Cell_831	1	no
Cell_832	1	no
Cell_833	0	no
Cell_834	1	no
Cell_835	1	no
Cell_836	6	no
Cell_837	1	no
Cell_838	6	no
Cell_839	4	no
Cell_840	1	no
Cell_841	0	no
Cell_842	2	no
Cell_843	6	no
Cell_844	1	no
Cell_845	4	no
Cell_846	6	no
Cell_847	4	no
Cell_848	0	no
Cell_849	2	no
Cell_850	1	no
Cell_851	1	no
Cell_852	4	no
Cell_853	6	no
Cell_854	0	no
Cell_855	4	no
Cell_856	4	no
Cell_857	6	no
Cell_858	6	no
Cell_859	6	no
Cell_860	4	no
Cell_861	2	no
Cell_862	0	no
Cell_863	1	no
Cell_864	1	no
Cell_865	0	no
Cell_866	2	no
Cell_867	6	no
Cell_868	1	no
Cell_869	6	no
Cell_870	6	no
Cell_871	4	no
Cell_872	1	no
Cell_873	4	no
Cell_874	6	no
Cell_875	6	no
Cell_876	1	no
Cell_877	6	no
Cell_878	3	no
Cell_879	6	no
Cell_880	1	no
Cell_881	2	no
Cell_882	1	no
Cell_883	6	no
Cell_884	2	no
Cell_885	2	no
Cell_886	4	yes
Cell_887	5	no
Cell_888	6	no
Cell_889	6	no
Cell_890	1	no
Cell_891	5	no
Cell_892	6	no
Cell_893	6	no
Cell_894	6	no
Cell_895	3	no
Cell_896	6	no
Cell_897	6	no
Cell_898	4	no
Cell_899	6	no
Cell_900	5	no
Cell_901	4	no
Cell_902	4	no
Cell_903	6	no
Cell_904	6	no
Cell_905	6	no
Cell_906	6	no
Cell_907	2	no
Cell_908	0	no
Cell_909	6	no
Cell_910	4	no
Cell_911	2	no
Cell_912	4	no
Cell_913	1	no
Cell_914	2	no
Cell_915	0	no
Cell_916	2	yes
Cell_917	6	no
Cell_918	2	no
Cell_919	4	no
Cell_920	0	no
Cell_921	1	no
Cell_922	1	no
Cell_923	6	no
Cell_924	4	no
Cell_925	6	no
Cell_926	6	no
Cell_927	2	no
Cell_928	1	no
Cell_929	6	no
Cell_930	6	no
Cell_931	6	no
Cell_932	2	no
Cell_933	5	no
Cell_934	1	no
Cell_935	0	no
Cell_936	2	no
Cell_937	6	no
Cell_938	6	no
Cell_939	1	no
Cell_940	2	no
Cell_941	6	no
Cell_942	1	no
Cell_943	6	no
Cell_944	4	no
Cell_945	5	no
Cell_946	4	no
Cell_947	6	no
Cell_948	5	no
Cell_949	2	no
Cell_950	6	no
Cell_951	2	no
Cell_952	6	no
Cell_953	2	no
Cell_954	0	no
Cell_955	2	no
Cell_956	5	no
Cell_957	0	no
Cell_958	4	no
Cell_959	6	no
Cell_960	1	no
Cell_961	2	no
Cell_962	2	no
Cell_963	4	no
Cell_964	4	no
Cell_965	4	no
Cell_966	6	no
Cell_967	2	no
Cell_968	4	no
Cell_969	2	no
Cell_970	2	no
Cell_971	6	no
Cell_972	0	no
Cell_973	6	no
Cell_974	6	no
Cell_975	2	no
Cell_976	4	no
Cell_977	6	no
Cell_978	6	no
Cell_979	6	no
Cell_980	6	no
Cell_981	4	yes
Cell_982	6	no
Cell_983	6	no
Cell_984	6	no
Cell_985	4	no
Cell_986	2	no
Cell_987	1	no
Cell_988	6	no
Cell_989	1	no
Cell_990	6	no
Cell_991	2	no
Cell_992	4	no
Cell_993	6	no
Cell_994	6	no
Cell_995	1	no
Cell_996	6	no
Cell_997	4	no
Cell_998	6	no
Cell_999	2	no
Cell_1000	6	no
Cell_1001	2	no
Cell_1002	2	no
Cell_1003	1	no
Cell_1004	6	no
Cell_1005	2	no
Cell_1006	6	no
Cell_1007	6	no
Cell_1008	6	no
Cell_1009	6	no
Cell_1010	4	no
Cell_1011	1	no
Cell_1012	6	no
Cell_1013	1	no
Cell_1014	1	no
Cell_1015	1	no
Cell_1016	1	no
Cell_1017	6	no
Cell_1018	4	yes
Cell_1019	6	no
Cell_1020	4	no
Cell_1021	6	no
Cell_1022	0	no
Cell_1023	6	no
Cell_1024	1	no
Cell_1025	4	no
Cell_1026	1	no
Cell_1027	6	no
Cell_1028	1	no
Cell_1029	6	no
Cell_1030	1	no
Cell_1031	0	no
Cell_1032	2	no
Cell_1033	1	no
Cell_1034	1	no
Cell_1035	6	no
Cell_1036	1	no
Cell_1037	1	no
Cell_1038	6	no
Cell_1039	4	no
Cell_1040	6	no
Cell_1041	5	no
Cell_1042	6	no
Cell_1043	1	no
Cell_1044	6	no
Cell_1045	6	no
Cell_1046	0	no
Cell_1047	6	no
Cell_1048	1	no
Cell_1049	1	no
Cell_1050	2	no
Cell_1051	6	no
Cell_1052	6	no
Cell_1053	6	no
Cell_1054	6	no
Cell_1055	0	no
Cell_1056	4	no
Cell_1057	6	no
Cell_1058	1	no
Cell_1059	6	no
Cell_1060	6	no
Cell_1061	3	no
Cell_1062	6	no
Cell_1063	0	no
Cell_1064	4	no
Cell_1065	6	no
Cell_1066	6	no
Cell_1067	2	no
Cell_1068	4	yes
Cell_1069	6	no
Cell_1070	6	no
Cell_1071	1	no
Cell_1072	2	no
Cell_1073	4	no
Cell_1074	3	no
Cell_1075	5	no
Cell_1076	2	no
Cell_1077	5	no
Cell_1078	1	no
Cell_1079	6	no
Cell_1080	6	no
Cell_1081	6	no
Cell_1082	2	no
Cell_1083	1	no
Cell_1084	6	no
Cell_1085	1	no
Cell_1086	0	no
Cell_1087	6	no
Cell_1088	4	no
Cell_1089	1	no
Cell_1090	6	no
Cell_1091	6	no
Cell_1092	2	no
Cell_1093	4	no
Cell_1094	1	no
Cell_1095	6	no
Cell_1096	0	no
Cell_1097	2	no
Cell_1098	6	no
Cell_1099	2	no
Cell_1100	5	no
Cell_1101	6	no
Cell_1102	1	no
Cell_1103	2	no
Cell_1104	3	no
Cell_1105	6	no
Cell_1106	4	no
Cell_1107	5	no
Cell_1108	6	no
Cell_1109	4	no
Cell_1110	0	no
Cell_1111	0	no
Cell_1112	6	no
Cell_1113	1	no
Cell_1114	6	no
Cell_1115	6	no
Cell_1116	2	no
Cell_1117	1	no
Cell_1118	5	no
Cell_1119	6	no
Cell_1120	6	no
Cell_1121	1	no
Cell_1122	1	no
Cell_1123	2	no
Cell_1124	2	no
Cell_1125	2	no
Cell_1126	6	no
Cell_1127	0	no
Cell_1128	4	no
Cell_1129	6	no
Cell_1130	6	no
Cell_1131	4	no
Cell_1132	6	no
Cell_1133	2	no
Cell_1134	1	no
Cell_1135	6	no
Cell_1136	6	no
Cell_1137	4	no
Cell_1138	2	no
Cell_1139	6	no
Cell_1140	1	no
Cell_1141	4	no
Cell_1142	6	no
Cell_1143	6	no
Cell_1144	1	no
Cell_1145	4	no
Cell_1146	0	no
Cell_1147	6	no
Cell_1148	4	no
Cell_1149	1	no
Cell_1150	4	no
Cell_1151	4	no
Cell_1152	4	no
Cell_1153	0	no
Cell_1154	5	no
Cell_1155	6	no
Cell_1156	1	no
Cell_1157	6	no
Cell_1158	5	no
Cell_1159	5	no
Cell_1160	6	no
Cell_1161	1	no
Cell_1162	4	no
Cell_1163	6	no
Cell_1164	4	no
Cell_1165	5	no
Cell_1166	1	no
Cell_1167	0	no
Cell_1168	0	no
Cell_1169	2	no
Cell_1170	6	no
Cell_1171	2	no
Cell_1172	6	no
Cell_1173	6	no
Cell_1174	4	no
Cell_1175	6	no
Cell_1176	6	no
Cell_1177	1	no
Cell_1178	4	no
Cell_1179	1	no
Cell_1180	0	no
Cell_1181	4	no
Cell_1182	4	no
Cell_1183	6	no
Cell_1184	6	no
Cell_1185	6	no
Cell_1186	6	no
Cell_1187	4	no
Cell_1188	0	no
Cell_1189	4	no
Cell_1190	4	no
Cell_1191	4	no
Cell_1192	1	no
Cell_1193	2	no
Cell_1194	2	no
Cell_1195	6	no
Cell_1196	1	no
Cell_1197	6	no
Cell_1198	6	no
Cell_1199	4	no
Cell_1200	1	no
Cell_1201	6	no
Cell_1202	6	no
Cell_1203	6	no
Cell_1204	1	no
Cell_1205	6	no
Cell_1206	5	no
Cell_1207	1	no
Cell_1208	1	no
Cell_1209	1	no
Cell_1210	4	no
Cell_1211	6	no
Cell_1212	2	no
Cell_1213	4	no
Cell_1214	4	no
Cell_1215	1	no
Cell_1216	4	no
Cell_1217	0	no
Cell_1218	2	no
Cell_1219	6	no
Cell_1220	6	no
Cell_1221	5	no
Cell_1222	5	no
Cell_1223	2	no
Cell_1224	1	no
Cell_1225	2	no
Cell_1226	2	no
Cell_1227	2	no
Cell_1228	1	no
Cell_1229	2	no
Cell_1230	1	no
Cell_1231	1	no
Cell_1232	2	no
Cell_1233	6	no
Cell_1234	2	no
Cell_1235	1	no
Cell_1236	4	no
Cell_1237	6	no
Cell_1238	2	no
Cell_1239	2	yes
Cell_1240	6	no
Cell_1241	6	no
Cell_1242	4	no
Cell_1243	6	no
Cell_1244	4	no
Cell_1245	6	no
Cell_1246	1	no
Cell_1247	1	no
Cell_1248	6	no
Cell_1249	2	no
Cell_1250	1	no
Cell_1251	3	no
Cell_1252	4	no
Cell_1253	1	no
Cell_1254	6	no
Cell_1255	2	no
Cell_1256	1	no
Cell_1257	6	no
Cell_1258	6	no
Cell_1259	1	no
Cell_1260	6	no
Cell_1261	6	no
Cell_1262	6	no
Cell_1263	2	yes
Cell_1264	5	no
Cell_1265	1	no
Cell_1266	1	no
Cell_1267	6	no
Cell_1268	6	no
Cell_1269	1	no
Cell_1270	1	no
Cell_1271	1	no
Cell_1272	6	no
Cell_1273	2	no
Cell_1274	4	no
Cell_1275	6	no
Cell_1276	6	no
Cell_1277	2	no
Cell_1278	6	no
Cell_1279	4	no
Cell_1280	0	no
Cell_1281	4	no
Cell_1282	4	no
Cell_1283	3	no
Cell_1284	6	no
Cell_1285	4	no
Cell_1286	1	no
Cell_1287	4	no
Cell_1288	6	no
Cell_1289	1	no
Cell_1290	6	no
Cell_1291	2	no
Cell_1292	6	no
Cell_1293	4	no
Cell_1294	2	no
Cell_1295	6	no
Cell_1296	2	no
Cell_1297	4	no
Cell_1298	5	no
Cell_1299	6	no
Cell_1300	4	no
Cell_1301	4	no
Cell_1302	6	no
Cell_1303	2	no
Cell_1304	6	no
Cell_1305	4	no
Cell_1306	6	no
Cell_1307	4	no
Cell_1308	2	no
Cell_1309	4	no
Cell_1310	4	no
Cell_1311	6	no
Cell_1312	4	no
Cell_1313	6	no
Cell_1314	2	no
Cell_1315	6	no
Cell_1316	1	no
Cell_1317	4	no
Cell_1318	4	no
Cell_1319	6	no
Cell_1320	0	no
Cell_1321	4	no
Cell_1322	4	no
Cell_1323	2	no
Cell_1324	4	no
Cell_1325	1	no
Cell_1326	4	no
Cell_1327	6	no
Cell_1328	6	no
Cell_1329	4	no
Cell_1330	0	no
Cell_1331	6	no
Cell_1332	1	no
Cell_1333	4	no
Cell_1334	6	no
Cell_1335	4	no
Cell_1336	4	no
Cell_1337	6	no
Cell_1338	6	no
Cell_1339	1	no
Cell_1340	1	no
Cell_1341	1	no
Cell_1342	1	no
Cell_1343	2	no
Cell_1344	2	no
Cell_1345	0	no
Cell_1346	0	no
Cell_1347	6	no
Cell_1348	4	no
Cell_1349	0	no
Cell_1350	4	no
Cell_1351	1	no
Cell_1352	4	no
Cell_1353	1	no
Cell_1354	1	no
Cell_1355	1	no
Cell_1356	2	no
Cell_1357	6	no
Cell_1358	1	no
Cell_1359	6	no
