cell	node	doublet
Cell_101	5	no
Cell_102	6	no
Cell_103	5	no
Cell_104	0	no
Cell_105	1	no
Cell_106	5	no
Cell_107	1	no
Cell_108	0	no
Cell_109	5	no
Cell_110	5	no
Cell_111	5	no
Cell_112	6	no
Cell_113	5	yes
Cell_114	5	no
Cell_115	5	no
Cell_116	5	no
Cell_117	5	no
Cell_118	0	no
Cell_119	5	no
Cell_120	5	no
Cell_121	6	no
Cell_122	6	no
Cell_123	6	no
Cell_124	6	no
Cell_125	6	no
Cell_126	6	no
Cell_127	5	no
Cell_128	5	no
Cell_129	6	no
Cell_130	0	no
Cell_131	5	no
Cell_132	0	no
Cell_133	6	no
Cell_134	4	no
Cell_135	6	no
Cell_136	5	no
Cell_137	7	no
Cell_138	5	no
Cell_139	6	no
Cell_140	5	no
Cell_141	0	no
Cell_142	7	no
Cell_143	5	no
Cell_144	5	no
Cell_145	6	no
Cell_146	5	no
Cell_147	6	no
Cell_148	6	no
Cell_149	6	no
Cell_150	6	no
Cell_151	6	no
Cell_152	5	no
Cell_153	6	no
Cell_154	0	no
Cell_155	7	no
Cell_156	5	no
Cell_157	6	no
Cell_158	0	no
Cell_159	7	no
Cell_160	5	no
Cell_161	6	no
Cell_162	5	no
Cell_163	7	no
Cell_164	6	no
Cell_165	5	no
Cell_166	5	no
Cell_167	5	no
Cell_168	6	no
Cell_169	6	no
Cell_170	7	no
Cell_171	5	no
Cell_172	6	no
Cell_173	0	no
Cell_174	5	no
Cell_175	7	no
Cell_176	6	no
Cell_177	6	no
Cell_178	6	no
Cell_179	7	no
Cell_180	6	no
Cell_181	5	no
Cell_182	6	no
Cell_183	4	no
Cell_184	7	no
Cell_185	6	no
Cell_186	5	no
Cell_187	5	no
Cell_188	5	no
Cell_189	5	no
Cell_190	6	no
Cell_191	6	no
Cell_192	5	yes
Cell_193	6	no
Cell_194	7	no
Cell_195	5	no
Cell_196	4	no
Cell_197	4	no
Cell_198	6	no
Cell_199	4	no
Cell_200	6	no
Cell_201	6	no
Cell_202	6	no
Cell_203	6	no
Cell_204	5	no
Cell_205	6	no
Cell_206	6	no
Cell_207	5	no
Cell_208	7	no
Cell_209	6	no
Cell_210	7	no
Cell_211	6	no
Cell_212	2	no
Cell_213	0	no
Cell_214	7	no
Cell_215	5	no
Cell_216	6	no
Cell_217	6	no
Cell_218	0	no
Cell_219	7	no
Cell_220	5	no
Cell_221	6	no
Cell_222	6	no
Cell_223	6	no
Cell_224	7	no
Cell_225	7	no
Cell_226	5	no
Cell_227	4	yes
Cell_228	6	no
Cell_229	6	no
Cell_230	4	no
Cell_231	5	no
Cell_232	6	no
Cell_233	6	no
Cell_234	6	no
Cell_235	6	no
Cell_236	6	no
Cell_237	6	no
Cell_238	6	no
Cell_239	5	no
Cell_240	6	no
Cell_241	7	no
Cell_242	6	no
Cell_243	6	no
Cell_244	5	no
Cell_245	6	no
Cell_246	5	no
Cell_247	7	no
Cell_248	2	no
Cell_249	5	no
Cell_250	6	no
Cell_251	5	no
Cell_252	5	no
Cell_253	0	no
Cell_254	5	no
Cell_255	5	no
Cell_256	2	no
Cell_257	5	no
Cell_258	6	no
Cell_259	0	no
Cell_260	6	no
Cell_261	0	no
Cell_262	6	no
Cell_263	6	no
Cell_264	5	no
Cell_265	6	no
Cell_266	1	no
Cell_267	6	no
Cell_268	2	no
Cell_269	5	no
Cell_270	6	no
Cell_271	5	no
Cell_272	6	no
Cell_273	6	no
Cell_274	6	no
Cell_275	1	no
Cell_276	5	no
Cell_277	6	no
Cell_278	6	no
Cell_279	6	no
Cell_280	5	no
Cell_281	6	no
Cell_282	6	no
Cell_283	0	no
Cell_284	6	no
Cell_285	5	no
Cell_286	7	no
Cell_287	5	no
Cell_288	5	no
Cell_289	6	no
Cell_290	5	no
Cell_291	5	no
Cell_292	5	no
Cell_293	6	no
Cell_294	5	no
Cell_295	6	no
Cell_296	5	no
Cell_297	7	no
Cell_298	5	no
Cell_299	6	no
Cell_300	6	no
Cell_301	5	no
Cell_302	0	no
Cell_303	6	no
Cell_304	6	no
Cell_305	6	no
Cell_306	5	no
Cell_307	1	no
Cell_308	6	no
Cell_309	2	no
Cell_310	0	no
Cell_311	6	no
Cell_312	5	no
Cell_313	6	no
Cell_314	5	no
Cell_315	0	no
Cell_316	6	no
Cell_317	7	no
Cell_318	6	no
Cell_319	7	no
Cell_320	5	no
Cell_321	6	no
Cell_322	5	no
Cell_323	7	no
Cell_324	5	no
Cell_325	6	no
Cell_326	0	no
Cell_327	6	no
Cell_328	6	no
Cell_329	6	no
Cell_330	5	no
Cell_331	0	no
Cell_332	6	no
Cell_333	5	no
Cell_334	5	no
Cell_335	5	no
Cell_336	6	no
Cell_337	5	no
Cell_338	5	no
Cell_339	5	no
Cell_340	7	no
Cell_341	2	no
Cell_342	6	no
Cell_343	5	no
Cell_344	5	no
Cell_345	6	no
Cell_346	7	no
Cell_347	5	no
Cell_348	7	no
Cell_349	5	no
Cell_350	6	no
Cell_351	1	no
Cell_352	5	no
Cell_353	5	no
Cell_354	5	no
Cell_355	6	no
Cell_356	6	no
Cell_357	7	no
Cell_358	6	no
Cell_359	6	no
Cell_360	6	no
Cell_361	5	no
Cell_362	5	no
Cell_363	5	no
Cell_364	5	no
Cell_365	5	no
Cell_366	1	no
Cell_367	5	no
Cell_368	6	no
Cell_369	6	no
Cell_370	6	no
Cell_371	5	no
Cell_372	5	no
Cell_373	6	no
Cell_374	6	no
Cell_375	6	no
Cell_376	6	no
Cell_377	6	no
Cell_378	6	no
Cell_379	0	no
Cell_380	7	no
Cell_381	1	no
Cell_382	5	no
Cell_383	5	no
Cell_384	7	no
Cell_385	0	no
Cell_386	0	no
Cell_387	2	no
Cell_388	5	no
Cell_389	5	no
Cell_390	5	no
Cell_391	6	no
Cell_392	2	no
Cell_393	5	no
Cell_394	6	no
Cell_395	5	no
Cell_396	7	no
Cell_397	5	no
Cell_398	6	no
Cell_399	6	no
Cell_400	5	no
Cell_401	6	no
Cell_402	6	no
Cell_403	5	no
Cell_404	5	no
Cell_405	7	no
Cell_406	5	no
Cell_407	5	no
Cell_408	6	no
Cell_409	6	no
Cell_410	5	no
Cell_411	2	no
Cell_412	0	no
Cell_413	6	no
Cell_414	7	no
Cell_415	6	no
Cell_416	4	no
Cell_417	7	no
Cell_418	6	no
Cell_419	7	no
Cell_420	6	no
Cell_421	6	no
Cell_422	1	no
Cell_423	5	no
Cell_424	5	no
Cell_425	0	no
Cell_426	5	no
Cell_427	6	no
Cell_428	6	no
Cell_429	5	no
Cell_430	5	no
Cell_431	0	no
Cell_432	5	no
Cell_433	7	no
Cell_434	5	no
Cell_435	6	no
Cell_436	0	no
Cell_437	0	no
Cell_438	5	no
Cell_439	6	no
Cell_440	7	no
Cell_441	5	no
Cell_442	6	no
Cell_443	7	no
Cell_444	6	no
Cell_445	5	no
Cell_446	0	no
Cell_447	6	no
Cell_448	6	no
Cell_449	5	no
Cell_450	6	no
Cell_451	5	no
Cell_452	5	no
Cell_453	5	no
Cell_454	6	no
Cell_455	6	no
Cell_456	4	no
Cell_457	6	no
Cell_458	5	no
Cell_459	5	no
Cell_460	7	no
Cell_461	6	no
Cell_462	5	no
Cell_463	7	no
Cell_464	6	no
Cell_465	6	no
Cell_466	5	no
Cell_467	5	no
Cell_468	6	no
Cell_469	5	no
Cell_470	5	no
Cell_471	5	no
Cell_472	5	no
Cell_473	6	no
Cell_474	0	no
Cell_475	0	no
Cell_476	5	no
Cell_477	0	no
Cell_478	7	no
Cell_479	5	no
Cell_480	5	no
Cell_481	5	no
Cell_482	5	no
Cell_483	6	no
Cell_484	5	no
Cell_485	5	no
Cell_486	7	no
Cell_487	7	no
Cell_488	5	no
Cell_489	6	no
Cell_490	5	no
Cell_491	6	no
Cell_492	6	no
Cell_493	6	no
Cell_494	6	no
Cell_495	7	no
Cell_496	6	no
Cell_497	5	no
Cell_498	5	no
Cell_499	6	no
Cell_500	5	no
Cell_501	6	no
Cell_502	6	no
Cell_503	1	no
Cell_504	5	no
Cell_505	5	no
Cell_506	4	yes
Cell_507	6	no
Cell_508	5	no
Cell_509	6	no
Cell_510	6	no
Cell_511	6	no
Cell_512	5	no
Cell_513	6	no
Cell_514	6	no
Cell_515	5	no
Cell_516	6	no
Cell_517	6	no
Cell_518	6	no
Cell_519	5	no
Cell_520	4	no
Cell_521	5	no
Cell_522	2	no
Cell_523	6	no
Cell_524	5	no
Cell_525	6	no
Cell_526	6	no
Cell_527	5	no
Cell_528	6	no
Cell_529	6	no
Cell_530	6	no
Cell_531	5	no
Cell_532	6	no
Cell_533	5	no
Cell_534	0	no
Cell_535	5	no
Cell_536	2	no
Cell_537	6	no
Cell_538	5	no
Cell_539	5	no
Cell_540	6	no
Cell_541	6	no
Cell_542	0	no
Cell_543	6	no
Cell_544	5	no
Cell_545	6	no
Cell_546	7	no
Cell_547	5	yes
Cell_548	5	no
Cell_549	6	no
Cell_550	0	no
Cell_551	6	no
Cell_552	6	no
Cell_553	5	no
Cell_554	7	no
Cell_555	5	no
Cell_556	0	no
Cell_557	6	no
Cell_558	6	no
Cell_559	5	no
Cell_560	5	no
Cell_561	6	no
Cell_562	5	no
Cell_563	5	no
Cell_564	5	no
Cell_565	5	no
Cell_566	5	no
Cell_567	6	no
Cell_568	5	no
Cell_569	5	no
Cell_570	6	no
Cell_571	5	no
Cell_572	5	no
Cell_573	7	no
Cell_574	7	no
Cell_575	6	no
Cell_576	0	no
Cell_577	2	no
Cell_578	5	no
Cell_579	5	no
Cell_580	5	no
Cell_581	5	no
Cell_582	6	no
Cell_583	5	no
Cell_584	6	no
Cell_585	1	no
Cell_586	6	no
Cell_587	5	no
Cell_588	5	no
Cell_589	5	no
Cell_590	0	no
Cell_591	5	no
Cell_592	0	no
Cell_593	6	no
Cell_594	6	no
Cell_595	5	no
Cell_596	7	no
Cell_597	6	no
Cell_598	6	no
Cell_599	0	no
Cell_600	6	no
Cell_601	7	no
Cell_602	6	no
Cell_603	5	no
Cell_604	6	no
Cell_605	6	no
Cell_606	5	no
Cell_607	2	no
Cell_608	6	no
Cell_609	6	no
Cell_610	6	no
Cell_611	4	no
Cell_612	5	no
Cell_613	5	no
Cell_614	6	no
Cell_615	6	no
Cell_616	6	no
Cell_617	6	no
Cell_618	5	no
Cell_619	6	no
Cell_620	0	no
Cell_621	0	no
Cell_622	6	no
Cell_623	6	yes
Cell_624	5	no
Cell_625	0	no
Cell_626	1	no
Cell_627	7	no
Cell_628	6	no
Cell_629	2	no
Cell_630	0	no
Cell_631	7	no
Cell_632	5	no
Cell_633	5	no
Cell_634	6	no
Cell_635	6	no
Cell_636	5	no
Cell_637	5	yes
Cell_638	5	no
Cell_639	0	no
Cell_640	6	no
Cell_641	7	no
Cell_642	6	no
Cell_643	6	no
Cell_644	5	no
Cell_645	6	no
Cell_646	4	no
Cell_647	2	no
Cell_648	6	no
Cell_649	7	no
Cell_650	4	no
Cell_651	5	no
Cell_652	6	no
Cell_653	6	no
Cell_654	4	no
Cell_655	0	no
Cell_656	5	no
Cell_657	6	no
Cell_658	7	no
Cell_659	6	no
Cell_660	0	no
Cell_661	5	no
Cell_662	6	no
Cell_663	5	no
Cell_664	5	no
Cell_665	0	no
Cell_666	6	no
Cell_667	5	no
Cell_668	2	no
Cell_669	5	no
Cell_670	5	no
Cell_671	5	no
Cell_672	6	no
Cell_673	5	no
Cell_674	0	no
Cell_675	7	no
Cell_676	5	no
Cell_677	5	no
Cell_678	6	no
Cell_679	6	no
Cell_680	5	no
Cell_681	6	no
Cell_682	0	no
Cell_683	5	no
Cell_684	6	no
Cell_685	0	no
Cell_686	6	no
Cell_687	7	no
Cell_688	6	no
Cell_689	7	no
Cell_690	6	no
Cell_691	6	no
Cell_692	2	no
Cell_693	0	no
Cell_694	5	no
Cell_695	0	no
Cell_696	2	no
Cell_697	6	no
Cell_698	6	no
Cell_699	7	no
Cell_700	6	no
Cell_701	6	no
Cell_702	7	no
Cell_703	6	no
Cell_704	2	no
Cell_705	5	no
Cell_706	0	no
Cell_707	4	no
Cell_708	0	no
Cell_709	6	no
Cell_710	1	no
Cell_711	6	no
Cell_712	5	no
Cell_713	6	no
Cell_714	7	no
Cell_715	6	no
Cell_716	5	no
Cell_717	2	no
Cell_718	5	no
Cell_719	5	no
Cell_720	6	no
Cell_721	6	no
Cell_722	6	no
Cell_723	6	no
Cell_724	6	no
Cell_725	6	no
Cell_726	2	no
Cell_727	5	no
Cell_728	5	no
Cell_729	6	no
Cell_730	5	no
Cell_731	5	no
Cell_732	5	no
Cell_733	6	no
Cell_734	5	no
Cell_735	5	no
Cell_736	5	no
Cell_737	0	no
Cell_738	5	no
Cell_739	5	no
Cell_740	5	no
Cell_741	5	no
Cell_742	5	no
Cell_743	6	no
Cell_744	6	no
Cell_745	7	no
Cell_746	6	no
Cell_747	6	no
Cell_748	6	no
Cell_749	5	no
Cell_750	7	no
Cell_751	6	no
Cell_752	5	no
Cell_753	6	no
Cell_754	2	no
Cell_755	2	no
Cell_756	6	no
Cell_757	0	no
Cell_758	5	no
Cell_759	5	no
Cell_760	6	no
Cell_761	6	no
Cell_762	0	no
Cell_763	6	no
Cell_764	5	no
Cell_765	7	no
Cell_766	6	no
Cell_767	6	no
Cell_768	6	no
Cell_769	6	no
Cell_770	6	no
Cell_771	2	no
Cell_772	5	no
Cell_773	6	no
Cell_774	5	no
Cell_775	5	no
Cell_776	6	no
Cell_777	0	no
Cell_778	5	no
Cell_779	6	no
Cell_780	6	no
Cell_781	5	no
Cell_782	5	no
Cell_783	6	no
Cell_784	6	no
Cell_785	2	no
Cell_786	5	no
Cell_787	7	no
Cell_788	4	no
Cell_789	5	no
Cell_790	6	no
Cell_791	6	no
Cell_792	0	no
Cell_793	6	no
Cell_794	6	no
Cell_795	5	no
Cell_796	6	no
Cell_797	1	no
Cell_798	6	no
Cell_799	5	no
Cell_800	6	no
Cell_801	6	no
Cell_802	5	no
Cell_803	5	no
Cell_804	6	no
Cell_805	6	no
Cell_806	2	no
Cell_807	6	no
Cell_808	0	no
Cell_809	0	no
Cell_810	1	no
Cell_811	6	no
Cell_812	6	no
Cell_813	6	no
Cell_814	5	no
Cell_815	6	no
Cell_816	6	no
Cell_817	5	no
Cell_818	6	no
Cell_819	5	no
Cell_820	6	no
Cell_821	6	no
Cell_822	5	no
Cell_823	5	no
Cell_824	6	no
Cell_825	7	no
Cell_826	6	no
Cell_827	6	no
Cell_828	6	no
Cell_829	6	no
Cell_830	1	no
Cell_831	6	no
Cell_832	2	no
Cell_833	5	no
Cell_834	5	no
Cell_835	0	no
Cell_836	5	no
Cell_837	0	no
Cell_838	5	no
Cell_839	6	no
Cell_840	7	no
Cell_841	5	no
Cell_842	6	no
Cell_843	7	no
Cell_844	6	no
Cell_845	6	no
Cell_846	4	yes
Cell_847	5	no
Cell_848	6	no
Cell_849	5	no
Cell_850	5	no
Cell_851	2	no
Cell_852	6	no
Cell_853	6	no
Cell_854	5	no
Cell_855	6	no
Cell_856	6	no
Cell_857	5	no
Cell_858	5	no
Cell_859	5	no
Cell_860	5	no
Cell_861	0	no
Cell_862	7	no
Cell_863	6	no
Cell_864	1	yes
Cell_865	6	no
Cell_866	2	no
Cell_867	7	no
Cell_868	5	no
Cell_869	6	no
Cell_870	0	no
Cell_871	5	no
Cell_872	6	no
Cell_873	6	no
Cell_874	5	yes
Cell_875	6	no
Cell_876	5	no
Cell_877	0	no
Cell_878	6	no
Cell_879	5	no
Cell_880	6	no
Cell_881	5	no
Cell_882	4	yes
Cell_883	5	no
Cell_884	6	no
Cell_885	6	no
Cell_886	6	no
Cell_887	5	no
Cell_888	6	no
Cell_889	0	no
Cell_890	6	no
Cell_891	6	no
Cell_892	6	no
Cell_893	6	no
Cell_894	0	no
Cell_895	5	no
Cell_896	5	no
Cell_897	6	no
Cell_898	6	no
Cell_899	6	no
Cell_900	6	no
Cell_901	7	no
Cell_902	5	no
Cell_903	6	no
Cell_904	2	no
Cell_905	1	no
Cell_906	7	no
Cell_907	6	no
Cell_908	0	no
Cell_909	6	no
Cell_910	5	no
Cell_911	6	no
Cell_912	5	no
Cell_913	0	no
Cell_914	0	no
Cell_915	5	no
Cell_916	6	no
Cell_917	6	no
Cell_918	2	no
Cell_919	6	no
Cell_920	5	no
Cell_921	6	no
Cell_922	0	no
Cell_923	6	no
Cell_924	6	no
Cell_925	6	no
Cell_926	2	no
Cell_927	0	no
Cell_928	4	yes
Cell_929	6	no
Cell_930	6	no
Cell_931	6	no
Cell_932	5	no
Cell_933	5	no
Cell_934	6	no
Cell_935	2	no
Cell_936	5	no
Cell_937	5	no
Cell_938	3	no
Cell_939	6	no
Cell_940	5	no
Cell_941	5	no
Cell_942	6	no
Cell_943	5	no
Cell_944	5	no
Cell_945	5	no
Cell_946	0	no
Cell_947	5	no
Cell_948	6	no
Cell_949	6	no
Cell_950	5	no
Cell_951	6	no
Cell_952	1	no
Cell_953	6	no
Cell_954	4	no
Cell_955	4	no
Cell_956	5	no
Cell_957	5	no
Cell_958	4	no
Cell_959	5	no
Cell_960	6	no
Cell_961	6	no
Cell_962	0	no
Cell_963	6	no
Cell_964	6	no
Cell_965	6	no
Cell_966	6	no
Cell_967	5	no
Cell_968	6	no
Cell_969	5	no
Cell_970	4	no
Cell_971	5	no
Cell_972	5	no
Cell_973	5	no
Cell_974	5	no
Cell_975	6	no
Cell_976	6	no
Cell_977	5	no
Cell_978	6	no
Cell_979	7	no
Cell_980	5	no
Cell_981	6	no
Cell_982	6	no
Cell_983	7	no
Cell_984	2	no
Cell_985	0	no
Cell_986	6	no
Cell_987	5	no
Cell_988	4	no
Cell_989	4	no
Cell_990	4	no
Cell_991	7	no
Cell_992	5	no
Cell_993	5	no
Cell_994	7	no
Cell_995	5	no
Cell_996	6	no
Cell_997	0	no
Cell_998	5	no
Cell_999	2	no
Cell_1000	1	no
Cell_1001	1	no
Cell_1002	6	no
Cell_1003	0	no
Cell_1004	7	no
Cell_1005	7	no
Cell_1006	5	no
Cell_1007	7	no
Cell_1008	6	no
Cell_1009	7	no
Cell_1010	6	no
Cell_1011	5	no
Cell_1012	6	no
Cell_1013	0	no
Cell_1014	6	no
Cell_1015	6	no
Cell_1016	3	no
Cell_1017	5	no
Cell_1018	6	no
Cell_1019	5	no
Cell_1020	5	no
Cell_1021	0	no
Cell_1022	4	no
Cell_1023	6	no
Cell_1024	6	no
Cell_1025	6	no
Cell_1026	5	no
Cell_1027	5	no
Cell_1028	0	no
Cell_1029	5	no
Cell_1030	5	no
Cell_1031	6	no
Cell_1032	6	no
Cell_1033	5	no
Cell_1034	7	no
Cell_1035	0	no
Cell_1036	5	no
Cell_1037	0	no
Cell_1038	5	no
Cell_1039	5	no
Cell_1040	5	no
Cell_1041	2	no
Cell_1042	6	no
Cell_1043	7	no
Cell_1044	5	no
Cell_1045	5	no
Cell_1046	7	no
Cell_1047	6	no
Cell_1048	5	no
Cell_1049	0	no
Cell_1050	6	no
Cell_1051	2	no
Cell_1052	6	no
Cell_1053	5	no
Cell_1054	5	no
Cell_1055	5	no
Cell_1056	5	no
Cell_1057	6	no
Cell_1058	7	no
Cell_1059	5	no
Cell_1060	5	no
Cell_1061	5	no
Cell_1062	6	no
Cell_1063	1	no
Cell_1064	5	no
Cell_1065	6	no
Cell_1066	6	no
Cell_1067	5	no
Cell_1068	5	no
Cell_1069	5	no
Cell_1070	6	no
Cell_1071	6	no
Cell_1072	7	no
Cell_1073	5	no
Cell_1074	5	no
Cell_1075	5	no
Cell_1076	6	no
Cell_1077	5	no
Cell_1078	5	no
Cell_1079	7	no
Cell_1080	6	no
Cell_1081	6	no
Cell_1082	6	no
Cell_1083	5	no
Cell_1084	7	no
Cell_1085	2	no
Cell_1086	2	no
Cell_1087	6	no
Cell_1088	6	no
Cell_1089	6	no
Cell_1090	0	no
Cell_1091	5	no
Cell_1092	6	no
Cell_1093	6	no
Cell_1094	6	no
Cell_1095	6	no
Cell_1096	5	no
Cell_1097	5	no
Cell_1098	6	no
Cell_1099	6	no
Cell_1100	6	no
Cell_1101	2	yes
Cell_1102	7	no
Cell_1103	0	no
Cell_1104	5	no
Cell_1105	2	no
Cell_1106	6	no
Cell_1107	6	no
Cell_1108	5	no
Cell_1109	5	no
Cell_1110	6	no
Cell_1111	7	no
Cell_1112	4	no
Cell_1113	0	no
Cell_1114	5	no
Cell_1115	6	no
Cell_1116	7	no
Cell_1117	6	no
Cell_1118	6	no
Cell_1119	6	no
Cell_1120	6	no
Cell_1121	5	no
Cell_1122	6	no
Cell_1123	5	no
Cell_1124	5	no
Cell_1125	4	no
Cell_1126	5	no
Cell_1127	5	no
Cell_1128	5	no
Cell_1129	6	no
Cell_1130	0	no
Cell_1131	6	no
Cell_1132	5	no
Cell_1133	5	no
Cell_1134	7	no
Cell_1135	5	no
Cell_1136	6	no
Cell_1137	2	no
Cell_1138	0	no
Cell_1139	5	yes
Cell_1140	0	no
Cell_1141	7	no
Cell_1142	0	no
Cell_1143	5	no
Cell_1144	7	no
Cell_1145	5	no
Cell_1146	7	no
Cell_1147	6	no
Cell_1148	6	no
Cell_1149	5	no
Cell_1150	5	no
Cell_1151	6	no
Cell_1152	5	no
Cell_1153	6	no
Cell_1154	5	no
Cell_1155	5	no
Cell_1156	5	no
Cell_1157	6	no
Cell_1158	6	no
Cell_1159	6	no
Cell_1160	6	no
Cell_1161	4	no
Cell_1162	5	no
Cell_1163	0	no
Cell_1164	0	no
Cell_1165	6	no
Cell_1166	0	no
Cell_1167	6	no
Cell_1168	1	no
Cell_1169	5	no
Cell_1170	6	no
Cell_1171	5	no
Cell_1172	5	no
Cell_1173	6	no
Cell_1174	5	no
Cell_1175	0	no
Cell_1176	5	no
Cell_1177	6	no
Cell_1178	7	no
Cell_1179	0	no
Cell_1180	5	no
Cell_1181	6	no
Cell_1182	7	no
Cell_1183	7	no
Cell_1184	6	no
Cell_1185	2	no
Cell_1186	6	no
Cell_1187	6	no
Cell_1188	5	no
Cell_1189	5	no
Cell_1190	5	no
Cell_1191	6	no
Cell_1192	0	no
Cell_1193	5	no
Cell_1194	7	no
Cell_1195	7	no
Cell_1196	6	no
Cell_1197	5	no
Cell_1198	5	no
Cell_1199	5	no
Cell_1200	6	no
Cell_1201	5	no
Cell_1202	7	no
Cell_1203	5	no
Cell_1204	6	no
Cell_1205	6	no
Cell_1206	6	no
Cell_1207	6	no
Cell_1208	6	no
Cell_1209	0	no
Cell_1210	0	no
Cell_1211	5	no
Cell_1212	5	no
Cell_1213	6	no
Cell_1214	5	no
Cell_1215	6	no
Cell_1216	7	no
Cell_1217	6	no
Cell_1218	5	no
Cell_1219	6	no
Cell_1220	5	no
Cell_1221	6	no
Cell_1222	5	no
Cell_1223	5	no
Cell_1224	6	no
Cell_1225	0	no
Cell_1226	0	no
Cell_1227	7	no
Cell_1228	6	no
Cell_1229	5	no
Cell_1230	5	no
Cell_1231	6	no
Cell_1232	2	no
Cell_1233	6	no
Cell_1234	6	no
Cell_1235	6	no
Cell_1236	5	yes
Cell_1237	5	no
Cell_1238	6	no
Cell_1239	0	no
Cell_1240	5	no
Cell_1241	5	no
Cell_1242	0	no
Cell_1243	7	no
Cell_1244	6	no
Cell_1245	6	no
Cell_1246	5	no
Cell_1247	6	no
Cell_1248	6	no
Cell_1249	0	no
Cell_1250	6	no
Cell_1251	5	no
Cell_1252	6	no
Cell_1253	7	no
Cell_1254	6	no
Cell_1255	0	no
Cell_1256	7	no
Cell_1257	0	no
Cell_1258	6	no
Cell_1259	6	no
Cell_1260	7	no
Cell_1261	5	no
Cell_1262	5	no
Cell_1263	5	no
Cell_1264	7	no
Cell_1265	6	no
Cell_1266	5	no
Cell_1267	5	no
Cell_1268	1	no
Cell_1269	2	no
Cell_1270	5	no
Cell_1271	5	no
Cell_1272	6	no
Cell_1273	7	no
Cell_1274	6	no
Cell_1275	6	no
Cell_1276	6	no
Cell_1277	0	no
Cell_1278	6	no
Cell_1279	6	no
Cell_1280	6	no
Cell_1281	2	no
Cell_1282	5	no
Cell_1283	6	no
Cell_1284	5	no
Cell_1285	5	no
Cell_1286	6	no
Cell_1287	5	no
Cell_1288	6	no
Cell_1289	6	no
Cell_1290	6	no
Cell_1291	6	no
Cell_1292	6	no
Cell_1293	7	no
Cell_1294	5	no
Cell_1295	6	no
Cell_1296	0	no
Cell_1297	7	no
Cell_1298	5	no
Cell_1299	2	no
Cell_1300	6	no
Cell_1301	6	no
Cell_1302	6	no
Cell_1303	5	no
Cell_1304	6	no
Cell_1305	6	no
Cell_1306	7	no
Cell_1307	7	no
Cell_1308	6	no
Cell_1309	6	no
Cell_1310	6	no
Cell_1311	6	no
Cell_1312	6	no
Cell_1313	6	no
Cell_1314	5	no
Cell_1315	5	no
Cell_1316	6	no
Cell_1317	6	no
Cell_1318	5	no
Cell_1319	6	no
Cell_1320	6	no
Cell_1321	6	no
Cell_1322	7	no
Cell_1323	5	no
Cell_1324	5	no
Cell_1325	5	no
Cell_1326	5	no
Cell_1327	6	no
Cell_1328	0	no
Cell_1329	5	no
Cell_1330	5	no
Cell_1331	5	no
Cell_1332	5	no
Cell_1333	5	no
Cell_1334	5	no
Cell_1335	6	no
Cell_1336	5	no
Cell_1337	5	no
Cell_1338	5	no
Cell_1339	6	no
Cell_1340	5	no
Cell_1341	5	no
Cell_1342	5	no
Cell_1343	0	no
Cell_1344	6	no
Cell_1345	5	no
Cell_1346	6	no
Cell_1347	0	no
Cell_1348	7	no
Cell_1349	6	no
Cell_1350	6	no
Cell_1351	6	no
Cell_1352	6	no
Cell_1353	6	no
Cell_1354	5	no
Cell_1355	2	no
Cell_1356	6	no
Cell_1357	6	no
Cell_1358	6	no
Cell_1359	7	no
