cell	node	doublet
Cell_177	4	no
Cell_178	2	no
Cell_179	3	no
Cell_180	4	no
Cell_181	4	no
Cell_182	4	no
Cell_183	1	yes
Cell_184	3	no
Cell_185	4	no
Cell_186	4	no
Cell_187	4	no
Cell_188	4	no
Cell_189	2	no
Cell_190	4	no
Cell_191	4	no
Cell_192	4	no
Cell_193	2	no
Cell_194	3	no
Cell_195	4	no
Cell_196	4	yes
Cell_197	1	yes
Cell_198	4	no
Cell_199	2	yes
Cell_200	4	no
Cell_201	4	no
Cell_202	4	no
Cell_203	4	no
Cell_204	4	no
Cell_205	4	no
Cell_206	4	no
Cell_207	4	no
Cell_208	3	yes
Cell_209	4	no
Cell_210	3	no
Cell_211	4	no
Cell_212	4	no
Cell_213	4	no
Cell_214	3	no
Cell_215	4	no
Cell_216	4	no
Cell_217	4	no
Cell_218	1	no
Cell_219	3	no
Cell_220	2	no
Cell_221	2	no
Cell_222	4	no
Cell_223	2	no
Cell_224	4	no
Cell_225	3	no
Cell_226	4	no
Cell_227	2	yes
Cell_228	4	no
Cell_229	2	no
Cell_230	1	yes
Cell_231	1	no
Cell_232	4	no
Cell_233	4	no
Cell_234	4	no
Cell_235	4	no
Cell_236	2	no
Cell_237	4	no
Cell_238	4	no
Cell_239	4	no
Cell_240	4	no
Cell_241	3	no
Cell_242	4	no
Cell_243	4	no
Cell_244	4	no
Cell_245	4	no
Cell_246	4	no
Cell_247	3	no
Cell_248	4	no
Cell_249	4	no
Cell_250	4	no
Cell_251	4	no
Cell_252	1	no
Cell_253	1	no
Cell_254	4	no
Cell_255	4	no
Cell_256	2	no
Cell_257	4	no
Cell_258	4	no
Cell_259	1	no
Cell_260	4	no
Cell_261	1	no
Cell_262	4	no
Cell_263	4	no
Cell_264	4	no
Cell_265	4	no
Cell_266	5	no
Cell_267	4	no
Cell_268	4	no
Cell_269	2	no
Cell_270	2	no
Cell_271	4	no
Cell_272	4	no
Cell_273	4	no
Cell_274	4	no
Cell_275	5	no
Cell_276	4	no
Cell_277	4	no
Cell_278	4	no
Cell_279	4	no
Cell_280	4	no
Cell_281	4	no
Cell_282	4	no
Cell_283	1	no
Cell_284	2	no
Cell_285	4	no
Cell_286	3	no
Cell_287	4	no
Cell_288	4	no
Cell_289	4	no
Cell_290	4	no
Cell_291	4	no
Cell_292	4	no
Cell_293	4	no
Cell_294	4	no
Cell_295	4	no
Cell_296	4	no
Cell_297	3	no
Cell_298	4	no
Cell_299	2	no
Cell_300	4	no
Cell_301	4	no
Cell_302	4	no
Cell_303	4	no
Cell_304	4	no
Cell_305	4	no
Cell_306	4	no
Cell_307	5	no
Cell_308	4	no
Cell_309	4	no
Cell_310	4	no
Cell_311	4	no
Cell_312	4	no
Cell_313	4	no
Cell_314	2	no
Cell_315	1	no
Cell_316	4	no
Cell_317	3	no
Cell_318	4	no
Cell_319	3	no
Cell_320	4	no
Cell_321	4	no
Cell_322	4	no
Cell_323	3	no
Cell_324	4	no
Cell_325	2	no
Cell_326	1	no
Cell_327	4	no
Cell_328	4	no
Cell_329	4	no
Cell_330	4	no
Cell_331	1	no
Cell_332	4	no
Cell_333	4	no
Cell_334	4	no
Cell_335	4	no
Cell_336	4	no
Cell_337	2	no
Cell_338	4	no
Cell_339	4	no
Cell_340	3	no
Cell_341	2	no
Cell_342	4	no
Cell_343	4	no
Cell_344	4	no
Cell_345	4	no
Cell_346	3	no
Cell_347	2	no
Cell_348	4	no
Cell_349	2	no
Cell_350	4	no
Cell_351	5	no
Cell_352	4	no
Cell_353	4	no
Cell_354	4	no
Cell_355	4	no
Cell_356	4	no
Cell_357	3	no
Cell_358	4	no
Cell_359	2	no
Cell_360	4	no
Cell_361	4	no
Cell_362	4	no
Cell_363	4	no
Cell_364	2	no
Cell_365	2	no
Cell_366	5	no
Cell_367	4	no
Cell_368	4	no
Cell_369	4	no
Cell_370	4	no
Cell_371	4	no
Cell_372	4	no
Cell_373	4	no
Cell_374	2	no
Cell_375	4	no
Cell_376	4	no
Cell_377	2	no
Cell_378	4	no
Cell_379	1	no
Cell_380	3	no
Cell_381	5	no
Cell_382	4	no
Cell_383	2	no
Cell_384	4	no
Cell_385	1	no
Cell_386	1	no
Cell_387	4	no
Cell_388	4	no
Cell_389	4	no
Cell_390	2	no
Cell_391	4	no
Cell_392	4	no
Cell_393	4	no
Cell_394	4	no
Cell_395	2	no
Cell_396	3	no
Cell_397	2	no
Cell_398	4	no
Cell_399	2	no
Cell_400	4	no
Cell_401	4	no
Cell_402	4	no
Cell_403	2	no
Cell_404	4	no
Cell_405	3	no
Cell_406	4	no
Cell_407	4	no
Cell_408	4	no
Cell_409	4	no
Cell_410	4	no
Cell_411	4	no
Cell_412	1	no
Cell_413	4	no
Cell_414	3	no
Cell_415	4	no
Cell_416	1	no
Cell_417	4	no
Cell_418	4	no
Cell_419	3	no
Cell_420	2	no
Cell_421	4	no
Cell_422	5	no
Cell_423	4	no
Cell_424	4	no
Cell_425	1	no
Cell_426	4	no
Cell_427	4	no
Cell_428	2	no
Cell_429	4	no
Cell_430	2	no
Cell_431	1	no
Cell_432	4	no
Cell_433	4	no
Cell_434	4	no
Cell_435	2	no
Cell_436	1	no
Cell_437	1	no
Cell_438	4	no
Cell_439	4	no
Cell_440	3	no
Cell_441	4	no
Cell_442	4	no
Cell_443	3	no
Cell_444	4	no
Cell_445	4	no
Cell_446	1	no
Cell_447	2	no
Cell_448	2	no
Cell_449	4	no
Cell_450	4	no
Cell_451	4	no
Cell_452	4	no
Cell_453	4	no
Cell_454	4	no
Cell_455	4	no
Cell_456	1	yes
Cell_457	4	no
Cell_458	2	no
Cell_459	4	no
Cell_460	3	no
Cell_461	4	no
Cell_462	4	no
Cell_463	4	no
Cell_464	4	no
Cell_465	4	no
Cell_466	4	no
Cell_467	4	no
Cell_468	4	no
Cell_469	4	no
Cell_470	4	no
Cell_471	4	no
Cell_472	4	no
Cell_473	4	no
Cell_474	1	no
Cell_475	1	no
Cell_476	4	no
Cell_477	1	no
Cell_478	3	yes
Cell_479	4	no
Cell_480	2	no
Cell_481	4	no
Cell_482	4	no
Cell_483	4	no
Cell_484	4	no
Cell_485	4	no
Cell_486	3	no
Cell_487	3	no
Cell_488	4	no
Cell_489	4	no
Cell_490	4	no
Cell_491	2	no
Cell_492	4	no
Cell_493	4	no
Cell_494	4	no
Cell_495	3	no
Cell_496	4	no
Cell_497	4	no
Cell_498	4	no
Cell_499	4	no
Cell_500	4	no
Cell_501	4	no
Cell_502	4	no
Cell_503	5	no
Cell_504	4	no
Cell_505	4	no
Cell_506	2	yes
Cell_507	2	no
Cell_508	4	no
Cell_509	4	no
Cell_510	4	no
Cell_511	4	no
Cell_512	4	no
Cell_513	4	no
Cell_514	4	no
Cell_515	4	no
Cell_516	4	no
Cell_517	4	no
Cell_518	4	no
Cell_519	4	no
Cell_520	2	no
Cell_521	2	no
Cell_522	4	no
Cell_523	4	no
Cell_524	2	no
Cell_525	2	no
Cell_526	4	no
Cell_527	4	no
Cell_528	4	no
Cell_529	4	no
Cell_530	4	no
Cell_531	4	no
Cell_532	4	no
Cell_533	4	no
Cell_534	1	no
Cell_535	4	no
Cell_536	4	no
Cell_537	4	no
Cell_538	4	no
Cell_539	2	no
Cell_540	4	no
Cell_541	4	no
Cell_542	1	no
Cell_543	4	no
Cell_544	4	no
Cell_545	4	no
Cell_546	3	no
Cell_547	4	no
Cell_548	4	no
Cell_549	4	no
Cell_550	1	no
Cell_551	4	no
Cell_552	4	no
Cell_553	4	no
Cell_554	3	no
Cell_555	4	no
Cell_556	1	no
Cell_557	4	no
Cell_558	4	no
Cell_559	4	no
Cell_560	4	no
Cell_561	4	no
Cell_562	4	no
Cell_563	4	no
Cell_564	2	no
Cell_565	2	no
Cell_566	4	no
Cell_567	4	no
Cell_568	4	no
Cell_569	4	no
Cell_570	4	no
Cell_571	4	no
Cell_572	4	no
Cell_573	3	no
Cell_574	3	yes
Cell_575	4	no
Cell_576	1	no
Cell_577	4	no
Cell_578	2	no
Cell_579	2	no
Cell_580	4	no
Cell_581	4	no
Cell_582	4	no
Cell_583	4	no
Cell_584	4	no
Cell_585	4	no
Cell_586	4	no
Cell_587	4	no
Cell_588	4	no
Cell_589	2	no
Cell_590	1	no
Cell_591	4	no
Cell_592	1	no
Cell_593	4	no
Cell_594	4	no
Cell_595	4	no
Cell_596	3	no
Cell_597	4	no
Cell_598	4	no
Cell_599	1	no
Cell_600	4	no
Cell_601	3	no
Cell_602	2	no
Cell_603	4	no
Cell_604	4	no
Cell_605	4	no
Cell_606	4	no
Cell_607	2	no
Cell_608	4	no
Cell_609	2	no
Cell_610	4	no
Cell_611	2	yes
Cell_612	2	no
Cell_613	4	no
Cell_614	4	no
Cell_615	2	no
Cell_616	4	no
Cell_617	2	no
Cell_618	4	no
Cell_619	2	no
Cell_620	1	no
Cell_621	1	no
Cell_622	4	no
Cell_623	4	no
Cell_624	3	no
Cell_625	4	no
Cell_626	5	no
Cell_627	3	no
Cell_628	4	no
Cell_629	2	no
Cell_630	1	no
Cell_631	3	no
Cell_632	4	no
Cell_633	2	no
Cell_634	4	no
Cell_635	4	no
Cell_636	4	no
Cell_637	4	no
Cell_638	4	no
Cell_639	1	no
Cell_640	4	no
Cell_641	3	no
Cell_642	4	no
Cell_643	4	no
Cell_644	4	no
Cell_645	4	no
Cell_646	1	no
Cell_647	4	no
Cell_648	4	no
Cell_649	3	no
Cell_650	1	yes
Cell_651	2	no
Cell_652	4	no
Cell_653	4	no
Cell_654	1	no
Cell_655	1	no
Cell_656	4	no
Cell_657	4	no
Cell_658	3	no
Cell_659	3	no
Cell_660	1	no
Cell_661	4	no
Cell_662	2	no
Cell_663	4	no
Cell_664	4	no
Cell_665	1	no
Cell_666	4	no
Cell_667	4	no
Cell_668	4	no
Cell_669	2	no
Cell_670	4	no
Cell_671	2	no
Cell_672	4	no
Cell_673	4	no
Cell_674	1	no
Cell_675	3	no
Cell_676	2	no
Cell_677	4	no
Cell_678	4	no
Cell_679	4	no
Cell_680	4	no
Cell_681	4	no
Cell_682	4	no
Cell_683	2	no
Cell_684	4	no
Cell_685	1	no
Cell_686	4	no
Cell_687	3	no
Cell_688	2	no
Cell_689	4	no
Cell_690	4	no
Cell_691	4	no
Cell_692	4	no
Cell_693	1	no
Cell_694	4	no
Cell_695	1	no
Cell_696	4	no
Cell_697	4	no
Cell_698	4	no
Cell_699	3	no
Cell_700	4	no
Cell_701	4	no
Cell_702	3	no
Cell_703	4	no
Cell_704	2	no
Cell_705	4	no
Cell_706	1	no
Cell_707	1	yes
Cell_708	1	no
Cell_709	4	no
Cell_710	5	no
Cell_711	4	no
Cell_712	4	no
Cell_713	4	no
Cell_714	3	yes
Cell_715	2	no
Cell_716	4	no
Cell_717	4	no
Cell_718	2	no
Cell_719	4	no
Cell_720	4	no
Cell_721	4	no
Cell_722	2	no
Cell_723	4	no
Cell_724	4	no
Cell_725	2	no
Cell_726	4	no
Cell_727	4	no
Cell_728	4	no
Cell_729	2	no
Cell_730	4	no
Cell_731	4	no
Cell_732	4	no
Cell_733	4	no
Cell_734	2	no
Cell_735	2	no
Cell_736	4	no
Cell_737	1	no
Cell_738	4	no
Cell_739	4	no
Cell_740	2	no
Cell_741	2	no
Cell_742	4	no
Cell_743	4	no
Cell_744	2	no
Cell_745	3	no
Cell_746	4	no
Cell_747	3	no
Cell_748	4	no
Cell_749	2	no
Cell_750	3	no
Cell_751	4	no
Cell_752	4	no
Cell_753	4	no
Cell_754	4	no
Cell_755	4	no
Cell_756	4	no
Cell_757	1	no
Cell_758	4	no
Cell_759	4	no
Cell_760	4	no
Cell_761	4	no
Cell_762	1	no
Cell_763	2	no
Cell_764	4	no
Cell_765	3	no
Cell_766	4	no
Cell_767	4	no
Cell_768	4	no
Cell_769	4	no
Cell_770	4	no
Cell_771	4	no
Cell_772	4	no
Cell_773	4	no
Cell_774	4	no
Cell_775	4	no
Cell_776	2	no
Cell_777	1	no
Cell_778	4	no
Cell_779	4	no
Cell_780	2	no
Cell_781	4	no
Cell_782	4	no
Cell_783	4	no
Cell_784	4	no
Cell_785	4	no
Cell_786	2	no
Cell_787	3	no
Cell_788	1	yes
Cell_789	4	no
Cell_790	2	no
Cell_791	4	yes
Cell_792	4	no
Cell_793	4	no
Cell_794	4	no
Cell_795	4	no
Cell_796	4	no
Cell_797	5	no
Cell_798	2	no
Cell_799	4	no
Cell_800	2	no
Cell_801	4	no
Cell_802	4	no
Cell_803	4	no
Cell_804	4	no
Cell_805	2	no
Cell_806	4	no
Cell_807	4	no
Cell_808	1	no
Cell_809	1	no
Cell_810	5	no
Cell_811	4	no
Cell_812	4	no
Cell_813	2	no
Cell_814	4	no
Cell_815	4	no
Cell_816	4	no
Cell_817	4	no
Cell_818	4	no
Cell_819	4	no
Cell_820	4	no
Cell_821	4	no
Cell_822	4	no
Cell_823	4	no
Cell_824	4	no
Cell_825	4	no
Cell_826	4	no
Cell_827	3	no
Cell_828	4	no
Cell_829	2	no
Cell_830	5	no
Cell_831	4	no
Cell_832	4	no
Cell_833	4	no
Cell_834	4	no
Cell_835	1	no
Cell_836	4	no
Cell_837	1	no
Cell_838	2	no
Cell_839	2	no
Cell_840	3	no
Cell_841	4	no
Cell_842	4	no
Cell_843	3	no
Cell_844	4	no
Cell_845	4	no
Cell_846	2	no
Cell_847	4	no
Cell_848	2	no
Cell_849	4	no
Cell_850	4	no
Cell_851	4	no
Cell_852	4	no
Cell_853	4	no
Cell_854	4	no
Cell_855	2	no
Cell_856	4	no
Cell_857	4	no
Cell_858	2	no
Cell_859	4	no
Cell_860	4	no
Cell_861	1	no
Cell_862	3	no
Cell_863	4	no
Cell_864	5	no
Cell_865	2	no
Cell_866	4	no
Cell_867	3	no
Cell_868	4	no
Cell_869	4	no
Cell_870	1	no
Cell_871	4	no
Cell_872	4	no
Cell_873	4	no
Cell_874	2	no
Cell_875	4	no
Cell_876	4	no
Cell_877	1	no
Cell_878	4	no
Cell_879	2	no
Cell_880	4	no
Cell_881	4	no
Cell_882	3	yes
Cell_883	4	no
Cell_884	4	no
Cell_885	4	no
Cell_886	4	no
Cell_887	4	no
Cell_888	4	no
Cell_889	1	no
Cell_890	4	no
Cell_891	4	no
Cell_892	4	no
Cell_893	4	no
Cell_894	1	no
Cell_895	4	no
Cell_896	4	no
Cell_897	2	no
Cell_898	2	no
Cell_899	4	no
Cell_900	4	no
Cell_901	4	no
Cell_902	4	no
Cell_903	4	no
Cell_904	4	no
Cell_905	5	no
Cell_906	3	no
Cell_907	4	no
Cell_908	1	no
Cell_909	4	no
Cell_910	4	no
Cell_911	4	no
Cell_912	4	no
Cell_913	1	no
Cell_914	2	no
Cell_915	4	no
Cell_916	2	no
Cell_917	4	no
Cell_918	4	no
Cell_919	4	no
Cell_920	4	no
Cell_921	2	no
Cell_922	1	no
Cell_923	2	no
Cell_924	4	no
Cell_925	4	no
Cell_926	4	no
Cell_927	1	no
Cell_928	4	yes
Cell_929	4	no
Cell_930	4	no
Cell_931	4	no
Cell_932	4	no
Cell_933	4	no
Cell_934	4	no
Cell_935	4	no
Cell_936	4	no
Cell_937	4	no
Cell_938	4	no
Cell_939	2	no
Cell_940	4	no
Cell_941	4	no
Cell_942	2	no
Cell_943	4	no
Cell_944	4	no
Cell_945	4	no
Cell_946	1	no
Cell_947	4	no
Cell_948	4	no
Cell_949	4	no
Cell_950	4	no
Cell_951	4	no
Cell_952	5	no
Cell_953	4	no
Cell_954	1	yes
Cell_955	1	yes
Cell_956	4	no
Cell_957	4	no
Cell_958	1	no
Cell_959	4	no
Cell_960	2	no
Cell_961	4	no
Cell_962	1	no
Cell_963	4	no
Cell_964	4	no
Cell_965	4	no
Cell_966	4	no
Cell_967	4	no
Cell_968	2	no
Cell_969	4	no
Cell_970	4	yes
Cell_971	4	no
Cell_972	4	no
Cell_973	2	no
Cell_974	2	no
Cell_975	2	no
Cell_976	2	no
Cell_977	4	no
Cell_978	4	no
Cell_979	3	no
Cell_980	4	no
Cell_981	4	no
Cell_982	2	no
Cell_983	3	no
Cell_984	3	no
Cell_985	1	no
Cell_986	2	no
Cell_987	4	no
Cell_988	1	no
Cell_989	1	no
Cell_990	1	yes
Cell_991	3	no
Cell_992	4	no
Cell_993	4	no
Cell_994	3	no
Cell_995	4	no
Cell_996	4	no
Cell_997	1	no
Cell_998	4	no
Cell_999	4	no
Cell_1000	5	no
Cell_1001	5	no
Cell_1002	4	no
Cell_1003	1	no
Cell_1004	3	no
Cell_1005	3	no
Cell_1006	4	no
Cell_1007	3	no
Cell_1008	2	no
Cell_1009	3	no
Cell_1010	4	no
Cell_1011	4	no
Cell_1012	2	no
Cell_1013	1	no
Cell_1014	2	no
Cell_1015	4	no
Cell_1016	4	no
Cell_1017	4	no
Cell_1018	4	no
Cell_1019	4	no
Cell_1020	4	no
Cell_1021	1	no
Cell_1022	1	yes
Cell_1023	4	no
Cell_1024	4	no
Cell_1025	4	no
Cell_1026	4	no
Cell_1027	4	no
Cell_1028	1	no
Cell_1029	4	no
Cell_1030	4	no
Cell_1031	4	no
Cell_1032	4	no
Cell_1033	4	no
Cell_1034	3	no
Cell_1035	1	no
Cell_1036	4	no
Cell_1037	1	no
Cell_1038	4	no
Cell_1039	4	no
Cell_1040	4	no
Cell_1041	2	no
Cell_1042	4	no
Cell_1043	3	no
Cell_1044	4	no
Cell_1045	2	no
Cell_1046	3	yes
Cell_1047	4	no
Cell_1048	4	no
Cell_1049	1	no
Cell_1050	4	no
Cell_1051	4	no
Cell_1052	4	no
Cell_1053	4	no
Cell_1054	4	no
Cell_1055	4	no
Cell_1056	4	no
Cell_1057	4	no
Cell_1058	3	no
Cell_1059	4	no
Cell_1060	4	no
Cell_1061	4	no
Cell_1062	4	no
Cell_1063	5	no
Cell_1064	4	no
Cell_1065	4	no
Cell_1066	4	no
Cell_1067	4	no
Cell_1068	2	no
Cell_1069	4	no
Cell_1070	4	no
Cell_1071	2	no
Cell_1072	3	no
Cell_1073	4	no
Cell_1074	2	no
Cell_1075	4	no
Cell_1076	4	no
Cell_1077	2	no
Cell_1078	4	no
Cell_1079	3	no
Cell_1080	4	no
Cell_1081	4	no
Cell_1082	4	no
Cell_1083	4	no
Cell_1084	3	no
Cell_1085	2	no
Cell_1086	4	no
Cell_1087	4	no
Cell_1088	4	no
Cell_1089	4	no
Cell_1090	1	no
Cell_1091	4	no
Cell_1092	4	no
Cell_1093	4	no
Cell_1094	4	no
Cell_1095	4	no
Cell_1096	4	no
Cell_1097	4	no
Cell_1098	4	no
Cell_1099	2	no
Cell_1100	4	no
Cell_1101	4	no
Cell_1102	3	no
Cell_1103	1	no
Cell_1104	4	no
Cell_1105	2	no
Cell_1106	2	no
Cell_1107	4	no
Cell_1108	4	no
Cell_1109	4	no
Cell_1110	4	no
Cell_1111	3	yes
Cell_1112	1	yes
Cell_1113	1	no
Cell_1114	4	no
Cell_1115	4	no
Cell_1116	3	no
Cell_1117	2	no
Cell_1118	4	no
Cell_1119	4	no
Cell_1120	4	no
Cell_1121	4	no
Cell_1122	4	no
Cell_1123	2	no
Cell_1124	4	no
Cell_1125	1	yes
Cell_1126	4	no
Cell_1127	4	no
Cell_1128	2	no
Cell_1129	4	no
Cell_1130	1	no
Cell_1131	4	no
Cell_1132	4	no
Cell_1133	4	no
Cell_1134	3	no
Cell_1135	4	no
Cell_1136	4	no
Cell_1137	4	no
Cell_1138	1	no
Cell_1139	4	no
Cell_1140	1	no
Cell_1141	3	no
Cell_1142	1	no
Cell_1143	4	no
Cell_1144	3	no
Cell_1145	4	no
Cell_1146	3	yes
Cell_1147	4	no
Cell_1148	2	no
Cell_1149	4	no
Cell_1150	4	no
Cell_1151	2	no
Cell_1152	2	no
Cell_1153	4	no
Cell_1154	4	no
Cell_1155	4	no
Cell_1156	4	no
Cell_1157	4	no
Cell_1158	4	no
Cell_1159	4	no
Cell_1160	4	no
Cell_1161	4	yes
Cell_1162	2	no
Cell_1163	1	no
Cell_1164	1	no
Cell_1165	2	no
Cell_1166	1	no
Cell_1167	4	no
Cell_1168	5	yes
Cell_1169	4	no
Cell_1170	4	no
Cell_1171	2	no
Cell_1172	4	no
Cell_1173	4	no
Cell_1174	4	no
Cell_1175	1	no
Cell_1176	4	no
Cell_1177	4	no
Cell_1178	3	no
Cell_1179	1	no
Cell_1180	4	no
Cell_1181	4	no
Cell_1182	3	no
Cell_1183	3	no
Cell_1184	4	no
Cell_1185	2	no
Cell_1186	4	no
Cell_1187	4	no
Cell_1188	4	no
Cell_1189	4	no
Cell_1190	4	no
Cell_1191	4	no
Cell_1192	1	no
Cell_1193	2	no
Cell_1194	3	no
Cell_1195	3	no
Cell_1196	4	no
Cell_1197	4	no
Cell_1198	4	no
Cell_1199	4	no
Cell_1200	4	no
Cell_1201	4	no
Cell_1202	3	no
Cell_1203	2	no
Cell_1204	4	no
Cell_1205	4	no
Cell_1206	4	no
Cell_1207	4	no
Cell_1208	4	no
Cell_1209	1	no
Cell_1210	1	no
Cell_1211	2	no
Cell_1212	4	no
Cell_1213	4	no
Cell_1214	4	no
Cell_1215	4	no
Cell_1216	3	no
Cell_1217	4	no
Cell_1218	4	no
Cell_1219	4	no
Cell_1220	4	no
Cell_1221	2	no
Cell_1222	4	no
Cell_1223	4	no
Cell_1224	4	no
Cell_1225	1	yes
Cell_1226	1	no
Cell_1227	4	no
Cell_1228	4	no
Cell_1229	4	no
Cell_1230	2	no
Cell_1231	4	no
Cell_1232	4	no
Cell_1233	4	no
Cell_1234	4	no
Cell_1235	4	no
Cell_1236	4	no
Cell_1237	4	no
Cell_1238	2	no
Cell_1239	1	no
Cell_1240	4	no
Cell_1241	4	no
Cell_1242	1	no
Cell_1243	3	no
Cell_1244	4	no
Cell_1245	2	no
Cell_1246	2	no
Cell_1247	4	no
Cell_1248	4	no
Cell_1249	4	no
Cell_1250	2	no
Cell_1251	4	no
Cell_1252	4	no
Cell_1253	3	no
Cell_1254	4	no
Cell_1255	4	no
Cell_1256	4	no
Cell_1257	1	no
Cell_1258	4	no
Cell_1259	4	no
Cell_1260	3	no
Cell_1261	4	no
Cell_1262	4	no
Cell_1263	2	no
Cell_1264	4	no
Cell_1265	4	no
Cell_1266	4	no
Cell_1267	2	no
Cell_1268	5	yes
Cell_1269	4	no
Cell_1270	4	no
Cell_1271	4	no
Cell_1272	4	no
Cell_1273	4	no
Cell_1274	4	no
Cell_1275	2	no
Cell_1276	4	no
Cell_1277	1	no
Cell_1278	4	no
Cell_1279	4	no
Cell_1280	4	no
Cell_1281	4	no
Cell_1282	4	no
Cell_1283	4	no
Cell_1284	4	no
Cell_1285	4	no
Cell_1286	4	no
Cell_1287	4	no
Cell_1288	4	no
Cell_1289	4	no
Cell_1290	4	no
Cell_1291	4	no
Cell_1292	4	no
Cell_1293	3	no
Cell_1294	4	no
Cell_1295	4	no
Cell_1296	1	no
Cell_1297	3	no
Cell_1298	4	no
Cell_1299	2	no
Cell_1300	4	no
Cell_1301	4	no
Cell_1302	2	no
Cell_1303	4	no
Cell_1304	4	no
Cell_1305	4	no
Cell_1306	3	no
Cell_1307	4	no
Cell_1308	4	no
Cell_1309	4	no
Cell_1310	4	no
Cell_1311	2	no
Cell_1312	4	no
Cell_1313	2	no
Cell_1314	4	no
Cell_1315	4	no
Cell_1316	4	no
Cell_1317	4	no
Cell_1318	4	no
Cell_1319	4	no
Cell_1320	4	no
Cell_1321	4	no
Cell_1322	4	no
Cell_1323	2	no
Cell_1324	2	no
Cell_1325	2	no
Cell_1326	4	no
Cell_1327	4	no
Cell_1328	1	no
Cell_1329	4	no
Cell_1330	4	no
Cell_1331	4	no
Cell_1332	4	no
Cell_1333	2	no
Cell_1334	4	no
Cell_1335	4	no
Cell_1336	2	no
Cell_1337	4	no
Cell_1338	4	no
Cell_1339	4	no
Cell_1340	4	no
Cell_1341	4	no
Cell_1342	4	no
Cell_1343	1	no
Cell_1344	4	no
Cell_1345	4	no
Cell_1346	2	no
Cell_1347	1	no
Cell_1348	3	no
Cell_1349	4	no
Cell_1350	2	no
Cell_1351	4	no
Cell_1352	4	no
Cell_1353	4	no
Cell_1354	4	no
Cell_1355	1	no
Cell_1356	4	no
Cell_1357	4	no
