cell	node	doublet
Cell_133	4	no
Cell_134	1	yes
Cell_135	4	no
Cell_136	7	no
Cell_137	6	no
Cell_138	7	no
Cell_139	4	no
Cell_140	5	no
Cell_141	1	no
Cell_142	6	no
Cell_143	3	no
Cell_144	3	no
Cell_145	4	no
Cell_146	3	no
Cell_147	4	no
Cell_148	4	no
Cell_149	4	no
Cell_150	4	no
Cell_151	4	no
Cell_152	3	no
Cell_153	4	no
Cell_154	1	no
Cell_155	5	no
Cell_156	5	no
Cell_157	4	no
Cell_158	1	no
Cell_159	3	no
Cell_160	7	no
Cell_161	4	no
Cell_162	3	no
Cell_163	6	no
Cell_164	5	no
Cell_165	3	no
Cell_166	3	no
Cell_167	2	no
Cell_168	4	no
Cell_169	4	no
Cell_170	6	no
Cell_171	3	no
Cell_172	4	no
Cell_173	1	no
Cell_174	3	no
Cell_175	6	no
Cell_176	4	no
Cell_177	4	no
Cell_178	4	no
Cell_179	6	no
Cell_180	4	no
Cell_181	3	no
Cell_182	4	no
Cell_183	1	no
Cell_184	6	no
Cell_185	4	no
Cell_186	3	no
Cell_187	5	no
Cell_188	3	no
Cell_189	5	no
Cell_190	4	no
Cell_191	4	no
Cell_192	3	no
Cell_193	4	no
Cell_194	6	no
Cell_195	7	no
Cell_196	1	no
Cell_197	1	no
Cell_198	4	no
Cell_199	1	no
Cell_200	4	no
Cell_201	4	no
Cell_202	4	no
Cell_203	4	no
Cell_204	3	no
Cell_205	4	no
Cell_206	4	no
Cell_207	3	no
Cell_208	6	no
Cell_209	4	no
Cell_210	6	no
Cell_211	4	no
Cell_212	3	no
Cell_213	4	no
Cell_214	6	no
Cell_215	3	no
Cell_216	4	no
Cell_217	4	no
Cell_218	1	no
Cell_219	6	no
Cell_220	5	no
Cell_221	4	no
Cell_222	4	no
Cell_223	4	no
Cell_224	7	no
Cell_225	6	no
Cell_226	7	yes
Cell_227	1	no
Cell_228	4	no
Cell_229	4	no
Cell_230	7	yes
Cell_231	3	no
Cell_232	4	no
Cell_233	4	no
Cell_234	4	no
Cell_235	4	no
Cell_236	4	no
Cell_237	4	no
Cell_238	4	no
Cell_239	3	no
Cell_240	4	no
Cell_241	6	no
Cell_242	4	no
Cell_243	4	no
Cell_244	7	no
Cell_245	4	no
Cell_246	3	no
Cell_247	6	no
Cell_248	6	no
Cell_249	3	no
Cell_250	4	no
Cell_251	3	no
Cell_252	3	no
Cell_253	1	no
Cell_254	3	no
Cell_255	3	no
Cell_256	5	no
Cell_257	3	no
Cell_258	4	no
Cell_259	1	no
Cell_260	4	no
Cell_261	1	no
Cell_262	4	no
Cell_263	4	no
Cell_264	3	no
Cell_265	4	no
Cell_266	2	no
Cell_267	4	no
Cell_268	3	no
Cell_269	3	no
Cell_270	4	no
Cell_271	3	no
Cell_272	4	no
Cell_273	4	no
Cell_274	4	no
Cell_275	2	no
Cell_276	3	no
Cell_277	4	no
Cell_278	4	no
Cell_279	4	no
Cell_280	3	no
Cell_281	4	no
Cell_282	4	no
Cell_283	1	no
Cell_284	4	no
Cell_285	3	no
Cell_286	6	no
Cell_287	3	no
Cell_288	3	no
Cell_289	4	no
Cell_290	3	no
Cell_291	3	no
Cell_292	4	no
Cell_293	4	no
Cell_294	3	no
Cell_295	4	no
Cell_296	3	no
Cell_297	6	no
Cell_298	3	no
Cell_299	4	no
Cell_300	4	no
Cell_301	3	no
Cell_302	1	no
Cell_303	4	no
Cell_304	4	no
Cell_305	4	no
Cell_306	6	yes
Cell_307	2	no
Cell_308	4	no
Cell_309	5	no
Cell_310	7	no
Cell_311	4	no
Cell_312	3	no
Cell_313	4	no
Cell_314	3	no
Cell_315	1	no
Cell_316	4	no
Cell_317	6	no
Cell_318	4	no
Cell_319	6	no
Cell_320	3	no
Cell_321	4	no
Cell_322	3	no
Cell_323	6	no
Cell_324	3	no
Cell_325	4	no
Cell_326	1	no
Cell_327	4	no
Cell_328	4	no
Cell_329	4	no
Cell_330	7	yes
Cell_331	1	no
Cell_332	4	no
Cell_333	7	no
Cell_334	7	no
Cell_335	3	no
Cell_336	4	no
Cell_337	5	no
Cell_338	3	no
Cell_339	7	no
Cell_340	6	no
Cell_341	5	no
Cell_342	4	no
Cell_343	3	yes
Cell_344	3	no
Cell_345	4	no
Cell_346	6	no
Cell_347	3	no
Cell_348	6	no
Cell_349	3	no
Cell_350	4	no
Cell_351	2	no
Cell_352	3	no
Cell_353	3	no
Cell_354	7	no
Cell_355	4	no
Cell_356	4	no
Cell_357	6	no
Cell_358	4	no
Cell_359	4	no
Cell_360	4	no
Cell_361	3	no
Cell_362	3	no
Cell_363	3	no
Cell_364	5	no
Cell_365	3	no
Cell_366	2	no
Cell_367	3	no
Cell_368	4	no
Cell_369	4	no
Cell_370	4	no
Cell_371	3	no
Cell_372	3	no
Cell_373	4	no
Cell_374	4	no
Cell_375	4	no
Cell_376	4	no
Cell_377	4	no
Cell_378	4	no
Cell_379	1	no
Cell_380	6	no
Cell_381	2	no
Cell_382	7	no
Cell_383	5	no
Cell_384	6	no
Cell_385	1	no
Cell_386	1	no
Cell_387	6	no
Cell_388	3	no
Cell_389	3	no
Cell_390	3	no
Cell_391	4	no
Cell_392	7	no
Cell_393	3	no
Cell_394	4	no
Cell_395	3	no
Cell_396	6	no
Cell_397	3	no
Cell_398	4	no
Cell_399	4	no
Cell_400	3	no
Cell_401	4	no
Cell_402	4	no
Cell_403	3	no
Cell_404	3	no
Cell_405	6	no
Cell_406	3	no
Cell_407	3	no
Cell_408	4	no
Cell_409	4	no
Cell_410	3	no
Cell_411	7	no
Cell_412	1	no
Cell_413	4	no
Cell_414	6	no
Cell_415	4	no
Cell_416	1	yes
Cell_417	6	no
Cell_418	4	no
Cell_419	6	no
Cell_420	4	no
Cell_421	4	no
Cell_422	2	no
Cell_423	3	no
Cell_424	3	no
Cell_425	1	no
Cell_426	3	no
Cell_427	4	no
Cell_428	4	no
Cell_429	3	no
Cell_430	5	no
Cell_431	1	no
Cell_432	3	no
Cell_433	6	no
Cell_434	3	no
Cell_435	4	no
Cell_436	1	no
Cell_437	1	no
Cell_438	3	no
Cell_439	4	no
Cell_440	6	no
Cell_441	7	no
Cell_442	4	no
Cell_443	6	no
Cell_444	4	no
Cell_445	3	no
Cell_446	1	no
Cell_447	4	no
Cell_448	4	no
Cell_449	3	no
Cell_450	4	no
Cell_451	5	no
Cell_452	7	no
Cell_453	3	no
Cell_454	4	no
Cell_455	4	no
Cell_456	1	no
Cell_457	4	no
Cell_458	3	no
Cell_459	3	no
Cell_460	6	no
Cell_461	4	no
Cell_462	3	no
Cell_463	3	no
Cell_464	4	no
Cell_465	4	no
Cell_466	3	no
Cell_467	3	no
Cell_468	4	no
Cell_469	7	no
Cell_470	5	no
Cell_471	6	no
Cell_472	3	no
Cell_473	4	no
Cell_474	1	no
Cell_475	1	no
Cell_476	3	no
Cell_477	1	no
Cell_478	6	no
Cell_479	3	no
Cell_480	4	no
Cell_481	5	no
Cell_482	3	no
Cell_483	4	no
Cell_484	3	no
Cell_485	3	no
Cell_486	6	no
Cell_487	6	no
Cell_488	3	no
Cell_489	4	no
Cell_490	3	no
Cell_491	4	no
Cell_492	4	no
Cell_493	4	no
Cell_494	4	no
Cell_495	6	no
Cell_496	4	no
Cell_497	3	no
Cell_498	3	no
Cell_499	4	no
Cell_500	5	no
Cell_501	4	no
Cell_502	4	no
Cell_503	2	no
Cell_504	3	no
Cell_505	3	no
Cell_506	1	no
Cell_507	4	no
Cell_508	3	no
Cell_509	4	no
Cell_510	4	no
Cell_511	4	no
Cell_512	3	no
Cell_513	4	no
Cell_514	4	no
Cell_515	3	no
Cell_516	4	no
Cell_517	4	no
Cell_518	4	no
Cell_519	7	no
Cell_520	1	no
Cell_521	3	no
Cell_522	6	no
Cell_523	4	no
Cell_524	3	no
Cell_525	4	no
Cell_526	4	no
Cell_527	3	no
Cell_528	4	no
Cell_529	4	no
Cell_530	4	no
Cell_531	3	no
Cell_532	4	no
Cell_533	5	no
Cell_534	1	no
Cell_535	3	no
Cell_536	6	no
Cell_537	4	no
Cell_538	3	no
Cell_539	3	no
Cell_540	4	no
Cell_541	4	no
Cell_542	1	no
Cell_543	4	no
Cell_544	3	no
Cell_545	4	no
Cell_546	6	no
Cell_547	3	no
Cell_548	3	no
Cell_549	4	no
Cell_550	1	no
Cell_551	4	no
Cell_552	4	no
Cell_553	3	no
Cell_554	6	no
Cell_555	3	no
Cell_556	1	no
Cell_557	4	no
Cell_558	4	no
Cell_559	3	no
Cell_560	3	no
Cell_561	4	no
Cell_562	3	no
Cell_563	7	no
Cell_564	3	no
Cell_565	3	no
Cell_566	7	no
Cell_567	4	no
Cell_568	3	no
Cell_569	3	no
Cell_570	4	no
Cell_571	3	no
Cell_572	3	no
Cell_573	6	no
Cell_574	6	no
Cell_575	4	no
Cell_576	1	no
Cell_577	3	no
Cell_578	3	no
Cell_579	3	no
Cell_580	4	no
Cell_581	3	no
Cell_582	4	no
Cell_583	3	no
Cell_584	4	no
Cell_585	2	no
Cell_586	4	no
Cell_587	7	yes
Cell_588	3	no
Cell_589	3	no
Cell_590	1	no
Cell_591	3	no
Cell_592	1	no
Cell_593	4	no
Cell_594	4	no
Cell_595	3	no
Cell_596	6	no
Cell_597	4	no
Cell_598	4	no
Cell_599	1	no
Cell_600	4	no
Cell_601	6	no
Cell_602	5	no
Cell_603	7	no
Cell_604	4	no
Cell_605	4	no
Cell_606	3	no
Cell_607	5	no
Cell_608	4	no
Cell_609	4	no
Cell_610	4	no
Cell_611	1	no
Cell_612	5	no
Cell_613	3	no
Cell_614	4	no
Cell_615	4	no
Cell_616	4	no
Cell_617	4	no
Cell_618	3	no
Cell_619	4	no
Cell_620	1	no
Cell_621	1	no
Cell_622	4	no
Cell_623	3	no
Cell_624	3	no
Cell_625	1	no
Cell_626	3	no
Cell_627	6	no
Cell_628	4	no
Cell_629	5	no
Cell_630	1	no
Cell_631	6	no
Cell_632	3	no
Cell_633	5	no
Cell_634	4	no
Cell_635	4	no
Cell_636	3	no
Cell_637	3	no
Cell_638	3	no
Cell_639	1	no
Cell_640	4	no
Cell_641	6	no
Cell_642	4	no
Cell_643	4	no
Cell_644	3	no
Cell_645	4	no
Cell_646	1	yes
Cell_647	7	no
Cell_648	4	no
Cell_649	6	no
Cell_650	1	no
Cell_651	5	no
Cell_652	4	no
Cell_653	4	no
Cell_654	1	yes
Cell_655	1	no
Cell_656	3	no
Cell_657	4	no
Cell_658	6	no
Cell_659	4	no
Cell_660	1	no
Cell_661	3	no
Cell_662	4	no
Cell_663	3	no
Cell_664	3	no
Cell_665	1	no
Cell_666	4	no
Cell_667	4	no
Cell_668	6	no
Cell_669	3	no
Cell_670	4	yes
Cell_671	3	no
Cell_672	4	no
Cell_673	4	no
Cell_674	1	no
Cell_675	6	no
Cell_676	5	no
Cell_677	3	no
Cell_678	4	no
Cell_679	4	no
Cell_680	7	no
Cell_681	4	no
Cell_682	7	no
Cell_683	3	no
Cell_684	4	no
Cell_685	1	no
Cell_686	4	no
Cell_687	5	no
Cell_688	4	no
Cell_689	3	no
Cell_690	5	no
Cell_691	4	no
Cell_692	3	no
Cell_693	1	no
Cell_694	5	no
Cell_695	1	no
Cell_696	6	no
Cell_697	4	no
Cell_698	4	no
Cell_699	6	no
Cell_700	4	no
Cell_701	4	no
Cell_702	6	no
Cell_703	4	no
Cell_704	5	no
Cell_705	3	no
Cell_706	1	no
Cell_707	1	yes
Cell_708	1	no
Cell_709	4	no
Cell_710	2	no
Cell_711	4	no
Cell_712	3	no
Cell_713	4	no
Cell_714	6	no
Cell_715	5	no
Cell_716	7	no
Cell_717	5	no
Cell_718	3	no
Cell_719	4	no
Cell_720	4	no
Cell_721	4	no
Cell_722	4	no
Cell_723	4	no
Cell_724	4	no
Cell_725	4	no
Cell_726	5	no
Cell_727	3	no
Cell_728	3	no
Cell_729	4	no
Cell_730	7	no
Cell_731	3	no
Cell_732	3	no
Cell_733	4	no
Cell_734	3	no
Cell_735	3	no
Cell_736	3	no
Cell_737	1	no
Cell_738	3	no
Cell_739	5	yes
Cell_740	3	no
Cell_741	3	no
Cell_742	3	no
Cell_743	4	no
Cell_744	5	no
Cell_745	6	no
Cell_746	4	no
Cell_747	4	no
Cell_748	4	no
Cell_749	5	no
Cell_750	6	no
Cell_751	4	no
Cell_752	3	no
Cell_753	4	no
Cell_754	6	no
Cell_755	6	no
Cell_756	4	no
Cell_757	1	no
Cell_758	5	yes
Cell_759	3	no
Cell_760	4	no
Cell_761	4	no
Cell_762	1	no
Cell_763	4	no
Cell_764	3	no
Cell_765	6	no
Cell_766	4	no
Cell_767	4	no
Cell_768	4	no
Cell_769	4	no
Cell_770	4	no
Cell_771	3	no
Cell_772	3	no
Cell_773	4	no
Cell_774	7	no
Cell_775	3	no
Cell_776	4	no
Cell_777	1	no
Cell_778	3	no
Cell_779	4	no
Cell_780	4	no
Cell_781	3	no
Cell_782	5	yes
Cell_783	4	no
Cell_784	4	no
Cell_785	3	no
Cell_786	5	no
Cell_787	6	no
Cell_788	1	yes
Cell_789	3	no
Cell_790	4	no
Cell_791	1	no
Cell_792	4	no
Cell_793	4	no
Cell_794	4	no
Cell_795	3	no
Cell_796	4	no
Cell_797	2	no
Cell_798	4	no
Cell_799	3	no
Cell_800	4	no
Cell_801	4	no
Cell_802	3	no
Cell_803	3	no
Cell_804	4	no
Cell_805	4	no
Cell_806	3	no
Cell_807	4	no
Cell_808	1	no
Cell_809	1	no
Cell_810	2	no
Cell_811	4	no
Cell_812	4	no
Cell_813	4	no
Cell_814	3	no
Cell_815	4	no
Cell_816	4	no
Cell_817	3	no
Cell_818	4	no
Cell_819	7	no
Cell_820	4	no
Cell_821	4	no
Cell_822	5	no
Cell_823	3	no
Cell_824	4	no
Cell_825	6	no
Cell_826	4	no
Cell_827	4	no
Cell_828	4	no
Cell_829	4	no
Cell_830	2	no
Cell_831	4	no
Cell_832	7	no
Cell_833	3	no
Cell_834	3	no
Cell_835	1	no
Cell_836	3	no
Cell_837	1	no
Cell_838	3	no
Cell_839	4	no
Cell_840	6	no
Cell_841	3	no
Cell_842	4	no
Cell_843	6	no
Cell_844	4	no
Cell_845	4	no
Cell_846	1	no
Cell_847	5	no
Cell_848	5	no
Cell_849	3	no
Cell_850	7	no
Cell_851	7	no
Cell_852	4	no
Cell_853	4	no
Cell_854	3	no
Cell_855	4	no
Cell_856	4	no
Cell_857	3	no
Cell_858	3	no
Cell_859	3	no
Cell_860	3	no
Cell_861	1	no
Cell_862	6	no
Cell_863	4	no
Cell_864	2	yes
Cell_865	4	no
Cell_866	7	no
Cell_867	6	no
Cell_868	3	no
Cell_869	4	no
Cell_870	1	no
Cell_871	3	no
Cell_872	4	no
Cell_873	4	no
Cell_874	3	no
Cell_875	4	no
Cell_876	3	no
Cell_877	1	no
Cell_878	4	no
Cell_879	3	no
Cell_880	4	no
Cell_881	5	no
Cell_882	6	yes
Cell_883	3	no
Cell_884	4	no
Cell_885	4	no
Cell_886	4	no
Cell_887	3	no
Cell_888	4	no
Cell_889	1	no
Cell_890	4	no
Cell_891	4	no
Cell_892	4	no
Cell_893	4	no
Cell_894	1	no
Cell_895	3	no
Cell_896	3	no
Cell_897	4	no
Cell_898	4	no
Cell_899	4	no
Cell_900	4	no
Cell_901	6	no
Cell_902	6	no
Cell_903	4	no
Cell_904	6	no
Cell_905	2	no
Cell_906	6	no
Cell_907	4	no
Cell_908	1	no
Cell_909	4	no
Cell_910	3	no
Cell_911	4	no
Cell_912	3	no
Cell_913	1	no
Cell_914	1	no
Cell_915	3	no
Cell_916	4	no
Cell_917	4	no
Cell_918	5	no
Cell_919	4	no
Cell_920	3	no
Cell_921	4	no
Cell_922	1	no
Cell_923	4	no
Cell_924	4	no
Cell_925	4	no
Cell_926	7	no
Cell_927	1	no
Cell_928	2	yes
Cell_929	4	no
Cell_930	4	no
Cell_931	4	no
Cell_932	3	no
Cell_933	3	no
Cell_934	4	no
Cell_935	6	no
Cell_936	3	no
Cell_937	3	no
Cell_938	7	no
Cell_939	5	no
Cell_940	7	no
Cell_941	3	no
Cell_942	4	no
Cell_943	3	no
Cell_944	6	no
Cell_945	3	no
Cell_946	1	no
Cell_947	7	no
Cell_948	4	no
Cell_949	4	no
Cell_950	3	no
Cell_951	4	no
Cell_952	2	no
Cell_953	4	no
Cell_954	1	yes
Cell_955	1	no
Cell_956	3	no
Cell_957	3	no
Cell_958	5	no
Cell_959	3	no
Cell_960	4	no
Cell_961	4	no
Cell_962	1	no
Cell_963	4	no
Cell_964	4	no
Cell_965	4	no
Cell_966	4	no
Cell_967	3	no
Cell_968	5	no
Cell_969	3	no
Cell_970	1	no
Cell_971	3	no
Cell_972	3	no
Cell_973	3	no
Cell_974	5	no
Cell_975	4	no
Cell_976	4	no
Cell_977	3	no
Cell_978	4	no
Cell_979	6	no
Cell_980	7	yes
Cell_981	4	no
Cell_982	4	no
Cell_983	6	no
Cell_984	5	no
Cell_985	1	no
Cell_986	4	no
Cell_987	3	no
Cell_988	3	no
Cell_989	5	no
Cell_990	1	no
Cell_991	6	no
Cell_992	3	no
Cell_993	3	no
Cell_994	6	no
Cell_995	3	no
Cell_996	4	no
Cell_997	1	no
Cell_998	4	yes
Cell_999	7	no
Cell_1000	2	no
Cell_1001	2	no
Cell_1002	4	no
Cell_1003	1	no
Cell_1004	6	no
Cell_1005	6	no
Cell_1006	3	no
Cell_1007	6	no
Cell_1008	4	no
Cell_1009	6	no
Cell_1010	4	no
Cell_1011	3	no
Cell_1012	4	no
Cell_1013	1	no
Cell_1014	4	no
Cell_1015	4	no
Cell_1016	5	no
Cell_1017	3	no
Cell_1018	4	no
Cell_1019	3	no
Cell_1020	3	no
Cell_1021	1	no
Cell_1022	1	no
Cell_1023	4	no
Cell_1024	4	no
Cell_1025	4	no
Cell_1026	3	no
Cell_1027	3	no
Cell_1028	1	no
Cell_1029	3	no
Cell_1030	3	no
Cell_1031	4	no
Cell_1032	4	no
Cell_1033	3	no
Cell_1034	6	no
Cell_1035	1	no
Cell_1036	3	no
Cell_1037	1	no
Cell_1038	3	no
Cell_1039	3	no
Cell_1040	3	no
Cell_1041	5	no
Cell_1042	4	no
Cell_1043	6	no
Cell_1044	7	no
Cell_1045	3	no
Cell_1046	6	no
Cell_1047	4	no
Cell_1048	1	no
Cell_1049	1	no
Cell_1050	4	no
Cell_1051	3	no
Cell_1052	4	no
Cell_1053	3	no
Cell_1054	3	no
Cell_1055	3	no
Cell_1056	3	no
Cell_1057	4	no
Cell_1058	6	no
Cell_1059	3	no
Cell_1060	3	no
Cell_1061	3	no
Cell_1062	4	no
Cell_1063	2	no
Cell_1064	3	no
Cell_1065	4	no
Cell_1066	4	no
Cell_1067	3	no
Cell_1068	3	no
Cell_1069	3	no
Cell_1070	4	no
Cell_1071	4	no
Cell_1072	6	no
Cell_1073	3	no
Cell_1074	3	no
Cell_1075	3	no
Cell_1076	4	no
Cell_1077	3	no
Cell_1078	3	no
Cell_1079	6	no
Cell_1080	4	no
Cell_1081	6	no
Cell_1082	4	no
Cell_1083	3	no
Cell_1084	6	no
Cell_1085	5	no
Cell_1086	7	no
Cell_1087	4	no
Cell_1088	4	no
Cell_1089	4	no
Cell_1090	1	no
Cell_1091	3	no
Cell_1092	4	no
Cell_1093	4	no
Cell_1094	4	no
Cell_1095	4	no
Cell_1096	3	no
Cell_1097	3	no
Cell_1098	4	no
Cell_1099	4	no
Cell_1100	4	no
Cell_1101	3	no
Cell_1102	6	no
Cell_1103	1	no
Cell_1104	7	yes
Cell_1105	3	no
Cell_1106	4	no
Cell_1107	4	no
Cell_1108	5	no
Cell_1109	3	no
Cell_1110	4	no
Cell_1111	6	no
Cell_1112	1	no
Cell_1113	1	no
Cell_1114	7	yes
Cell_1115	4	no
Cell_1116	6	no
Cell_1117	4	no
Cell_1118	4	no
Cell_1119	4	no
Cell_1120	4	no
Cell_1121	3	no
Cell_1122	4	no
Cell_1123	3	no
Cell_1124	3	no
Cell_1125	1	yes
Cell_1126	3	no
Cell_1127	3	no
Cell_1128	3	no
Cell_1129	4	no
Cell_1130	1	no
Cell_1131	4	no
Cell_1132	3	no
Cell_1133	3	no
Cell_1134	6	no
Cell_1135	3	no
Cell_1136	4	no
Cell_1137	3	no
Cell_1138	1	no
Cell_1139	3	no
Cell_1140	1	no
Cell_1141	6	no
Cell_1142	1	no
Cell_1143	3	no
Cell_1144	6	no
Cell_1145	3	no
Cell_1146	6	no
Cell_1147	4	no
Cell_1148	4	no
Cell_1149	3	no
Cell_1150	5	no
Cell_1151	4	no
Cell_1152	3	no
Cell_1153	4	no
Cell_1154	4	no
Cell_1155	3	no
Cell_1156	3	no
Cell_1157	4	no
Cell_1158	4	no
Cell_1159	4	no
Cell_1160	4	no
Cell_1161	1	no
Cell_1162	5	no
Cell_1163	1	no
Cell_1164	1	no
Cell_1165	5	no
Cell_1166	1	no
Cell_1167	4	no
Cell_1168	2	no
Cell_1169	3	no
Cell_1170	4	no
Cell_1171	3	no
Cell_1172	3	no
Cell_1173	4	no
Cell_1174	3	no
Cell_1175	1	no
Cell_1176	3	no
Cell_1177	4	no
Cell_1178	6	no
Cell_1179	1	no
Cell_1180	3	no
Cell_1181	4	no
Cell_1182	6	no
Cell_1183	6	no
Cell_1184	4	no
Cell_1185	5	no
Cell_1186	4	no
Cell_1187	4	no
Cell_1188	3	no
Cell_1189	3	no
Cell_1190	7	no
Cell_1191	4	no
Cell_1192	1	no
Cell_1193	3	no
Cell_1194	6	no
Cell_1195	6	no
Cell_1196	4	no
Cell_1197	3	no
Cell_1198	7	no
Cell_1199	3	yes
Cell_1200	4	no
Cell_1201	3	no
Cell_1202	6	no
Cell_1203	5	no
Cell_1204	4	no
Cell_1205	4	no
Cell_1206	4	no
Cell_1207	4	no
Cell_1208	4	no
Cell_1209	1	no
Cell_1210	1	no
Cell_1211	3	no
Cell_1212	3	no
Cell_1213	4	no
Cell_1214	5	no
Cell_1215	4	no
Cell_1216	6	no
Cell_1217	4	no
Cell_1218	3	no
Cell_1219	4	no
Cell_1220	3	no
Cell_1221	4	no
Cell_1222	3	no
Cell_1223	3	no
Cell_1224	4	no
Cell_1225	1	no
Cell_1226	1	no
Cell_1227	6	no
Cell_1228	4	no
Cell_1229	4	no
Cell_1230	3	no
Cell_1231	4	no
Cell_1232	3	no
Cell_1233	4	no
Cell_1234	4	no
Cell_1235	4	no
Cell_1236	3	no
Cell_1237	7	yes
Cell_1238	4	no
Cell_1239	1	no
Cell_1240	3	no
Cell_1241	3	no
Cell_1242	1	no
Cell_1243	6	no
Cell_1244	4	no
Cell_1245	4	no
Cell_1246	5	no
Cell_1247	4	no
Cell_1248	4	no
Cell_1249	1	no
Cell_1250	4	no
Cell_1251	3	no
Cell_1252	4	no
Cell_1253	6	no
Cell_1254	4	no
Cell_1255	1	no
Cell_1256	6	no
Cell_1257	1	no
Cell_1258	4	no
Cell_1259	4	no
Cell_1260	5	no
Cell_1261	7	no
Cell_1262	3	no
Cell_1263	3	no
Cell_1264	6	no
Cell_1265	4	no
Cell_1266	3	no
Cell_1267	3	no
Cell_1268	2	no
Cell_1269	6	no
Cell_1270	3	no
Cell_1271	3	no
Cell_1272	4	no
Cell_1273	6	no
Cell_1274	4	no
Cell_1275	4	no
Cell_1276	4	no
Cell_1277	1	no
Cell_1278	4	no
Cell_1279	4	no
Cell_1280	4	no
Cell_1281	6	no
Cell_1282	7	yes
Cell_1283	4	no
Cell_1284	3	no
Cell_1285	7	no
Cell_1286	4	no
Cell_1287	7	yes
Cell_1288	4	no
Cell_1289	5	no
Cell_1290	4	no
Cell_1291	4	no
Cell_1292	4	no
Cell_1293	6	no
Cell_1294	3	no
Cell_1295	4	no
Cell_1296	1	no
Cell_1297	6	no
Cell_1298	3	no
Cell_1299	5	no
Cell_1300	4	no
Cell_1301	4	no
Cell_1302	4	no
Cell_1303	3	no
Cell_1304	4	no
Cell_1305	4	no
Cell_1306	6	no
Cell_1307	6	no
Cell_1308	4	no
Cell_1309	4	no
Cell_1310	4	no
Cell_1311	4	no
Cell_1312	4	no
Cell_1313	4	no
Cell_1314	3	no
Cell_1315	3	no
Cell_1316	4	no
Cell_1317	4	no
Cell_1318	3	no
Cell_1319	4	no
Cell_1320	4	no
Cell_1321	4	no
Cell_1322	6	no
Cell_1323	5	no
Cell_1324	3	no
Cell_1325	3	no
Cell_1326	3	no
Cell_1327	4	no
Cell_1328	1	no
Cell_1329	6	no
Cell_1330	3	no
Cell_1331	3	no
Cell_1332	5	no
Cell_1333	5	no
Cell_1334	2	no
Cell_1335	4	no
Cell_1336	5	no
Cell_1337	3	no
Cell_1338	3	no
Cell_1339	4	no
Cell_1340	7	no
Cell_1341	3	no
Cell_1342	3	no
Cell_1343	1	no
Cell_1344	4	no
Cell_1345	3	no
Cell_1346	4	no
Cell_1347	1	no
Cell_1348	6	no
Cell_1349	4	no
Cell_1350	4	no
Cell_1351	4	no
Cell_1352	4	no
Cell_1353	4	no
Cell_1354	3	no
Cell_1355	1	no
Cell_1356	4	no
Cell_1357	4	no
Cell_1358	4	no
