cell	Node 0	Node 1	Node 2	Node 3	Node 4
Cell_1207	0.565622	5.06716e-24	0.0571568	0.376794	0.000427607
Cell_1208	0.42854	0.497947	0.0433046	0.0115088	0.0186991
Cell_1209	5.3768e-10	2.85146e-32	5.43332e-11	8.4642e-12	1
Cell_1210	3.70718e-20	1	2.0197e-22	6.83235e-22	3.25758e-23
Cell_1211	2.49204e-09	2.89566e-09	2.51824e-10	1	7.50448e-11
Cell_1212	4.58381e-23	5.3262e-23	2.49729e-25	7.58454e-25	1
Cell_1213	0.451817	0.524993	0.00190113	0.0077548	0.0135342
Cell_1214	2.43766e-05	2.83247e-05	9.6238e-08	3.83365e-07	0.999947
Cell_1215	0.000214771	0.000249556	2.17029e-05	4.88617e-06	0.999509
Cell_1216	2.31525e-10	3.38383e-29	2.70129e-05	3.79632e-12	0.999973
Cell_1217	0.221286	0.257126	0.0223613	0.147412	0.351815
Cell_1218	1.09435e-08	1.2716e-08	1.10586e-09	1.75316e-10	1
Cell_1219	0.258336	0.300176	0.0261052	0.00466432	0.410719
Cell_1220	1.0825e-19	1	1.09388e-20	1.72122e-21	1.04176e-22
Cell_1221	3.07503e-12	1	3.10736e-13	4.8286e-14	9.59063e-14
Cell_1222	0.892526	4.30789e-07	0.0901909	0.0164493	0.000833771
Cell_1223	2.50996e-16	1.3311e-38	2.53635e-17	3.94735e-18	1
Cell_1224	2.15512e-09	3.0084e-34	8.33046e-12	3.39875e-11	1
Cell_1225	0.000314096	0.000364967	3.17398e-05	0.99928	9.6493e-06
Cell_1226	3.37564e-05	4.93362e-24	3.41113e-06	0.999963	3.37838e-08
Cell_1227	0.451906	0.525097	0.00197807	0.00735704	0.0136628
Cell_1228	1.00249e-18	1	1.01303e-19	1.58971e-20	1.28057e-21
Cell_1229	0.598287	8.92429e-28	0.0024809	0.398554	0.0006776
Cell_1230	1.26673e-15	1.72794e-41	1.28005e-16	2.12869e-17	1
Cell_1231	0.3379	0.392627	0.0341453	0.225095	0.0102325
Cell_1232	1.25656e-16	1	6.41112e-19	2.85875e-18	3.82808e-18
Cell_1233	7.04661e-15	1	7.12069e-16	1.13483e-16	2.12454e-16
Cell_1234	3.07503e-12	1	3.10736e-13	4.84632e-14	1.2057e-13
Cell_1235	1.87832e-05	9.40149e-25	1.89807e-06	0.999979	1.65798e-08
Cell_1236	2.79798e-24	1	2.8274e-25	4.49348e-26	1.97288e-27
Cell_1237	4.17153e-15	5.64622e-33	4.21539e-16	6.58863e-17	1
Cell_1238	4.57883e-06	1.42585e-30	4.62697e-07	0.999995	4.24255e-09
Cell_1239	1.01067e-19	4.35256e-37	1.02129e-20	1.591e-21	1
Cell_1240	0.894924	6.53252e-28	0.0904333	0.0140626	0.000579603
Cell_1241	0.431569	0.501466	0.0436106	0.00709687	0.0162569
Cell_1242	0.000205453	0.000238728	2.07613e-05	3.33114e-06	0.999532
Cell_1243	0.000511584	0.00059444	2.61016e-06	0.998876	1.53353e-05
Cell_1244	6.75585e-29	1	6.82687e-30	1.17526e-30	4.44238e-32
Cell_1245	1.78912e-16	2.61487e-35	9.12829e-19	2.92634e-18	1
Cell_1246	0.349155	0.405705	0.00169122	0.232593	0.0108559
Cell_1247	1.04805e-17	1	5.70987e-20	2.0522e-19	1.03955e-20
Cell_1248	0.565658	4.12903e-28	0.0571605	0.376818	0.000363955
Cell_1249	0.894937	3.3009e-34	0.0904346	0.0140628	0.000565629
Cell_1250	0.598216	2.57629e-18	0.00261849	0.398507	0.000658983
Cell_1251	1.76165e-15	1	1.78017e-16	2.88141e-17	8.25333e-17
Cell_1252	0.000268514	1.15639e-21	1.20719e-06	4.29215e-06	0.999726
Cell_1253	0.433082	0.503224	0.0437635	0.00679279	0.0131383
Cell_1254	0.431251	0.501097	0.0435785	0.00879193	0.0152812
Cell_1255	4.6074e-16	1	4.65584e-17	7.44352e-18	1.89605e-17
Cell_1256	1.30252e-20	1	1.31622e-21	2.18884e-22	1.16245e-23
Cell_1257	0.265014	0.307936	0.00144382	0.00426796	0.421337
Cell_1258	6.87182e-19	5.0161e-46	3.08945e-21	1.09629e-20	1
Cell_1259	0.893101	4.73636e-23	0.0902491	0.0157864	0.000863032
Cell_1260	3.24749e-19	1	3.28164e-20	5.24651e-21	3.19616e-22
Cell_1261	0.451214	0.524294	0.00245825	0.00784941	0.0141843
Cell_1262	1.25656e-16	1	1.26977e-17	2.018e-18	1.38738e-19
Cell_1263	2.80808e-06	3.26288e-06	0.0325194	4.42051e-08	0.967475
Cell_1264	3.25081e-11	4.40001e-29	1.39236e-13	5.18616e-13	1
Cell_1265	1.12837e-17	5.25117e-46	1.14023e-18	1.77379e-19	1
Cell_1266	9.32763e-06	1.08383e-05	4.08287e-08	1.48547e-07	0.99998
Cell_1267	1.44083e-08	2.60167e-36	1.45598e-09	2.26499e-10	1
Cell_1268	1.37301e-05	1.94286e-22	7.48025e-08	2.17727e-07	0.999986
Cell_1269	2.08362e-11	3.10802e-38	1.29991e-05	3.27545e-13	0.999987
Cell_1270	0.000202947	0.000235817	8.6925e-07	0.999554	6.16904e-06
Cell_1271	2.76258e-06	3.90915e-23	2.79163e-07	4.34278e-08	0.999997
Cell_1272	3.51798e-12	1.03317e-37	3.55496e-13	5.53264e-14	1
Cell_1273	8.09179e-07	9.40234e-07	3.46582e-09	1.29631e-08	0.999998
Cell_1274	7.04661e-15	1	3.08442e-17	1.12887e-16	2.19092e-16
Cell_1275	0.452161	0.525394	0.00171697	0.00712617	0.0136014
Cell_1276	9.60919e-08	2.98095e-26	9.71021e-09	1.53031e-09	1
Cell_1277	9.78155e-07	3.30489e-28	9.88438e-08	1.54626e-08	0.999999
Cell_1278	0.000134707	0.000156525	1.36124e-05	2.12302e-06	0.999693
Cell_1279	0.432616	0.502683	0.0437165	0.0076469	0.0133372
Cell_1280	1.70224e-09	4.08095e-38	1.72013e-10	2.69342e-11	1
Cell_1281	0.597953	8.09336e-19	0.00312477	0.398332	0.000590612
Cell_1282	3.05827e-06	3.55359e-06	1.4213e-08	4.83905e-08	0.999993
Cell_1283	0.894132	1.30681e-19	0.0903532	0.0147034	0.000811865
Cell_1284	0.894885	8.16263e-29	0.0904293	0.0140874	0.000598566
Cell_1285	1.64933e-11	1	7.98896e-14	3.03973e-13	5.08475e-13
Cell_1286	0.980088	4.56112e-29	0.00385219	0.015407	0.000652467
Cell_1287	0.432464	0.502506	0.043701	0.00726739	0.0140622
Cell_1288	1.44697e-15	4.88889e-37	1.46218e-16	2.27668e-17	1
Cell_1289	9.22055e-07	2.15066e-27	9.31749e-08	0.999999	7.52038e-10
Cell_1290	0.349278	0.405847	0.00146967	0.232675	0.0107301
Cell_1291	0.565625	3.67459e-21	0.0571571	0.376796	0.000422522
Cell_1292	0.891723	1.21639e-26	0.0901098	0.0175638	0.000603539
Cell_1293	1.6624e-13	8.81616e-36	9.05686e-16	2.67723e-15	1
Cell_1294	0.221286	0.257126	0.0223613	0.147412	0.351815
Cell_1295	4.06147e-06	1.25204e-32	4.10417e-07	6.47945e-08	0.999995
Cell_1296	2.02703e-16	3.2818e-40	2.04835e-17	3.18523e-18	1
Cell_1297	6.23356e-06	7.24315e-06	6.29909e-07	1.18077e-07	0.999986
Cell_1298	1.4561e-05	2.12814e-24	1.47141e-06	2.298e-07	0.999984
Cell_1299	5.67703e-15	3.60216e-40	5.73671e-16	8.93682e-17	1
Cell_1300	0.34875	0.405234	0.00162078	0.232323	0.0120727
Cell_1301	1.39269e-12	6.11351e-34	5.64814e-15	2.19128e-14	1
Cell_1302	1.07587e-09	1.07135e-39	6.90478e-12	2.10156e-11	1
Cell_1303	0.598304	3.17297e-23	0.00268987	0.398566	0.000440123
Cell_1304	3.07503e-12	1	3.10736e-13	5.66728e-14	9.99892e-14
Cell_1305	1.976e-09	8.50988e-27	1.99677e-10	3.39152e-11	1
Cell_1306	0.952051	1.76232e-22	0.00369536	0.015753	0.0285005
Cell_1307	0.336884	0.391446	0.0340426	0.224418	0.013209
Cell_1308	0.33785	0.392569	0.0341402	0.225062	0.010379
Cell_1309	0.978248	1.72035e-20	0.00532956	0.0155545	0.00086794
Cell_1310	0.00177684	8.54859e-20	7.98836e-06	3.09103e-05	0.998184
Cell_1311	2.08846e-11	1.52447e-38	1.0116e-13	1.39124e-11	1
Cell_1312	0.349099	0.405639	0.00190191	0.232555	0.0108053
