cell	node	doublet
Cell_466	1	no
Cell_467	1	no
Cell_468	3	no
Cell_469	3	no
Cell_470	5	no
Cell_471	3	no
Cell_472	4	no
Cell_473	1	no
Cell_474	3	no
Cell_475	1	no
Cell_476	1	no
Cell_477	0	no
Cell_478	3	no
Cell_479	3	no
Cell_480	3	no
Cell_481	0	no
Cell_482	4	no
Cell_483	0	no
Cell_484	3	no
Cell_485	5	no
Cell_486	3	no
Cell_487	3	no
Cell_488	3	no
Cell_489	3	no
Cell_490	3	no
Cell_491	1	no
Cell_492	0	no
Cell_493	3	no
Cell_494	1	no
Cell_495	1	no
Cell_496	3	no
Cell_497	3	no
Cell_498	3	no
Cell_499	3	no
Cell_500	3	no
Cell_501	5	no
Cell_502	1	no
Cell_503	3	no
Cell_504	0	no
Cell_505	3	no
Cell_506	1	no
Cell_507	3	no
Cell_508	3	no
Cell_509	3	no
Cell_510	1	no
Cell_511	5	no
Cell_512	3	no
Cell_513	0	no
Cell_514	1	no
Cell_515	0	no
Cell_516	3	no
Cell_517	3	no
Cell_518	1	no
Cell_519	3	no
Cell_520	3	no
Cell_521	3	no
Cell_522	0	no
Cell_523	3	no
Cell_524	5	no
Cell_525	0	no
Cell_526	5	no
Cell_527	5	no
Cell_528	0	no
Cell_529	3	no
Cell_530	3	no
Cell_531	1	no
Cell_532	3	no
Cell_533	3	no
Cell_534	3	no
Cell_535	3	no
Cell_536	4	no
Cell_537	1	no
Cell_538	3	no
Cell_539	3	no
Cell_540	3	no
Cell_541	3	no
Cell_542	3	no
Cell_543	3	no
Cell_544	3	no
Cell_545	3	no
Cell_546	0	no
Cell_547	3	no
Cell_548	0	no
Cell_549	0	no
Cell_550	3	no
Cell_551	3	no
Cell_552	1	no
Cell_553	4	no
Cell_554	3	no
Cell_555	3	no
Cell_556	3	no
Cell_557	3	no
Cell_558	3	no
Cell_559	5	no
Cell_560	0	no
Cell_561	3	no
Cell_562	0	no
Cell_563	3	no
Cell_564	3	no
Cell_565	3	no
Cell_566	3	no
Cell_567	5	yes
Cell_568	3	no
Cell_569	3	no
Cell_570	1	no
Cell_571	3	no
Cell_572	3	no
Cell_573	3	no
Cell_574	2	no
Cell_575	3	no
Cell_576	4	no
Cell_577	3	no
Cell_578	3	no
Cell_579	0	no
Cell_580	5	yes
Cell_581	3	no
Cell_582	3	no
Cell_583	3	no
Cell_584	1	no
Cell_585	3	no
Cell_586	3	no
Cell_587	1	no
Cell_588	3	no
Cell_589	3	no
Cell_590	3	no
Cell_591	0	no
Cell_592	3	no
Cell_593	3	no
Cell_594	3	no
Cell_595	1	no
Cell_596	5	no
Cell_597	3	no
Cell_598	3	no
Cell_599	4	no
Cell_600	3	no
Cell_601	1	yes
Cell_602	0	no
Cell_603	1	no
Cell_604	4	no
Cell_605	3	no
Cell_606	1	no
Cell_607	3	no
Cell_608	1	no
Cell_609	4	no
Cell_610	0	no
Cell_611	1	no
Cell_612	3	no
Cell_613	3	no
Cell_614	3	no
Cell_615	3	no
Cell_616	3	no
Cell_617	3	no
Cell_618	3	no
Cell_619	0	no
Cell_620	1	no
Cell_621	3	no
Cell_622	3	no
Cell_623	1	no
Cell_624	3	no
Cell_625	1	no
Cell_626	3	no
Cell_627	3	no
Cell_628	3	no
Cell_629	3	no
Cell_630	3	no
Cell_631	3	no
Cell_632	3	no
Cell_633	1	no
Cell_634	3	no
Cell_635	1	no
Cell_636	5	no
Cell_637	3	no
Cell_638	3	no
Cell_639	3	no
Cell_640	1	no
Cell_641	3	no
Cell_642	3	no
Cell_643	0	no
Cell_644	3	no
Cell_645	0	no
Cell_646	3	no
Cell_647	3	no
Cell_648	0	no
Cell_649	3	no
Cell_650	5	no
Cell_651	3	no
Cell_652	3	no
Cell_653	1	no
Cell_654	0	no
Cell_655	3	no
Cell_656	3	no
Cell_657	3	no
Cell_658	1	no
Cell_659	1	no
Cell_660	3	no
Cell_661	3	no
Cell_662	1	no
Cell_663	3	no
Cell_664	3	no
Cell_665	1	no
Cell_666	3	no
Cell_667	3	no
Cell_668	3	no
Cell_669	0	no
Cell_670	3	no
Cell_671	3	no
Cell_672	1	no
Cell_673	2	no
Cell_674	3	no
Cell_675	5	no
Cell_676	3	no
Cell_677	1	no
Cell_678	3	no
Cell_679	3	no
Cell_680	1	no
Cell_681	1	no
Cell_682	3	no
Cell_683	3	no
Cell_684	1	no
Cell_685	3	no
Cell_686	3	no
Cell_687	3	no
Cell_688	0	no
Cell_689	1	no
Cell_690	3	no
Cell_691	3	no
Cell_692	1	no
Cell_693	0	no
Cell_694	3	no
Cell_695	0	no
Cell_696	3	no
Cell_697	3	no
Cell_698	5	no
Cell_699	3	no
Cell_700	3	no
Cell_701	3	no
Cell_702	3	no
Cell_703	3	no
Cell_704	3	no
Cell_705	3	no
Cell_706	3	no
Cell_707	3	no
Cell_708	3	no
Cell_709	3	no
Cell_710	0	no
Cell_711	1	no
Cell_712	3	no
Cell_713	3	no
Cell_714	3	no
Cell_715	3	no
Cell_716	3	no
Cell_717	0	no
Cell_718	1	no
Cell_719	1	no
Cell_720	3	no
Cell_721	0	no
Cell_722	3	no
Cell_723	3	no
Cell_724	3	no
Cell_725	1	no
Cell_726	4	no
Cell_727	0	no
Cell_728	3	no
Cell_729	3	no
Cell_730	3	no
Cell_731	3	no
Cell_732	1	no
Cell_733	3	no
Cell_734	0	no
Cell_735	4	no
Cell_736	3	no
Cell_737	3	no
Cell_738	4	no
Cell_739	3	no
Cell_740	3	no
Cell_741	3	no
Cell_742	1	no
Cell_743	1	no
Cell_744	3	no
Cell_745	3	no
Cell_746	3	no
Cell_747	5	no
Cell_748	3	no
Cell_749	3	no
Cell_750	3	no
Cell_751	4	no
Cell_752	3	no
Cell_753	4	no
Cell_754	3	no
Cell_755	3	no
Cell_756	0	no
Cell_757	3	no
Cell_758	0	no
Cell_759	3	no
Cell_760	3	no
Cell_761	1	no
Cell_762	1	no
Cell_763	3	no
Cell_764	0	no
Cell_765	3	no
Cell_766	0	no
Cell_767	3	no
Cell_768	3	no
Cell_769	3	no
Cell_770	3	no
Cell_771	1	no
Cell_772	3	no
Cell_773	0	no
Cell_774	3	no
Cell_775	3	no
Cell_776	1	no
Cell_777	3	no
Cell_778	3	no
Cell_779	3	no
Cell_780	3	no
Cell_781	3	no
Cell_782	3	no
Cell_783	5	no
Cell_784	3	no
Cell_785	3	no
Cell_786	1	no
Cell_787	3	no
Cell_788	4	no
Cell_789	3	no
Cell_790	3	no
Cell_791	3	no
Cell_792	3	no
Cell_793	3	no
Cell_794	1	no
Cell_795	1	no
Cell_796	3	no
Cell_797	3	no
Cell_798	3	no
Cell_799	4	no
Cell_800	0	no
Cell_801	3	no
Cell_802	2	no
Cell_803	3	no
Cell_804	3	no
Cell_805	3	no
Cell_806	3	no
Cell_807	3	no
Cell_808	3	no
Cell_809	1	no
Cell_810	3	no
Cell_811	3	no
Cell_812	2	no
Cell_813	3	no
Cell_814	0	no
Cell_815	0	no
Cell_816	1	no
Cell_817	2	no
Cell_818	3	no
Cell_819	3	no
Cell_820	3	no
Cell_821	3	no
Cell_822	3	no
Cell_823	4	no
Cell_824	4	no
Cell_825	3	no
Cell_826	1	no
Cell_827	3	no
Cell_828	0	no
Cell_829	3	no
Cell_830	1	no
Cell_831	3	no
Cell_832	3	no
Cell_833	1	no
Cell_834	3	no
Cell_835	1	no
Cell_836	3	no
Cell_837	5	no
Cell_838	1	no
Cell_839	4	no
Cell_840	3	no
Cell_841	4	no
Cell_842	3	no
Cell_843	1	no
Cell_844	4	no
Cell_845	3	no
Cell_846	3	no
Cell_847	1	no
Cell_848	5	no
Cell_849	3	no
Cell_850	1	no
Cell_851	3	no
Cell_852	5	no
Cell_853	3	no
Cell_854	1	no
Cell_855	3	no
Cell_856	3	no
Cell_857	3	no
Cell_858	1	no
Cell_859	3	no
Cell_860	3	no
Cell_861	3	no
Cell_862	0	no
Cell_863	3	no
Cell_864	3	no
Cell_865	1	no
Cell_866	3	no
Cell_867	1	no
Cell_868	1	yes
Cell_869	3	no
Cell_870	1	no
Cell_871	3	no
Cell_872	1	no
Cell_873	0	no
Cell_874	3	no
Cell_875	2	no
Cell_876	3	no
Cell_877	1	no
Cell_878	5	no
Cell_879	3	no
Cell_880	3	no
Cell_881	3	no
Cell_882	3	no
Cell_883	3	no
Cell_884	3	no
Cell_885	2	no
Cell_886	1	no
Cell_887	3	no
Cell_888	3	no
Cell_889	3	no
Cell_890	1	no
Cell_891	1	no
Cell_892	1	no
Cell_893	3	no
Cell_894	4	no
Cell_895	3	no
Cell_896	3	no
Cell_897	3	no
Cell_898	3	no
Cell_899	3	no
Cell_900	3	no
Cell_901	5	no
Cell_902	1	no
Cell_903	3	no
Cell_904	3	no
Cell_905	0	no
Cell_906	3	no
Cell_907	1	no
Cell_908	3	no
Cell_909	1	no
Cell_910	3	no
Cell_911	1	no
Cell_912	3	no
Cell_913	3	no
Cell_914	3	no
Cell_915	0	no
Cell_916	3	no
Cell_917	3	no
Cell_918	3	no
Cell_919	3	no
Cell_920	3	no
Cell_921	4	no
Cell_922	3	no
Cell_923	1	no
Cell_924	3	no
Cell_925	3	no
Cell_926	3	no
Cell_927	3	no
Cell_928	3	no
Cell_929	3	no
Cell_930	3	no
Cell_931	4	no
Cell_932	3	no
Cell_933	3	no
Cell_934	3	no
Cell_935	3	no
Cell_936	5	no
Cell_937	5	no
Cell_938	3	no
Cell_939	3	no
Cell_940	3	no
Cell_941	4	no
Cell_942	3	no
Cell_943	3	no
Cell_944	3	no
Cell_945	0	no
Cell_946	3	no
Cell_947	1	no
Cell_948	3	no
Cell_949	3	no
Cell_950	3	no
Cell_951	3	no
Cell_952	3	no
Cell_953	3	no
Cell_954	3	no
Cell_955	3	no
Cell_956	3	no
Cell_957	3	no
Cell_958	5	no
Cell_959	3	no
Cell_960	1	no
Cell_961	3	no
Cell_962	3	no
Cell_963	1	no
Cell_964	3	no
Cell_965	3	no
Cell_966	3	no
Cell_967	3	no
Cell_968	3	no
Cell_969	1	no
Cell_970	3	no
Cell_971	3	no
Cell_972	3	no
Cell_973	1	no
Cell_974	3	no
Cell_975	4	no
Cell_976	0	no
Cell_977	3	no
Cell_978	3	no
Cell_979	5	no
Cell_980	3	no
Cell_981	5	yes
Cell_982	0	no
Cell_983	1	no
Cell_984	3	no
Cell_985	3	no
Cell_986	3	no
Cell_987	3	no
Cell_988	3	no
Cell_989	3	no
Cell_990	1	no
Cell_991	3	no
Cell_992	3	no
Cell_993	3	no
Cell_994	3	no
Cell_995	3	no
Cell_996	5	no
Cell_997	0	no
Cell_998	3	no
Cell_999	3	no
Cell_1000	0	no
Cell_1001	3	no
Cell_1002	3	no
Cell_1003	0	no
Cell_1004	5	no
Cell_1005	3	no
Cell_1006	3	no
Cell_1007	1	no
Cell_1008	3	no
Cell_1009	0	no
Cell_1010	1	no
Cell_1011	3	no
Cell_1012	0	no
Cell_1013	3	no
Cell_1014	5	no
Cell_1015	1	no
Cell_1016	1	no
Cell_1017	1	no
Cell_1018	3	no
Cell_1019	3	no
Cell_1020	4	no
Cell_1021	3	no
Cell_1022	5	no
Cell_1023	3	no
Cell_1024	3	no
Cell_1025	3	no
Cell_1026	3	no
Cell_1027	3	no
Cell_1028	3	no
Cell_1029	0	no
Cell_1030	3	no
Cell_1031	3	no
Cell_1032	3	no
Cell_1033	5	no
Cell_1034	3	no
Cell_1035	3	no
Cell_1036	3	no
Cell_1037	3	no
Cell_1038	3	no
Cell_1039	3	no
Cell_1040	0	no
Cell_1041	0	no
Cell_1042	0	no
Cell_1043	4	no
Cell_1044	3	no
Cell_1045	5	no
Cell_1046	3	no
Cell_1047	3	no
Cell_1048	2	no
Cell_1049	3	no
Cell_1050	3	no
Cell_1051	3	no
Cell_1052	3	no
Cell_1053	3	no
Cell_1054	3	no
Cell_1055	1	no
Cell_1056	3	no
Cell_1057	1	no
Cell_1058	3	no
Cell_1059	3	no
Cell_1060	5	no
Cell_1061	3	no
Cell_1062	1	no
Cell_1063	0	no
Cell_1064	3	no
Cell_1065	3	no
Cell_1066	0	no
Cell_1067	1	no
Cell_1068	3	no
Cell_1069	5	no
Cell_1070	3	no
Cell_1071	3	no
Cell_1072	4	no
Cell_1073	1	no
Cell_1074	1	no
Cell_1075	3	no
Cell_1076	0	no
Cell_1077	3	no
Cell_1078	0	no
Cell_1079	3	no
Cell_1080	1	no
Cell_1081	1	no
Cell_1082	3	no
Cell_1083	0	no
Cell_1084	1	no
Cell_1085	3	no
Cell_1086	1	no
Cell_1087	3	no
Cell_1088	3	no
Cell_1089	3	no
Cell_1090	3	no
Cell_1091	0	no
Cell_1092	3	no
Cell_1093	3	no
Cell_1094	5	no
Cell_1095	1	no
Cell_1096	3	no
Cell_1097	3	no
Cell_1098	3	no
Cell_1099	3	no
Cell_1100	3	no
Cell_1101	3	no
Cell_1102	0	no
Cell_1103	1	no
Cell_1104	3	no
Cell_1105	3	no
Cell_1106	3	no
Cell_1107	3	no
Cell_1108	3	no
Cell_1109	1	no
Cell_1110	3	no
Cell_1111	3	no
Cell_1112	3	no
Cell_1113	3	no
Cell_1114	4	no
Cell_1115	3	no
Cell_1116	3	no
Cell_1117	0	no
Cell_1118	4	no
Cell_1119	1	no
Cell_1120	3	no
Cell_1121	3	no
Cell_1122	4	no
Cell_1123	3	no
Cell_1124	3	no
Cell_1125	1	no
Cell_1126	3	no
Cell_1127	5	no
Cell_1128	3	no
Cell_1129	3	no
Cell_1130	3	no
Cell_1131	4	no
Cell_1132	1	no
Cell_1133	5	no
Cell_1134	4	no
Cell_1135	3	no
Cell_1136	3	no
Cell_1137	3	no
Cell_1138	3	no
Cell_1139	1	no
Cell_1140	1	no
Cell_1141	3	no
Cell_1142	3	no
Cell_1143	1	no
Cell_1144	3	no
Cell_1145	3	no
Cell_1146	3	no
Cell_1147	3	no
Cell_1148	3	no
Cell_1149	3	no
Cell_1150	3	no
Cell_1151	3	no
Cell_1152	3	no
Cell_1153	1	no
Cell_1154	0	no
Cell_1155	1	no
Cell_1156	0	no
Cell_1157	3	no
Cell_1158	5	no
Cell_1159	3	no
Cell_1160	1	no
Cell_1161	3	no
Cell_1162	3	no
Cell_1163	3	no
Cell_1164	3	no
Cell_1165	1	no
Cell_1166	1	no
Cell_1167	3	no
Cell_1168	3	no
Cell_1169	3	no
Cell_1170	3	no
Cell_1171	1	no
Cell_1172	3	no
Cell_1173	0	no
Cell_1174	3	no
Cell_1175	0	no
Cell_1176	3	no
Cell_1177	3	no
Cell_1178	1	no
Cell_1179	3	no
Cell_1180	0	no
Cell_1181	3	no
Cell_1182	3	no
Cell_1183	1	no
Cell_1184	3	no
Cell_1185	1	no
Cell_1186	1	no
Cell_1187	3	no
Cell_1188	1	no
Cell_1189	3	no
Cell_1190	3	no
Cell_1191	5	no
Cell_1192	3	no
Cell_1193	3	no
Cell_1194	3	no
Cell_1195	1	no
Cell_1196	3	no
Cell_1197	3	no
Cell_1198	3	no
Cell_1199	3	no
Cell_1200	1	no
Cell_1201	1	no
Cell_1202	1	no
Cell_1203	3	no
Cell_1204	3	no
Cell_1205	3	no
Cell_1206	1	no
Cell_1207	3	no
Cell_1208	2	no
Cell_1209	3	no
Cell_1210	0	no
Cell_1211	3	no
Cell_1212	0	no
Cell_1213	3	no
Cell_1214	0	no
Cell_1215	3	no
Cell_1216	3	no
Cell_1217	3	no
Cell_1218	1	no
Cell_1219	3	no
Cell_1220	3	no
Cell_1221	3	no
Cell_1222	1	no
Cell_1223	3	no
Cell_1224	3	no
Cell_1225	1	no
Cell_1226	1	no
Cell_1227	4	no
Cell_1228	3	no
Cell_1229	3	no
Cell_1230	1	no
Cell_1231	3	no
Cell_1232	0	no
Cell_1233	1	no
Cell_1234	3	no
Cell_1235	1	no
Cell_1236	3	no
Cell_1237	3	no
Cell_1238	3	no
Cell_1239	3	no
Cell_1240	1	no
Cell_1241	3	no
Cell_1242	3	no
Cell_1243	3	no
Cell_1244	4	no
Cell_1245	4	no
Cell_1246	3	no
Cell_1247	3	no
Cell_1248	4	no
Cell_1249	0	no
Cell_1250	3	no
Cell_1251	3	no
Cell_1252	1	no
Cell_1253	3	no
Cell_1254	1	no
Cell_1255	3	no
Cell_1256	3	no
Cell_1257	1	no
Cell_1258	3	no
Cell_1259	3	no
Cell_1260	0	no
Cell_1261	3	no
Cell_1262	3	no
Cell_1263	3	no
Cell_1264	3	no
Cell_1265	3	no
Cell_1266	3	no
Cell_1267	5	no
Cell_1268	5	no
Cell_1269	3	no
Cell_1270	3	no
Cell_1271	3	no
Cell_1272	3	no
Cell_1273	5	no
Cell_1274	5	no
Cell_1275	3	no
Cell_1276	3	no
Cell_1277	3	no
Cell_1278	1	no
Cell_1279	4	no
Cell_1280	3	no
Cell_1281	0	no
Cell_1282	2	no
Cell_1283	0	no
Cell_1284	0	no
Cell_1285	0	no
Cell_1286	3	no
Cell_1287	1	no
Cell_1288	5	no
Cell_1289	1	no
Cell_1290	3	no
Cell_1291	1	no
Cell_1292	5	no
Cell_1293	3	no
Cell_1294	5	no
Cell_1295	3	no
Cell_1296	1	no
Cell_1297	0	no
Cell_1298	3	no
Cell_1299	3	no
Cell_1300	1	no
Cell_1301	3	no
Cell_1302	3	no
Cell_1303	3	no
Cell_1304	3	no
Cell_1305	3	no
Cell_1306	3	no
Cell_1307	3	no
Cell_1308	3	no
Cell_1309	1	no
Cell_1310	3	no
Cell_1311	3	no
Cell_1312	1	no
Cell_1313	5	no
Cell_1314	1	no
Cell_1315	3	no
Cell_1316	1	no
Cell_1317	3	no
Cell_1318	1	no
Cell_1319	5	no
Cell_1320	3	no
Cell_1321	3	no
Cell_1322	5	no
Cell_1323	3	no
Cell_1324	3	no
Cell_1325	1	no
Cell_1326	0	no
Cell_1327	1	no
Cell_1328	3	no
Cell_1329	3	no
Cell_1330	3	no
Cell_1331	3	no
Cell_1332	0	no
Cell_1333	1	no
Cell_1334	3	no
Cell_1335	1	no
Cell_1336	3	no
Cell_1337	0	no
Cell_1338	0	no
Cell_1339	1	no
Cell_1340	0	no
Cell_1341	1	no
Cell_1342	3	no
Cell_1343	3	no
Cell_1344	1	no
Cell_1345	3	no
Cell_1346	1	no
Cell_1347	4	no
Cell_1348	4	no
Cell_1349	5	no
Cell_1350	5	no
Cell_1351	3	no
Cell_1352	3	no
Cell_1353	3	no
Cell_1354	3	no
Cell_1355	3	no
Cell_1356	3	no
Cell_1357	2	no
Cell_1358	3	no
Cell_1359	3	no
Cell_1360	0	no
