cell	node	doublet
Cell_416	2	yes
Cell_417	2	yes
Cell_418	2	yes
Cell_419	2	yes
Cell_420	2	yes
Cell_421	2	yes
Cell_422	3	yes
Cell_423	3	yes
Cell_424	3	yes
Cell_425	2	yes
Cell_426	2	no
Cell_427	2	no
Cell_428	2	no
Cell_429	3	yes
Cell_430	3	yes
Cell_431	3	yes
Cell_432	2	no
Cell_433	2	yes
Cell_434	2	yes
Cell_435	2	yes
Cell_436	2	yes
Cell_437	2	no
Cell_438	2	yes
Cell_439	2	no
Cell_440	2	yes
Cell_441	2	no
Cell_442	3	yes
Cell_443	2	no
Cell_444	2	yes
Cell_445	3	yes
Cell_446	2	yes
Cell_447	2	no
Cell_448	2	yes
Cell_449	2	no
Cell_450	2	yes
Cell_451	2	yes
Cell_452	2	no
Cell_453	2	no
Cell_454	2	yes
Cell_455	2	no
Cell_456	2	no
Cell_457	2	no
Cell_458	2	no
Cell_459	3	yes
Cell_460	2	yes
Cell_461	2	yes
Cell_462	3	yes
Cell_463	2	yes
Cell_464	2	yes
Cell_465	2	yes
Cell_466	2	yes
Cell_467	2	no
Cell_468	3	yes
Cell_469	2	yes
Cell_470	3	yes
Cell_471	2	yes
Cell_472	2	yes
Cell_473	2	yes
Cell_474	2	yes
Cell_475	3	yes
Cell_476	2	yes
Cell_477	2	no
Cell_478	3	yes
Cell_479	2	no
Cell_480	2	yes
Cell_481	2	no
Cell_482	3	yes
Cell_483	2	no
Cell_484	3	yes
Cell_485	2	yes
Cell_486	2	yes
Cell_487	2	no
Cell_488	3	yes
Cell_489	2	yes
Cell_490	2	yes
Cell_491	2	yes
Cell_492	2	no
Cell_493	2	yes
Cell_494	2	yes
Cell_495	3	yes
Cell_496	2	yes
Cell_497	2	yes
Cell_498	3	yes
Cell_499	2	no
Cell_500	2	yes
Cell_501	2	yes
Cell_502	2	no
Cell_503	2	yes
Cell_504	2	no
Cell_505	2	yes
Cell_506	2	yes
Cell_507	3	yes
Cell_508	2	no
Cell_509	2	yes
Cell_510	2	no
Cell_511	2	yes
Cell_512	2	yes
Cell_513	2	no
Cell_514	3	yes
Cell_515	2	no
Cell_516	2	yes
Cell_517	2	no
Cell_518	2	yes
Cell_519	2	yes
Cell_520	2	no
Cell_521	2	no
Cell_522	2	no
Cell_523	2	no
Cell_524	2	yes
Cell_525	2	no
Cell_526	2	no
Cell_527	2	yes
Cell_528	2	no
Cell_529	2	no
Cell_530	2	yes
Cell_531	2	yes
Cell_532	2	yes
Cell_533	3	yes
Cell_534	2	yes
Cell_535	2	yes
Cell_536	3	no
Cell_537	2	no
Cell_538	2	no
Cell_539	3	yes
Cell_540	2	yes
Cell_541	2	no
Cell_542	2	yes
Cell_543	2	yes
Cell_544	2	no
Cell_545	3	yes
Cell_546	2	no
Cell_547	3	yes
Cell_548	2	no
Cell_549	2	no
Cell_550	2	yes
Cell_551	2	yes
Cell_552	2	yes
Cell_553	3	yes
Cell_554	3	yes
Cell_555	2	yes
Cell_556	2	no
Cell_557	3	yes
Cell_558	3	yes
Cell_559	2	no
Cell_560	2	no
Cell_561	2	yes
Cell_562	2	no
Cell_563	2	yes
Cell_564	3	yes
Cell_565	2	yes
Cell_566	2	yes
Cell_567	2	no
Cell_568	2	yes
Cell_569	2	yes
Cell_570	2	yes
Cell_571	2	yes
Cell_572	2	yes
Cell_573	2	yes
Cell_574	2	no
Cell_575	2	no
Cell_576	3	yes
Cell_577	2	yes
Cell_578	2	yes
Cell_579	2	no
Cell_580	3	yes
Cell_581	2	no
Cell_582	2	yes
Cell_583	2	yes
Cell_584	2	yes
Cell_585	2	yes
Cell_586	2	no
Cell_587	2	yes
Cell_588	2	yes
Cell_589	2	no
Cell_590	2	yes
Cell_591	0	no
Cell_592	2	yes
Cell_593	3	yes
Cell_594	2	yes
Cell_595	2	yes
Cell_596	3	yes
Cell_597	2	no
Cell_598	2	no
Cell_599	2	yes
Cell_600	2	no
Cell_601	2	yes
Cell_602	2	no
Cell_603	2	no
Cell_604	2	yes
Cell_605	2	yes
Cell_606	3	yes
Cell_607	2	yes
Cell_608	2	yes
Cell_609	2	no
Cell_610	2	no
Cell_611	2	no
Cell_612	2	yes
Cell_613	2	yes
Cell_614	2	yes
Cell_615	2	yes
Cell_616	3	yes
Cell_617	2	no
Cell_618	2	yes
Cell_619	2	no
Cell_620	2	no
Cell_621	3	yes
Cell_622	2	yes
Cell_623	2	no
Cell_624	2	yes
Cell_625	3	no
Cell_626	2	yes
Cell_627	2	no
Cell_628	2	yes
Cell_629	2	yes
Cell_630	2	yes
Cell_631	2	no
Cell_632	2	yes
Cell_633	2	no
Cell_634	2	no
Cell_635	2	no
Cell_636	2	no
Cell_637	2	no
Cell_638	2	no
Cell_639	3	yes
Cell_640	3	yes
Cell_641	2	no
Cell_642	2	no
Cell_643	2	no
Cell_644	2	yes
Cell_645	2	no
Cell_646	3	yes
Cell_647	2	yes
Cell_648	2	no
Cell_649	2	no
Cell_650	2	no
Cell_651	3	yes
Cell_652	2	no
Cell_653	3	yes
Cell_654	0	no
Cell_655	2	yes
Cell_656	3	yes
Cell_657	2	yes
Cell_658	3	yes
Cell_659	2	no
Cell_660	3	yes
Cell_661	2	no
Cell_662	3	yes
Cell_663	2	yes
Cell_664	3	yes
Cell_665	2	yes
Cell_666	2	no
Cell_667	3	yes
Cell_668	3	yes
Cell_669	0	no
Cell_670	2	no
Cell_671	2	no
Cell_672	2	yes
Cell_673	2	no
Cell_674	2	yes
Cell_675	2	yes
Cell_676	3	yes
Cell_677	2	yes
Cell_678	2	yes
Cell_679	3	yes
Cell_680	2	yes
Cell_681	2	yes
Cell_682	3	yes
Cell_683	2	yes
Cell_684	2	yes
Cell_685	2	no
Cell_686	3	yes
Cell_687	3	yes
Cell_688	2	no
Cell_689	2	yes
Cell_690	2	yes
Cell_691	2	yes
Cell_692	2	yes
Cell_693	2	no
Cell_694	2	yes
Cell_695	2	no
Cell_696	3	yes
Cell_697	2	yes
Cell_698	2	yes
Cell_699	2	yes
Cell_700	2	yes
Cell_701	2	yes
Cell_702	3	yes
Cell_703	2	no
Cell_704	3	yes
Cell_705	3	yes
Cell_706	2	no
Cell_707	3	yes
Cell_708	2	no
Cell_709	2	yes
Cell_710	2	no
Cell_711	3	yes
Cell_712	3	yes
Cell_713	2	yes
Cell_714	3	yes
Cell_715	2	no
Cell_716	2	yes
Cell_717	2	no
Cell_718	2	yes
Cell_719	2	no
Cell_720	2	yes
Cell_721	2	no
Cell_722	2	no
Cell_723	2	yes
Cell_724	2	yes
Cell_725	2	yes
Cell_726	2	yes
Cell_727	2	no
Cell_728	2	yes
Cell_729	3	yes
Cell_730	2	yes
Cell_731	3	yes
Cell_732	2	no
Cell_733	2	yes
Cell_734	2	no
Cell_735	2	yes
Cell_736	3	yes
Cell_737	2	yes
Cell_738	3	yes
Cell_739	2	yes
Cell_740	2	yes
Cell_741	3	yes
Cell_742	2	no
Cell_743	3	yes
Cell_744	2	no
Cell_745	2	yes
Cell_746	3	yes
Cell_747	2	no
Cell_748	2	no
Cell_749	2	yes
Cell_750	2	no
Cell_751	3	yes
Cell_752	2	yes
Cell_753	2	yes
Cell_754	3	yes
Cell_755	2	no
Cell_756	2	no
Cell_757	2	yes
Cell_758	2	no
Cell_759	2	yes
Cell_760	2	no
Cell_761	2	yes
Cell_762	3	yes
Cell_763	2	no
Cell_764	2	no
Cell_765	2	yes
Cell_766	2	no
Cell_767	2	no
Cell_768	3	yes
Cell_769	2	no
Cell_770	2	yes
Cell_771	2	yes
Cell_772	2	yes
Cell_773	2	no
Cell_774	2	no
Cell_775	2	yes
Cell_776	3	yes
Cell_777	2	yes
Cell_778	2	yes
Cell_779	2	yes
Cell_780	3	yes
Cell_781	2	no
Cell_782	2	yes
Cell_783	2	no
Cell_784	2	no
Cell_785	2	yes
Cell_786	3	yes
Cell_787	2	no
Cell_788	2	no
Cell_789	2	yes
Cell_790	2	yes
Cell_791	3	yes
Cell_792	2	yes
Cell_793	3	yes
Cell_794	3	yes
Cell_795	2	no
Cell_796	3	yes
Cell_797	2	no
Cell_798	2	yes
Cell_799	3	yes
Cell_800	2	no
Cell_801	2	yes
Cell_802	2	no
Cell_803	2	no
Cell_804	3	yes
Cell_805	3	yes
Cell_806	3	yes
Cell_807	3	yes
Cell_808	2	yes
Cell_809	2	yes
Cell_810	2	yes
Cell_811	2	yes
Cell_812	0	no
Cell_813	2	yes
Cell_814	2	no
Cell_815	2	no
Cell_816	2	yes
Cell_817	2	no
Cell_818	2	yes
Cell_819	3	yes
Cell_820	2	no
Cell_821	3	yes
Cell_822	2	no
Cell_823	2	yes
Cell_824	2	yes
Cell_825	2	yes
Cell_826	2	yes
Cell_827	2	yes
Cell_828	2	no
Cell_829	2	yes
Cell_830	3	yes
Cell_831	2	yes
Cell_832	2	yes
Cell_833	2	yes
Cell_834	2	yes
Cell_835	2	no
Cell_836	2	yes
Cell_837	2	no
Cell_838	2	yes
Cell_839	2	yes
Cell_840	3	yes
Cell_841	3	yes
Cell_842	2	yes
Cell_843	2	no
Cell_844	2	yes
Cell_845	2	no
Cell_846	3	yes
Cell_847	2	yes
Cell_848	2	yes
Cell_849	2	yes
Cell_850	2	yes
Cell_851	2	yes
Cell_852	2	yes
Cell_853	3	yes
Cell_854	2	yes
Cell_855	2	yes
Cell_856	2	no
Cell_857	2	yes
Cell_858	2	yes
Cell_859	2	yes
Cell_860	2	yes
Cell_861	2	no
Cell_862	2	no
Cell_863	2	no
Cell_864	2	no
Cell_865	2	no
Cell_866	3	yes
Cell_867	2	yes
Cell_868	2	no
Cell_869	3	yes
Cell_870	3	yes
Cell_871	3	yes
Cell_872	3	yes
Cell_873	0	no
Cell_874	2	no
Cell_875	2	no
Cell_876	2	yes
Cell_877	2	yes
Cell_878	3	yes
Cell_879	2	yes
Cell_880	2	yes
Cell_881	2	yes
Cell_882	2	yes
Cell_883	2	yes
Cell_884	3	no
Cell_885	2	no
Cell_886	2	yes
Cell_887	2	yes
Cell_888	3	yes
Cell_889	2	yes
Cell_890	2	yes
Cell_891	2	yes
Cell_892	2	no
Cell_893	2	yes
Cell_894	2	yes
Cell_895	2	yes
Cell_896	3	yes
Cell_897	3	yes
Cell_898	2	no
Cell_899	2	yes
Cell_900	2	yes
Cell_901	2	no
Cell_902	2	yes
Cell_903	2	no
Cell_904	3	yes
Cell_905	2	no
Cell_906	3	yes
Cell_907	2	yes
Cell_908	2	yes
Cell_909	2	yes
Cell_910	2	yes
Cell_911	2	yes
Cell_912	2	yes
Cell_913	2	yes
Cell_914	3	yes
Cell_915	0	no
Cell_916	2	yes
Cell_917	2	yes
Cell_918	3	yes
Cell_919	2	no
Cell_920	3	yes
Cell_921	2	yes
Cell_922	2	no
Cell_923	3	yes
Cell_924	2	no
Cell_925	2	yes
Cell_926	2	yes
Cell_927	2	yes
Cell_928	2	yes
Cell_929	2	no
Cell_930	3	no
Cell_931	2	yes
Cell_932	3	yes
Cell_933	3	yes
Cell_934	2	no
Cell_935	2	yes
Cell_936	2	no
Cell_937	2	yes
Cell_938	2	no
Cell_939	2	yes
Cell_940	3	yes
Cell_941	2	no
Cell_942	3	yes
Cell_943	2	yes
Cell_944	2	no
Cell_945	2	no
Cell_946	2	yes
Cell_947	3	yes
Cell_948	2	no
Cell_949	2	no
Cell_950	3	yes
Cell_951	2	yes
Cell_952	2	yes
Cell_953	3	yes
Cell_954	2	yes
Cell_955	2	yes
Cell_956	2	yes
Cell_957	2	yes
Cell_958	3	yes
Cell_959	2	yes
Cell_960	2	yes
Cell_961	2	yes
Cell_962	2	no
Cell_963	3	yes
Cell_964	2	no
Cell_965	3	yes
Cell_966	3	yes
Cell_967	2	yes
Cell_968	2	no
Cell_969	2	yes
Cell_970	2	yes
Cell_971	2	yes
Cell_972	3	no
Cell_973	2	yes
Cell_974	2	no
Cell_975	3	yes
Cell_976	2	no
Cell_977	3	no
Cell_978	2	yes
Cell_979	3	yes
Cell_980	2	no
Cell_981	3	yes
Cell_982	2	no
Cell_983	2	yes
Cell_984	2	yes
Cell_985	2	yes
Cell_986	2	yes
Cell_987	3	yes
Cell_988	2	yes
Cell_989	2	no
Cell_990	2	yes
Cell_991	2	yes
Cell_992	3	yes
Cell_993	2	no
Cell_994	2	yes
Cell_995	3	no
Cell_996	3	yes
Cell_997	2	no
Cell_998	2	yes
Cell_999	3	yes
Cell_1000	2	no
Cell_1001	2	yes
Cell_1002	2	no
Cell_1003	2	no
Cell_1004	2	yes
Cell_1005	2	no
Cell_1006	2	yes
Cell_1007	2	yes
Cell_1008	2	yes
Cell_1009	2	no
Cell_1010	3	yes
Cell_1011	2	yes
Cell_1012	2	no
Cell_1013	2	yes
Cell_1014	2	yes
Cell_1015	2	no
Cell_1016	2	no
Cell_1017	3	no
Cell_1018	2	yes
Cell_1019	2	no
Cell_1020	2	yes
Cell_1021	2	yes
Cell_1022	2	yes
Cell_1023	3	yes
Cell_1024	3	yes
Cell_1025	2	yes
Cell_1026	2	yes
Cell_1027	2	yes
Cell_1028	2	yes
Cell_1029	2	no
Cell_1030	3	yes
Cell_1031	3	yes
Cell_1032	2	yes
Cell_1033	2	yes
Cell_1034	2	no
Cell_1035	2	yes
Cell_1036	3	yes
Cell_1037	2	no
Cell_1038	2	yes
Cell_1039	2	no
Cell_1040	2	no
Cell_1041	2	no
Cell_1042	2	no
Cell_1043	2	yes
Cell_1044	3	yes
Cell_1045	2	yes
Cell_1046	2	no
Cell_1047	2	yes
Cell_1048	2	no
Cell_1049	3	yes
Cell_1050	2	no
Cell_1051	3	yes
Cell_1052	3	yes
Cell_1053	2	yes
Cell_1054	3	yes
Cell_1055	2	yes
Cell_1056	3	yes
Cell_1057	3	yes
Cell_1058	2	yes
Cell_1059	2	yes
Cell_1060	2	yes
Cell_1061	2	yes
Cell_1062	2	yes
Cell_1063	2	no
Cell_1064	2	yes
Cell_1065	2	no
Cell_1066	2	no
Cell_1067	2	no
Cell_1068	2	yes
Cell_1069	2	yes
Cell_1070	2	yes
Cell_1071	2	yes
Cell_1072	2	yes
Cell_1073	2	yes
Cell_1074	3	yes
Cell_1075	2	yes
Cell_1076	2	no
Cell_1077	3	yes
Cell_1078	2	no
Cell_1079	2	yes
Cell_1080	3	yes
Cell_1081	3	yes
Cell_1082	2	yes
Cell_1083	2	no
Cell_1084	3	yes
Cell_1085	2	no
Cell_1086	2	yes
Cell_1087	2	no
Cell_1088	2	yes
Cell_1089	2	yes
Cell_1090	2	yes
Cell_1091	2	no
Cell_1092	3	yes
Cell_1093	2	yes
Cell_1094	2	no
Cell_1095	3	yes
Cell_1096	2	yes
Cell_1097	3	yes
Cell_1098	2	yes
Cell_1099	3	yes
Cell_1100	2	no
Cell_1101	3	yes
Cell_1102	2	no
Cell_1103	2	yes
Cell_1104	3	yes
Cell_1105	3	yes
Cell_1106	2	yes
Cell_1107	3	yes
Cell_1108	2	yes
Cell_1109	2	yes
Cell_1110	2	yes
Cell_1111	2	yes
Cell_1112	2	yes
Cell_1113	3	yes
Cell_1114	2	yes
Cell_1115	3	yes
Cell_1116	3	yes
Cell_1117	0	no
Cell_1118	3	yes
Cell_1119	3	yes
Cell_1120	3	yes
Cell_1121	2	no
Cell_1122	2	yes
Cell_1123	2	yes
Cell_1124	2	yes
Cell_1125	3	yes
Cell_1126	2	no
Cell_1127	2	yes
Cell_1128	2	no
Cell_1129	3	yes
Cell_1130	2	yes
Cell_1131	2	yes
Cell_1132	3	yes
Cell_1133	3	yes
Cell_1134	2	yes
Cell_1135	2	yes
Cell_1136	3	yes
Cell_1137	2	yes
Cell_1138	2	yes
Cell_1139	2	yes
Cell_1140	2	yes
Cell_1141	2	yes
Cell_1142	2	no
Cell_1143	3	yes
Cell_1144	3	yes
Cell_1145	2	yes
Cell_1146	3	yes
Cell_1147	3	yes
Cell_1148	2	no
Cell_1149	3	yes
Cell_1150	3	yes
Cell_1151	2	yes
Cell_1152	2	yes
Cell_1153	2	yes
Cell_1154	2	no
Cell_1155	3	yes
Cell_1156	2	no
Cell_1157	2	no
Cell_1158	3	yes
Cell_1159	2	no
Cell_1160	2	yes
Cell_1161	2	yes
Cell_1162	2	no
Cell_1163	2	yes
Cell_1164	2	yes
Cell_1165	2	yes
Cell_1166	2	no
Cell_1167	2	yes
Cell_1168	2	yes
Cell_1169	2	no
Cell_1170	2	yes
Cell_1171	2	yes
Cell_1172	2	yes
Cell_1173	2	no
Cell_1174	2	no
Cell_1175	2	no
Cell_1176	2	yes
Cell_1177	3	yes
Cell_1178	3	yes
Cell_1179	3	yes
Cell_1180	2	no
Cell_1181	2	yes
Cell_1182	2	no
Cell_1183	2	yes
Cell_1184	2	yes
Cell_1185	2	yes
Cell_1186	2	yes
Cell_1187	2	yes
Cell_1188	2	yes
Cell_1189	3	yes
Cell_1190	2	yes
Cell_1191	2	yes
Cell_1192	3	yes
Cell_1193	2	no
Cell_1194	2	no
Cell_1195	2	yes
Cell_1196	2	yes
Cell_1197	2	no
Cell_1198	3	yes
Cell_1199	3	yes
Cell_1200	2	yes
Cell_1201	2	yes
Cell_1202	2	yes
Cell_1203	3	yes
Cell_1204	2	yes
Cell_1205	2	no
Cell_1206	3	yes
Cell_1207	3	yes
Cell_1208	0	no
Cell_1209	2	no
Cell_1210	2	no
Cell_1211	2	yes
Cell_1212	2	no
Cell_1213	3	yes
Cell_1214	0	no
Cell_1215	2	yes
Cell_1216	2	yes
Cell_1217	2	yes
Cell_1218	2	yes
Cell_1219	2	yes
Cell_1220	2	yes
Cell_1221	2	yes
Cell_1222	2	yes
Cell_1223	2	yes
Cell_1224	2	yes
Cell_1225	2	yes
Cell_1226	2	yes
Cell_1227	2	yes
Cell_1228	2	no
Cell_1229	2	yes
Cell_1230	2	yes
Cell_1231	2	yes
Cell_1232	2	no
Cell_1233	3	yes
Cell_1234	3	yes
Cell_1235	3	yes
Cell_1236	3	yes
Cell_1237	2	yes
Cell_1238	2	yes
Cell_1239	3	yes
Cell_1240	3	yes
Cell_1241	2	yes
Cell_1242	2	yes
Cell_1243	3	yes
Cell_1244	2	yes
Cell_1245	2	yes
Cell_1246	2	yes
Cell_1247	2	no
Cell_1248	2	yes
Cell_1249	2	no
Cell_1250	2	yes
Cell_1251	3	yes
Cell_1252	3	yes
Cell_1253	3	yes
Cell_1254	2	yes
Cell_1255	2	yes
Cell_1256	2	yes
Cell_1257	2	yes
Cell_1258	3	yes
Cell_1259	2	no
Cell_1260	2	no
Cell_1261	3	yes
Cell_1262	2	no
Cell_1263	2	yes
Cell_1264	3	yes
Cell_1265	2	yes
Cell_1266	2	yes
Cell_1267	2	yes
Cell_1268	3	yes
Cell_1269	2	no
Cell_1270	2	yes
Cell_1271	2	no
Cell_1272	3	yes
Cell_1273	2	yes
Cell_1274	2	yes
Cell_1275	2	yes
Cell_1276	2	yes
Cell_1277	2	yes
Cell_1278	2	yes
Cell_1279	3	yes
