cell	node	doublet
Cell_135	5	no
Cell_136	5	no
Cell_137	2	no
Cell_138	5	no
Cell_139	0	no
Cell_140	5	no
Cell_141	5	no
Cell_142	5	no
Cell_143	0	no
Cell_144	5	no
Cell_145	1	no
Cell_146	5	no
Cell_147	4	no
Cell_148	5	no
Cell_149	5	no
Cell_150	5	no
Cell_151	5	no
Cell_152	5	no
Cell_153	5	no
Cell_154	5	no
Cell_155	3	no
Cell_156	1	no
Cell_157	1	no
Cell_158	1	no
Cell_159	5	no
Cell_160	0	no
Cell_161	1	no
Cell_162	1	no
Cell_163	0	no
Cell_164	5	no
Cell_165	3	no
Cell_166	5	no
Cell_167	5	no
Cell_168	5	no
Cell_169	5	no
Cell_170	1	no
Cell_171	1	no
Cell_172	1	no
Cell_173	5	no
Cell_174	5	no
Cell_175	5	no
Cell_176	5	no
Cell_177	5	no
Cell_178	5	no
Cell_179	5	no
Cell_180	5	no
Cell_181	1	no
Cell_182	5	no
Cell_183	5	no
Cell_184	5	no
Cell_185	5	no
Cell_186	5	no
Cell_187	5	no
Cell_188	0	no
Cell_189	5	no
Cell_190	4	no
Cell_191	3	no
Cell_192	5	no
Cell_193	5	no
Cell_194	2	no
Cell_195	5	no
Cell_196	5	no
Cell_197	5	no
Cell_198	5	no
Cell_199	0	no
Cell_200	3	no
Cell_201	5	no
Cell_202	5	no
Cell_203	5	no
Cell_204	4	no
Cell_205	4	no
Cell_206	2	no
Cell_207	5	no
Cell_208	5	no
Cell_209	1	no
Cell_210	5	no
Cell_211	5	no
Cell_212	5	no
Cell_213	5	no
Cell_214	5	no
Cell_215	1	no
Cell_216	5	no
Cell_217	5	no
Cell_218	4	no
Cell_219	3	no
Cell_220	5	no
Cell_221	1	no
Cell_222	5	no
Cell_223	5	no
Cell_224	0	no
Cell_225	0	no
Cell_226	4	no
Cell_227	5	no
Cell_228	1	no
Cell_229	5	no
Cell_230	5	no
Cell_231	5	no
Cell_232	5	no
Cell_233	5	no
Cell_234	5	no
Cell_235	5	no
Cell_236	5	no
Cell_237	5	no
Cell_238	3	no
Cell_239	5	no
Cell_240	5	no
Cell_241	5	no
Cell_242	2	no
Cell_243	0	no
Cell_244	5	no
Cell_245	5	no
Cell_246	5	no
Cell_247	5	no
Cell_248	0	no
Cell_249	5	no
Cell_250	5	no
Cell_251	0	no
Cell_252	3	no
Cell_253	5	no
Cell_254	1	no
Cell_255	5	no
Cell_256	1	no
Cell_257	5	no
Cell_258	5	no
Cell_259	5	no
Cell_260	5	no
Cell_261	5	no
Cell_262	5	no
Cell_263	5	no
Cell_264	5	no
Cell_265	5	no
Cell_266	4	no
Cell_267	5	no
Cell_268	1	no
Cell_269	5	no
Cell_270	5	no
Cell_271	3	no
Cell_272	5	no
Cell_273	5	no
Cell_274	5	no
Cell_275	1	no
Cell_276	4	no
Cell_277	1	no
Cell_278	5	no
Cell_279	5	no
Cell_280	5	no
Cell_281	4	yes
Cell_282	4	no
Cell_283	5	no
Cell_284	1	no
Cell_285	5	no
Cell_286	5	no
Cell_287	5	no
Cell_288	5	no
Cell_289	5	no
Cell_290	5	no
Cell_291	5	no
Cell_292	5	no
Cell_293	5	no
Cell_294	5	no
Cell_295	5	no
Cell_296	3	no
Cell_297	1	no
Cell_298	0	no
Cell_299	5	no
Cell_300	5	no
Cell_301	4	no
Cell_302	5	no
Cell_303	5	no
Cell_304	5	no
Cell_305	5	no
Cell_306	3	no
Cell_307	4	no
Cell_308	5	no
Cell_309	5	no
Cell_310	5	no
Cell_311	0	no
Cell_312	1	no
Cell_313	1	no
Cell_314	5	no
Cell_315	0	no
Cell_316	1	no
Cell_317	4	no
Cell_318	5	no
Cell_319	5	no
Cell_320	5	no
Cell_321	5	no
Cell_322	5	no
Cell_323	5	no
Cell_324	5	no
Cell_325	0	no
Cell_326	5	no
Cell_327	5	no
Cell_328	5	no
Cell_329	2	no
Cell_330	0	no
Cell_331	5	no
Cell_332	1	no
Cell_333	5	no
Cell_334	5	no
Cell_335	5	no
Cell_336	5	no
Cell_337	5	no
Cell_338	5	no
Cell_339	5	no
Cell_340	5	no
Cell_341	5	no
Cell_342	5	no
Cell_343	5	no
Cell_344	1	no
Cell_345	1	no
Cell_346	5	no
Cell_347	4	no
Cell_348	5	no
Cell_349	4	no
Cell_350	4	no
Cell_351	4	no
Cell_352	5	no
Cell_353	5	no
Cell_354	5	no
Cell_355	2	no
Cell_356	5	no
Cell_357	5	no
Cell_358	1	no
Cell_359	5	no
Cell_360	5	no
Cell_361	5	no
Cell_362	0	no
Cell_363	5	no
Cell_364	5	no
Cell_365	5	no
Cell_366	5	no
Cell_367	5	no
Cell_368	4	no
Cell_369	5	no
Cell_370	5	no
Cell_371	5	no
Cell_372	4	no
Cell_373	1	no
Cell_374	5	no
Cell_375	5	no
Cell_376	5	no
Cell_377	3	no
Cell_378	5	no
Cell_379	5	no
Cell_380	5	no
Cell_381	5	no
Cell_382	1	no
Cell_383	5	no
Cell_384	5	no
Cell_385	3	no
Cell_386	1	no
Cell_387	5	no
Cell_388	5	no
Cell_389	5	no
Cell_390	1	no
Cell_391	1	no
Cell_392	0	no
Cell_393	5	no
Cell_394	1	no
Cell_395	5	no
Cell_396	0	no
Cell_397	5	no
Cell_398	5	no
Cell_399	0	no
Cell_400	5	no
Cell_401	3	no
Cell_402	5	no
Cell_403	5	no
Cell_404	5	no
Cell_405	5	no
Cell_406	1	no
Cell_407	3	no
Cell_408	5	no
Cell_409	5	no
Cell_410	5	no
Cell_411	5	no
Cell_412	1	no
Cell_413	5	no
Cell_414	3	no
Cell_415	1	no
Cell_416	1	no
Cell_417	3	no
Cell_418	1	no
Cell_419	3	no
Cell_420	5	no
Cell_421	5	no
Cell_422	5	no
Cell_423	1	no
Cell_424	5	no
Cell_425	5	no
Cell_426	5	no
Cell_427	5	no
Cell_428	0	no
Cell_429	1	no
Cell_430	3	no
Cell_431	5	no
Cell_432	5	no
Cell_433	1	no
Cell_434	5	no
Cell_435	5	no
Cell_436	5	no
Cell_437	5	no
Cell_438	5	no
Cell_439	5	no
Cell_440	5	no
Cell_441	0	no
Cell_442	4	no
Cell_443	0	no
Cell_444	1	no
Cell_445	5	no
Cell_446	5	no
Cell_447	5	no
Cell_448	5	no
Cell_449	5	no
Cell_450	1	no
Cell_451	5	no
Cell_452	5	no
Cell_453	5	no
Cell_454	1	no
Cell_455	0	no
Cell_456	1	no
Cell_457	5	no
Cell_458	0	no
Cell_459	5	no
Cell_460	5	no
Cell_461	4	yes
Cell_462	5	no
Cell_463	1	no
Cell_464	5	no
Cell_465	5	no
Cell_466	1	no
Cell_467	1	no
Cell_468	5	no
Cell_469	5	no
Cell_470	4	no
Cell_471	5	no
Cell_472	3	no
Cell_473	1	no
Cell_474	5	no
Cell_475	1	no
Cell_476	1	no
Cell_477	0	no
Cell_478	5	no
Cell_479	5	no
Cell_480	5	no
Cell_481	0	no
Cell_482	3	no
Cell_483	0	no
Cell_484	5	no
Cell_485	4	no
Cell_486	5	no
Cell_487	5	no
Cell_488	5	no
Cell_489	5	no
Cell_490	5	no
Cell_491	1	no
Cell_492	0	no
Cell_493	5	no
Cell_494	1	no
Cell_495	1	no
Cell_496	5	no
Cell_497	5	no
Cell_498	5	no
Cell_499	5	no
Cell_500	5	no
Cell_501	4	no
Cell_502	1	no
Cell_503	5	no
Cell_504	0	no
Cell_505	5	no
Cell_506	1	no
Cell_507	5	no
Cell_508	5	no
Cell_509	5	no
Cell_510	1	no
Cell_511	4	no
Cell_512	5	no
Cell_513	0	no
Cell_514	1	no
Cell_515	0	no
Cell_516	5	no
Cell_517	5	no
Cell_518	1	no
Cell_519	5	no
Cell_520	5	no
Cell_521	5	no
Cell_522	0	no
Cell_523	5	no
Cell_524	4	no
Cell_525	0	no
Cell_526	4	no
Cell_527	4	no
Cell_528	0	no
Cell_529	5	no
Cell_530	5	no
Cell_531	1	no
Cell_532	5	no
Cell_533	5	no
Cell_534	5	no
Cell_535	5	no
Cell_536	3	no
Cell_537	1	no
Cell_538	5	no
Cell_539	5	no
Cell_540	5	no
Cell_541	5	no
Cell_542	5	no
Cell_543	5	no
Cell_544	5	no
Cell_545	5	no
Cell_546	0	no
Cell_547	5	no
Cell_548	0	no
Cell_549	0	no
Cell_550	5	no
Cell_551	5	no
Cell_552	1	no
Cell_553	3	no
Cell_554	5	no
Cell_555	5	no
Cell_556	5	no
Cell_557	5	no
Cell_558	5	no
Cell_559	4	no
Cell_560	0	no
Cell_561	5	no
Cell_562	0	no
Cell_563	5	no
Cell_564	5	no
Cell_565	5	no
Cell_566	5	no
Cell_567	4	no
Cell_568	5	no
Cell_569	5	no
Cell_570	1	no
Cell_571	5	no
Cell_572	5	no
Cell_573	5	no
Cell_574	2	no
Cell_575	5	no
Cell_576	3	no
Cell_577	5	no
Cell_578	5	no
Cell_579	0	no
Cell_580	4	yes
Cell_581	5	no
Cell_582	5	no
Cell_583	5	no
Cell_584	1	no
Cell_585	5	no
Cell_586	5	no
Cell_587	1	no
Cell_588	5	no
Cell_589	5	no
Cell_590	5	no
Cell_591	0	no
Cell_592	5	no
Cell_593	5	no
Cell_594	5	no
Cell_595	1	no
Cell_596	4	no
Cell_597	5	no
Cell_598	5	no
Cell_599	3	no
Cell_600	5	no
Cell_601	1	yes
Cell_602	0	no
Cell_603	1	no
Cell_604	3	no
Cell_605	5	no
Cell_606	1	no
Cell_607	5	no
Cell_608	1	no
Cell_609	3	no
Cell_610	0	no
Cell_611	1	no
Cell_612	5	no
Cell_613	5	no
Cell_614	5	no
Cell_615	5	no
Cell_616	5	no
Cell_617	5	no
Cell_618	5	no
Cell_619	0	no
Cell_620	1	no
Cell_621	5	no
Cell_622	5	no
Cell_623	1	no
Cell_624	5	no
Cell_625	1	no
Cell_626	5	no
Cell_627	5	no
Cell_628	5	no
Cell_629	5	no
Cell_630	5	no
Cell_631	5	no
Cell_632	5	no
Cell_633	1	no
Cell_634	5	no
Cell_635	1	no
Cell_636	4	no
Cell_637	5	no
Cell_638	5	no
Cell_639	5	no
Cell_640	1	no
Cell_641	5	no
Cell_642	5	no
Cell_643	0	no
Cell_644	5	no
Cell_645	0	no
Cell_646	5	no
Cell_647	5	no
Cell_648	0	no
Cell_649	5	no
Cell_650	4	no
Cell_651	5	no
Cell_652	5	no
Cell_653	1	no
Cell_654	0	no
Cell_655	5	no
Cell_656	5	no
Cell_657	5	no
Cell_658	1	no
Cell_659	1	no
Cell_660	5	no
Cell_661	5	no
Cell_662	1	no
Cell_663	5	no
Cell_664	5	no
Cell_665	1	no
Cell_666	5	no
Cell_667	5	no
Cell_668	5	no
Cell_669	0	no
Cell_670	5	no
Cell_671	5	no
Cell_672	1	no
Cell_673	2	no
Cell_674	5	no
Cell_675	4	no
Cell_676	5	no
Cell_677	1	no
Cell_678	5	no
Cell_679	5	no
Cell_680	1	no
Cell_681	1	no
Cell_682	5	no
Cell_683	5	no
Cell_684	1	no
Cell_685	5	no
Cell_686	5	no
Cell_687	5	no
Cell_688	0	no
Cell_689	1	no
Cell_690	5	no
Cell_691	5	no
Cell_692	1	no
Cell_693	0	no
Cell_694	5	no
Cell_695	0	no
Cell_696	5	no
Cell_697	5	no
Cell_698	4	no
Cell_699	5	no
Cell_700	5	no
Cell_701	5	no
Cell_702	5	no
Cell_703	5	no
Cell_704	5	no
Cell_705	5	no
Cell_706	5	no
Cell_707	5	no
Cell_708	5	no
Cell_709	5	no
Cell_710	0	no
Cell_711	1	no
Cell_712	5	no
Cell_713	5	no
Cell_714	5	no
Cell_715	5	no
Cell_716	5	no
Cell_717	0	no
Cell_718	1	no
Cell_719	1	no
Cell_720	5	no
Cell_721	0	no
Cell_722	5	no
Cell_723	5	no
Cell_724	5	no
Cell_725	1	no
Cell_726	3	no
Cell_727	0	no
Cell_728	5	no
Cell_729	5	no
Cell_730	5	no
Cell_731	5	no
Cell_732	1	no
Cell_733	5	no
Cell_734	0	no
Cell_735	3	no
Cell_736	5	no
Cell_737	5	no
Cell_738	3	no
Cell_739	5	no
Cell_740	5	no
Cell_741	5	no
Cell_742	1	no
Cell_743	1	no
Cell_744	5	no
Cell_745	5	no
Cell_746	5	no
Cell_747	4	no
Cell_748	5	no
Cell_749	5	no
Cell_750	5	no
Cell_751	3	no
Cell_752	5	no
Cell_753	3	no
Cell_754	5	no
Cell_755	5	no
Cell_756	0	no
Cell_757	5	no
Cell_758	0	no
Cell_759	5	no
Cell_760	5	no
Cell_761	1	no
Cell_762	1	no
Cell_763	5	no
Cell_764	0	no
Cell_765	5	no
Cell_766	0	no
Cell_767	5	no
Cell_768	5	no
Cell_769	5	no
Cell_770	5	no
Cell_771	1	no
Cell_772	5	no
Cell_773	0	no
Cell_774	5	no
Cell_775	5	no
Cell_776	1	no
Cell_777	5	no
Cell_778	5	no
Cell_779	5	no
Cell_780	5	no
Cell_781	5	no
Cell_782	5	no
Cell_783	4	no
Cell_784	5	no
Cell_785	5	no
Cell_786	1	no
Cell_787	5	no
Cell_788	3	no
Cell_789	5	no
Cell_790	5	no
Cell_791	5	no
Cell_792	5	no
Cell_793	5	no
Cell_794	1	no
Cell_795	1	no
Cell_796	5	no
Cell_797	5	no
Cell_798	5	no
Cell_799	3	no
Cell_800	0	no
Cell_801	5	no
Cell_802	2	no
Cell_803	5	no
Cell_804	5	no
Cell_805	5	no
Cell_806	5	no
Cell_807	5	no
Cell_808	5	no
Cell_809	1	no
Cell_810	5	no
Cell_811	5	no
Cell_812	2	no
Cell_813	5	no
Cell_814	0	no
Cell_815	0	no
Cell_816	1	no
Cell_817	2	no
Cell_818	5	no
Cell_819	5	no
Cell_820	5	no
Cell_821	5	no
Cell_822	5	no
Cell_823	3	no
Cell_824	3	no
Cell_825	5	no
Cell_826	1	no
Cell_827	5	no
Cell_828	0	no
Cell_829	5	no
Cell_830	1	no
Cell_831	5	no
Cell_832	5	no
Cell_833	1	no
Cell_834	5	no
Cell_835	1	no
Cell_836	5	no
Cell_837	4	no
Cell_838	1	no
Cell_839	3	no
Cell_840	5	no
Cell_841	3	no
Cell_842	5	no
Cell_843	1	no
Cell_844	3	no
Cell_845	5	no
Cell_846	5	no
Cell_847	1	no
Cell_848	4	no
Cell_849	5	no
Cell_850	1	no
Cell_851	5	no
Cell_852	4	no
Cell_853	5	no
Cell_854	1	no
Cell_855	5	no
Cell_856	5	no
Cell_857	5	no
Cell_858	1	no
Cell_859	5	no
Cell_860	5	no
Cell_861	5	no
Cell_862	0	no
Cell_863	5	no
Cell_864	5	no
Cell_865	1	no
Cell_866	5	no
Cell_867	1	no
Cell_868	1	yes
Cell_869	5	no
Cell_870	1	no
Cell_871	5	no
Cell_872	1	no
Cell_873	0	no
Cell_874	5	no
Cell_875	2	no
Cell_876	5	no
Cell_877	1	no
Cell_878	4	no
Cell_879	5	no
Cell_880	5	no
Cell_881	5	no
Cell_882	5	no
Cell_883	5	no
Cell_884	5	no
Cell_885	2	no
Cell_886	1	no
Cell_887	5	no
Cell_888	5	no
Cell_889	5	no
Cell_890	1	no
Cell_891	1	no
Cell_892	1	no
Cell_893	5	no
Cell_894	3	no
Cell_895	5	no
Cell_896	5	no
Cell_897	5	no
Cell_898	5	no
Cell_899	5	no
Cell_900	5	no
Cell_901	4	no
Cell_902	1	no
Cell_903	5	no
Cell_904	5	no
Cell_905	0	no
Cell_906	5	no
Cell_907	1	no
Cell_908	5	no
Cell_909	1	no
Cell_910	5	no
Cell_911	1	no
Cell_912	5	no
Cell_913	5	no
Cell_914	5	no
Cell_915	0	no
Cell_916	5	no
Cell_917	5	no
Cell_918	5	no
Cell_919	5	no
Cell_920	5	no
Cell_921	3	no
Cell_922	5	no
Cell_923	1	no
Cell_924	5	no
Cell_925	5	no
Cell_926	5	no
Cell_927	5	no
Cell_928	5	no
Cell_929	5	no
Cell_930	5	no
Cell_931	3	no
Cell_932	5	no
Cell_933	5	no
Cell_934	5	no
Cell_935	5	no
Cell_936	4	no
Cell_937	4	no
Cell_938	5	no
Cell_939	5	no
Cell_940	5	no
Cell_941	3	no
Cell_942	5	no
Cell_943	5	no
Cell_944	5	no
Cell_945	0	no
Cell_946	5	no
Cell_947	1	no
Cell_948	5	no
Cell_949	5	no
Cell_950	5	no
Cell_951	5	no
Cell_952	5	no
Cell_953	5	no
Cell_954	5	no
Cell_955	5	no
Cell_956	5	no
Cell_957	5	no
Cell_958	4	no
Cell_959	5	no
Cell_960	1	no
Cell_961	5	no
Cell_962	5	no
Cell_963	1	no
Cell_964	5	no
Cell_965	5	no
Cell_966	5	no
Cell_967	5	no
Cell_968	5	no
Cell_969	1	no
Cell_970	5	no
Cell_971	5	no
Cell_972	5	no
Cell_973	1	no
Cell_974	5	no
Cell_975	3	no
Cell_976	0	no
Cell_977	5	no
Cell_978	5	no
Cell_979	4	no
Cell_980	5	no
Cell_981	4	no
Cell_982	0	no
Cell_983	1	no
Cell_984	5	no
Cell_985	5	no
Cell_986	5	no
Cell_987	5	no
Cell_988	5	no
Cell_989	5	no
Cell_990	1	no
Cell_991	5	no
Cell_992	5	no
Cell_993	5	no
Cell_994	5	no
Cell_995	5	no
Cell_996	4	no
Cell_997	0	no
Cell_998	5	no
Cell_999	5	no
Cell_1000	0	no
Cell_1001	5	no
Cell_1002	5	no
Cell_1003	0	no
Cell_1004	4	no
Cell_1005	5	no
Cell_1006	5	no
Cell_1007	1	no
Cell_1008	5	no
Cell_1009	0	no
Cell_1010	1	no
Cell_1011	5	no
Cell_1012	0	no
Cell_1013	5	no
Cell_1014	4	no
Cell_1015	1	no
Cell_1016	1	no
Cell_1017	1	no
Cell_1018	5	no
Cell_1019	5	no
Cell_1020	3	no
Cell_1021	5	no
Cell_1022	4	no
Cell_1023	5	no
Cell_1024	5	no
Cell_1025	5	no
Cell_1026	5	no
Cell_1027	5	no
Cell_1028	5	no
Cell_1029	0	no
Cell_1030	5	no
Cell_1031	5	no
Cell_1032	5	no
Cell_1033	4	no
Cell_1034	5	no
Cell_1035	5	no
Cell_1036	5	no
Cell_1037	5	no
Cell_1038	5	no
Cell_1039	5	no
Cell_1040	0	no
Cell_1041	0	no
Cell_1042	0	no
Cell_1043	3	no
Cell_1044	5	no
Cell_1045	4	no
Cell_1046	5	no
Cell_1047	5	no
Cell_1048	2	no
Cell_1049	5	no
Cell_1050	5	no
Cell_1051	5	no
Cell_1052	5	no
Cell_1053	5	no
Cell_1054	5	no
Cell_1055	1	no
Cell_1056	5	no
Cell_1057	1	no
Cell_1058	5	no
Cell_1059	5	no
Cell_1060	4	no
Cell_1061	5	no
Cell_1062	1	no
Cell_1063	0	no
Cell_1064	5	no
Cell_1065	5	no
Cell_1066	0	no
Cell_1067	1	no
Cell_1068	5	no
Cell_1069	4	no
Cell_1070	5	no
Cell_1071	5	no
Cell_1072	3	no
Cell_1073	1	no
Cell_1074	1	no
Cell_1075	5	no
Cell_1076	0	no
Cell_1077	5	no
Cell_1078	0	no
Cell_1079	5	no
Cell_1080	1	no
Cell_1081	1	no
Cell_1082	5	no
Cell_1083	0	no
Cell_1084	1	no
Cell_1085	5	no
Cell_1086	1	no
Cell_1087	5	no
Cell_1088	5	no
Cell_1089	5	no
Cell_1090	5	no
Cell_1091	0	no
Cell_1092	5	no
Cell_1093	5	no
Cell_1094	4	no
Cell_1095	1	no
Cell_1096	5	no
Cell_1097	5	no
Cell_1098	5	no
Cell_1099	5	no
Cell_1100	5	no
Cell_1101	5	no
Cell_1102	0	no
Cell_1103	1	no
Cell_1104	5	no
Cell_1105	5	no
Cell_1106	5	no
Cell_1107	5	no
Cell_1108	5	no
Cell_1109	1	no
Cell_1110	5	no
Cell_1111	5	no
Cell_1112	5	no
Cell_1113	5	no
Cell_1114	3	no
Cell_1115	5	no
Cell_1116	5	no
Cell_1117	0	no
Cell_1118	3	no
Cell_1119	1	no
Cell_1120	5	no
Cell_1121	5	no
Cell_1122	3	no
Cell_1123	5	no
Cell_1124	5	no
Cell_1125	1	no
Cell_1126	5	no
Cell_1127	4	no
Cell_1128	5	no
Cell_1129	5	no
Cell_1130	5	no
Cell_1131	3	no
Cell_1132	1	no
Cell_1133	4	no
Cell_1134	3	no
Cell_1135	5	no
Cell_1136	5	no
Cell_1137	5	no
Cell_1138	5	no
Cell_1139	1	no
Cell_1140	1	no
Cell_1141	5	no
Cell_1142	5	no
Cell_1143	1	no
Cell_1144	5	no
Cell_1145	5	no
Cell_1146	5	no
Cell_1147	5	no
Cell_1148	5	no
Cell_1149	5	no
Cell_1150	5	no
Cell_1151	5	no
Cell_1152	5	no
Cell_1153	1	no
Cell_1154	0	no
Cell_1155	1	no
Cell_1156	0	no
Cell_1157	5	no
Cell_1158	4	no
Cell_1159	5	no
Cell_1160	1	no
Cell_1161	5	no
Cell_1162	5	no
Cell_1163	5	no
Cell_1164	5	no
Cell_1165	1	no
Cell_1166	1	no
Cell_1167	5	no
Cell_1168	5	no
Cell_1169	5	no
Cell_1170	5	no
Cell_1171	1	no
Cell_1172	5	no
Cell_1173	0	no
Cell_1174	5	no
Cell_1175	0	no
Cell_1176	5	no
Cell_1177	5	no
Cell_1178	1	no
Cell_1179	5	no
Cell_1180	0	no
Cell_1181	5	no
Cell_1182	5	no
Cell_1183	1	no
Cell_1184	5	no
Cell_1185	1	no
Cell_1186	1	no
Cell_1187	5	no
Cell_1188	1	no
Cell_1189	5	no
Cell_1190	5	no
Cell_1191	4	no
Cell_1192	5	no
Cell_1193	5	no
Cell_1194	5	no
Cell_1195	1	no
Cell_1196	5	no
Cell_1197	5	no
Cell_1198	5	no
Cell_1199	5	no
Cell_1200	1	no
Cell_1201	1	no
Cell_1202	1	no
Cell_1203	5	no
Cell_1204	5	no
Cell_1205	5	no
Cell_1206	1	no
Cell_1207	5	no
Cell_1208	2	no
Cell_1209	5	no
Cell_1210	0	no
Cell_1211	5	no
Cell_1212	0	no
Cell_1213	5	no
Cell_1214	0	no
Cell_1215	5	no
Cell_1216	5	no
Cell_1217	5	no
Cell_1218	1	no
Cell_1219	5	no
Cell_1220	5	no
Cell_1221	5	no
Cell_1222	1	no
Cell_1223	5	no
Cell_1224	5	no
Cell_1225	1	no
Cell_1226	1	no
Cell_1227	3	no
Cell_1228	5	no
Cell_1229	5	no
Cell_1230	1	no
Cell_1231	5	no
Cell_1232	0	no
Cell_1233	1	no
Cell_1234	5	no
Cell_1235	1	no
Cell_1236	5	no
Cell_1237	5	no
Cell_1238	5	no
Cell_1239	5	no
Cell_1240	1	no
Cell_1241	5	no
Cell_1242	5	no
Cell_1243	5	no
Cell_1244	3	no
Cell_1245	3	no
Cell_1246	5	no
Cell_1247	5	no
Cell_1248	3	no
Cell_1249	0	no
Cell_1250	5	no
Cell_1251	5	no
Cell_1252	1	no
Cell_1253	5	no
Cell_1254	1	no
Cell_1255	5	no
Cell_1256	5	no
Cell_1257	1	no
Cell_1258	5	no
Cell_1259	5	no
Cell_1260	0	no
Cell_1261	5	no
Cell_1262	5	no
Cell_1263	5	no
Cell_1264	5	no
Cell_1265	5	no
Cell_1266	5	no
Cell_1267	4	no
Cell_1268	4	no
Cell_1269	5	no
Cell_1270	5	no
Cell_1271	5	no
Cell_1272	5	no
Cell_1273	4	no
Cell_1274	4	no
Cell_1275	5	no
Cell_1276	5	no
Cell_1277	5	no
Cell_1278	1	no
Cell_1279	3	no
Cell_1280	5	no
Cell_1281	0	no
Cell_1282	2	no
Cell_1283	0	no
Cell_1284	0	no
Cell_1285	0	no
Cell_1286	5	no
Cell_1287	1	no
Cell_1288	4	no
Cell_1289	1	no
Cell_1290	5	no
Cell_1291	1	no
Cell_1292	4	no
Cell_1293	5	no
Cell_1294	4	no
Cell_1295	5	no
Cell_1296	1	no
Cell_1297	0	no
Cell_1298	5	no
Cell_1299	5	no
Cell_1300	1	no
Cell_1301	5	no
Cell_1302	5	no
Cell_1303	5	no
Cell_1304	5	no
Cell_1305	5	no
Cell_1306	5	no
Cell_1307	5	no
Cell_1308	5	no
Cell_1309	1	no
Cell_1310	5	no
Cell_1311	5	no
Cell_1312	1	no
Cell_1313	4	no
Cell_1314	1	no
Cell_1315	5	no
Cell_1316	1	no
Cell_1317	5	no
Cell_1318	1	no
Cell_1319	4	no
Cell_1320	5	no
Cell_1321	5	no
Cell_1322	4	no
Cell_1323	5	no
Cell_1324	5	no
Cell_1325	1	no
Cell_1326	0	no
Cell_1327	1	no
Cell_1328	5	no
Cell_1329	5	no
Cell_1330	5	no
Cell_1331	5	no
Cell_1332	0	no
Cell_1333	1	no
Cell_1334	5	no
Cell_1335	1	no
Cell_1336	5	no
Cell_1337	0	no
Cell_1338	0	no
Cell_1339	1	no
Cell_1340	0	no
Cell_1341	1	no
Cell_1342	5	no
Cell_1343	5	no
Cell_1344	1	no
Cell_1345	5	no
Cell_1346	1	no
Cell_1347	3	no
Cell_1348	3	no
Cell_1349	4	no
Cell_1350	4	no
Cell_1351	5	no
Cell_1352	5	no
Cell_1353	5	no
Cell_1354	5	no
Cell_1355	5	no
Cell_1356	5	no
Cell_1357	2	no
Cell_1358	5	no
Cell_1359	5	no
Cell_1360	0	no
